**** Analysis Summary ****

Time of run: ,10/16/15 20:25
Concentration file: ,E:\pmf_fa\TFcH.csv
Uncertainty file: ,E:\pmf_fa\TFcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
13                    5,0.00014,0.00642,0.00508,0.01632,0.01938,0.01829,0.00744,0.00051,0.07045,0.00172,0.00513,0.00023,0.00858,0.00745,0.01347,0.11562,0.00275,0.00174,
13                    6,0.00185,1.39390,0.20312,0.27734,0.32196,0.31780,0.81276,0.25319,0.92858,0.11342,0.11221,0.00300,0.16410,0.26728,0.28878,1.55969,0.11068,0.90840,
13                    7,0.00172,1.43790,0.18898,0.18584,0.20933,0.31525,0.84816,0.23888,0.95329,0.09685,0.08903,0.00252,0.13553,0.24442,0.30732,1.67784,0.10940,0.87788,
13                    8,0.15065,20.47273,13.41336,9.51808,9.52325,54.28911,10.57915,2.34783,65.37817,5.27803,2.40727,0.11289,7.03887,4.79833,9.04743,36.68039,2.40173,4.00263,
13                    9,0.23429,28.72849,13.19493,10.76018,11.03003,56.86318,13.06032,2.29992,115.27384,5.58807,3.00323,0.16369,9.33003,6.11932,14.90523,54.50118,3.68933,3.94742,
13                    10,14.75590,46.05702,243.06609,1158.07176,1111.63800,158.57079,613.79958,35.93507,3560.75899,5204.64124,156.12847,14.43230,492.14517,1567.32716,509.26343,32060.41857,136.78944,2041.86852,
13                    11,0.00088,0.00495,0.02485,0.06834,0.07804,0.01702,0.01349,0.00311,0.35129,0.00155,0.02131,0.00099,0.04714,0.03776,0.04008,0.20869,0.00752,0.01071,
13                    12,14.99431,32.17557,205.20556,932.87088,937.46977,165.69354,605.65779,41.38807,3603.90546,5394.91514,119.37684,15.22505,458.97046,1551.78452,476.95143,32076.27014,134.07372,2242.38870,
14                    1,0.22932,28.48721,13.16501,10.87924,11.13043,57.80906,13.11536,2.34324,110.07559,5.61907,3.02621,0.16136,9.43722,6.17759,14.13814,52.66418,3.56100,3.99725,
14                    2,0.04370,28.23589,0.89894,2.73944,3.50148,4.72425,4.45623,1.53942,17.79905,1.02765,0.90804,0.03880,2.97704,1.81086,4.21022,13.82878,0.64967,1.37372,
14                    3,0.02662,26.22112,0.52444,1.73698,1.95174,2.71791,3.73982,1.69393,13.03587,1.24645,0.58777,0.02507,2.04363,1.35887,3.92953,18.22728,0.69647,1.01124,
14                    4,0.00248,1.15972,0.24015,0.31913,0.35328,0.32059,0.85498,0.19595,0.91870,0.13382,0.12316,0.00346,0.17220,0.32261,0.24427,1.70811,0.10763,0.74769,
14                    5,0.00017,0.01092,0.00719,0.01275,0.01546,0.05053,0.01524,0.00209,0.06263,0.00423,0.00437,0.00019,0.00670,0.00837,0.01305,0.14517,0.00231,0.00244,
14                    6,0.00177,1.33907,0.22520,0.25080,0.29069,0.30565,0.82638,0.24654,0.82731,0.12216,0.10282,0.00273,0.14826,0.25412,0.27738,1.43111,0.10665,0.90659,
14                    7,0.00178,1.38163,0.21447,0.16877,0.18883,0.29122,0.85961,0.22803,0.91629,0.10444,0.08267,0.00241,0.12793,0.23681,0.30027,1.54806,0.10653,0.87830,
14                    8,0.15435,20.32025,13.48432,9.65821,9.66855,55.25341,10.67088,2.39116,66.80786,5.32400,2.44886,0.11535,7.20697,4.91657,9.11126,36.67590,2.43684,4.06484,
14                    9,0.23860,28.53543,13.28240,10.91040,11.18683,57.86020,13.14386,2.33943,116.97646,5.62322,3.04907,0.16650,9.52305,6.25227,14.98175,54.42788,3.72747,4.01670,
14                    10,14.75446,46.05883,243.08732,1157.12632,1110.80399,158.59582,613.79202,35.93242,3559.79648,5204.45421,155.95882,14.43162,491.59802,1567.23034,509.56669,32055.05404,136.73647,2041.75703,
14                    11,0.00063,0.00386,0.01688,0.05535,0.06301,0.00689,0.01868,0.00146,0.23875,0.00117,0.01733,0.00074,0.03494,0.02874,0.03052,0.19716,0.00561,0.00646,
14                    12,14.99286,32.17629,205.30350,932.01076,936.68397,165.45099,605.63904,41.36450,3602.82782,5394.71101,119.23300,15.22545,458.44769,1551.71374,477.17051,32070.90192,134.01043,2242.26680,
14                    13,0.00007,0.00128,0.00174,0.00150,0.00187,0.00898,0.00218,0.00114,0.01863,0.00087,0.00061,0.00006,0.00180,0.00199,0.00207,0.01113,0.00042,0.00106,
15                    1,0.23310,28.56600,13.18662,10.96625,11.21816,57.97524,13.12376,2.32797,111.44300,5.64135,3.05142,0.16294,9.54022,6.26026,14.26645,53.29540,3.58925,4.04713,
15                    2,0.04499,28.19109,0.90284,2.77892,3.55637,4.69564,4.43731,1.52267,18.23622,1.03255,0.91958,0.03952,3.03383,1.84817,4.24836,13.87383,0.65774,1.39890,
