**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 12

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
V, 17.18112, 11.82528, 12.93422, 13.27446, 14.79191, 19.12424, 14.09812,  1.79319,  0.12719,  0.10437
Mn, 12.27111,  6.75182,  9.45982, 10.22919, 10.52526, 12.35378,  9.92446,  1.60463,  0.16168,  0.13076
Fe,  9.14817,  4.26533,  5.08888,  7.63006, 11.49392, 12.33520,  8.20324,  2.89432,  0.35283,  0.31638
Zn, 36.18990, 19.31231, 19.46389, 22.97734, 33.54793, 43.25942, 27.35671,  8.07194,  0.29506,  0.22304
Br, 11.57845,  0.00000,  0.00000,  7.07831, 14.25227, 23.37809,  8.28193,  7.40401,  0.89400,  0.63946
Pb, 40.22111, 24.22432, 24.48253, 27.98485, 41.28761, 51.45050, 33.30438,  9.10020,  0.27324,  0.22625
BC, 58.73637, 42.13580, 42.58046, 55.61792, 61.56091, 71.85153, 54.21407,  9.92108,  0.18300,  0.16891

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
