**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 7

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Mn, 29.72789,  3.27660, 23.68985, 30.10130, 35.21105, 42.17524, 27.59448,  9.74547,  0.35317,  0.32782
Fe, 41.20059,  8.83217, 31.93468, 41.67471, 46.97681, 52.57697, 37.94627, 11.39054,  0.30018,  0.27647
Zn,  0.00000,  0.00000,  0.00000,  7.93953, 17.87993, 29.70812,  9.70603,  9.99643,  1.02992,  0.00000
Br,  1.37203,  0.00000,  0.00000,  1.19537,  8.59493, 20.72593,  4.11423,  5.76832,  1.40204,  4.20421
Pb,  2.00731,  1.67914,  2.12889,  7.39813, 12.62669, 29.12543,  9.67371,  8.75764,  0.90530,  4.36287

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.59365,  0.00000,  0.48826,  0.63160,  2.14085, 39.68220,  3.21104,  8.72098,  2.71594, 14.69038
Al,  4.49087,  0.79904,  2.94204,  5.18074, 21.34239,191.17812, 18.49500, 41.59054,  2.24874,  9.26113
Si, 10.00592,  0.00000,  6.75052, 11.14954, 24.55530,415.12286, 37.14048, 90.46456,  2.43574,  9.04110
P,  0.06009,  0.02540,  0.05917,  0.08048,  0.39896,  2.51976,  0.36488,  0.67688,  1.85507, 11.26528
S,  1.25874,  0.00000,  1.28545,  1.85026,  6.82899, 68.94855,  9.57356, 18.96781,  1.98127, 15.06894
Cl,  0.91838,  0.58102,  1.07144,  1.71505,  5.91562, 67.73386,  8.80035, 18.66842,  2.12133, 20.32761
K,  2.40418,  0.92854,  2.45364,  3.06798,  4.18279, 20.52457,  4.24121,  4.18825,  0.98751,  1.74207
Ca,  2.31218,  0.00000,  1.17319,  2.49880, 10.18929, 75.18457, 12.42380, 22.70841,  1.82782,  9.82123
Ti,  0.30821,  0.04270,  0.13775,  0.35119,  1.38650, 11.65519,  1.29444,  2.60468,  2.01220,  8.45100
V,  0.00515,  0.00000,  0.00170,  0.00528,  0.01610,  0.11334,  0.01542,  0.02706,  1.75467,  5.25285
Mn,  0.04808,  0.00000,  0.03629,  0.04988,  0.11633,  1.36563,  0.13416,  0.29506,  2.19930,  6.13688
Fe,  2.94934,  0.75362,  1.63123,  3.05969,  9.20921, 65.60942,  8.75871, 15.06414,  1.71990,  5.10763
Zn,  0.08612,  0.08316,  0.09368,  0.12437,  0.22095,  2.66901,  0.31372,  0.57846,  1.84388,  6.71685
Br,  0.28625,  0.28625,  0.39124,  0.73479,  2.93200, 23.43631,  3.07633,  5.69700,  1.85188, 19.90196
Pb,  0.04827,  0.04827,  0.05627,  0.08733,  0.18181,  1.45946,  0.25167,  0.39622,  1.57435,  8.20765

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.00000,  0.00000,  0.00292,  0.06116,  0.49081,  2.18859,  0.35222,  0.59187,  1.68039,  0.00000
Al,  1.50097,  0.88243,  1.51054,  2.12050,  5.18218, 19.46995,  4.14224,  4.82631,  1.16515,  3.21546
Si,  3.90891,  2.49047,  3.81578,  5.13451, 12.84505, 46.01441, 10.11089, 11.35375,  1.12292,  2.90458
P,  0.14354,  0.09549,  0.12499,  0.15217,  0.34653,  0.94137,  0.24792,  0.21950,  0.88536,  1.52915
S,  3.96952,  2.65927,  3.25201,  4.29714,  9.72962, 27.62504,  7.09877,  6.66259,  0.93856,  1.67844
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.05124,  0.33474,  0.04470,  0.09182,  2.05403,  0.00000
K,  3.70551,  3.07999,  3.34841,  3.73494,  4.17849,  8.51828,  4.20595,  1.50842,  0.35864,  0.40707
Ca,  0.78688,  0.27117,  0.81493,  1.44236,  2.45146, 13.19433,  2.57539,  3.26326,  1.26709,  4.14707
Ti,  0.09274,  0.04531,  0.09616,  0.15819,  0.28748,  1.41707,  0.28839,  0.35580,  1.23374,  3.83644
V,  0.00475,  0.00425,  0.00448,  0.00552,  0.01209,  0.03886,  0.00957,  0.00895,  0.93534,  1.88390
Mn,  0.02366,  0.01900,  0.02394,  0.02921,  0.04025,  0.12746,  0.03944,  0.02862,  0.72566,  1.20963
Fe,  1.16455,  0.00001,  0.98513,  1.60887,  2.06597,  8.02331,  2.20440,  2.02629,  0.91920,  1.73998
Zn,  0.09569,  0.00021,  0.07360,  0.08919,  0.09515,  0.10896,  0.07698,  0.03244,  0.42141,  0.33900
Br,  0.00188,  0.00000,  0.00304,  0.02008,  0.13796,  0.66985,  0.08495,  0.15729,  1.85159, 83.63027
Pb,  0.04162,  0.01806,  0.03615,  0.04121,  0.04320,  0.06125,  0.03944,  0.00946,  0.23990,  0.22732

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.17081,  0.00000,  0.00032,  0.17175,  0.25415,  0.35170,  0.14870,  0.12165,  0.81812,  0.71224
Al,  2.66364,  1.00359,  1.64320,  2.54305,  3.08202,  3.67664,  2.41617,  0.89268,  0.36946,  0.33513
Si,  6.02291,  2.46903,  3.71873,  5.94239,  6.79549,  8.31726,  5.52110,  1.96849,  0.35654,  0.32683
P,  0.02434,  0.00765,  0.01957,  0.02610,  0.03446,  0.04389,  0.02634,  0.01039,  0.39432,  0.42682
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.01532,  0.81304,  0.11533,  0.26052,  2.25882,  0.00000
Cl,  0.24391,  0.00000,  0.10250,  0.23330,  0.35788,  0.57087,  0.23693,  0.16491,  0.69600,  0.67608
K,  2.09855,  1.92357,  2.02155,  2.15072,  2.35350,  2.77813,  2.22106,  0.26134,  0.11767,  0.12454
Ca,  1.78507,  0.09507,  0.59782,  1.66727,  2.10725,  2.81387,  1.43415,  0.84762,  0.59103,  0.47484
Ti,  0.21003,  0.05931,  0.10066,  0.19739,  0.25634,  0.28619,  0.18181,  0.07867,  0.43269,  0.37456
V,  0.00426,  0.00178,  0.00246,  0.00412,  0.00485,  0.00577,  0.00379,  0.00137,  0.36188,  0.32247
Mn,  0.03556,  0.02341,  0.02833,  0.03551,  0.03802,  0.04270,  0.03385,  0.00634,  0.18741,  0.17838
Fe,  2.54349,  1.27224,  1.62603,  2.48209,  2.84011,  3.12707,  2.29060,  0.63363,  0.27662,  0.24912
Zn,  0.07416,  0.06270,  0.07054,  0.07830,  0.08734,  0.09518,  0.07875,  0.01025,  0.13018,  0.13825
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00007,  0.01749,  0.00152,  0.00430,  2.82842,  0.00000
Pb,  0.03101,  0.02607,  0.02945,  0.03222,  0.03623,  0.03967,  0.03272,  0.00425,  0.12997,  0.13715

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  7.83263,  4.51332,  5.84852,  6.68619,  7.74759, 18.47218,  7.60479,  3.19115,  0.41962,  0.40742
Mg,  0.86784,  0.56338,  0.63993,  0.77254,  0.90065,  2.00757,  0.89107,  0.38105,  0.42763,  0.43908
Al,  0.00000,  0.00000,  0.00000,  0.00005,  0.32045,  1.65321,  0.25351,  0.47791,  1.88520,97791.53442
Si,  0.08880,  0.00036,  0.11398,  0.34429,  0.88925,  3.78417,  0.78228,  1.07452,  1.37358, 12.10008
P,  0.01551,  0.00000,  0.00442,  0.00921,  0.01588,  0.03262,  0.01042,  0.00816,  0.78275,  0.52588
S,  2.69479,  1.15646,  2.04980,  2.19182,  2.55784,  6.37545,  2.52132,  1.07839,  0.42771,  0.40017
Cl, 16.54192,  9.57626, 11.87809, 13.68323, 16.36132, 38.10942, 15.81406,  6.62065,  0.41866,  0.40023
K,  2.02256,  0.86429,  1.85391,  2.14798,  2.22682,  2.40229,  1.96050,  0.42396,  0.21625,  0.20961
Ca,  2.24232,  0.68381,  1.22103,  1.68446,  2.44663,  6.75284,  2.14006,  1.46631,  0.68517,  0.65393
Ti,  0.06707,  0.00838,  0.02831,  0.05010,  0.11988,  0.24344,  0.07860,  0.06935,  0.88228,  1.03388
V,  0.00473,  0.00275,  0.00332,  0.00387,  0.00488,  0.01246,  0.00480,  0.00243,  0.50547,  0.51297
Mn,  0.01040,  0.00014,  0.01186,  0.01257,  0.01459,  0.02163,  0.01297,  0.00417,  0.32186,  0.40130
Fe,  0.76978,  0.35661,  0.51795,  0.78389,  1.07022,  1.89209,  0.86354,  0.40439,  0.46830,  0.52533
Zn,  0.11064,  0.07804,  0.08659,  0.10356,  0.10950,  0.11100,  0.09812,  0.01182,  0.12042,  0.10680
Br,  0.07957,  0.00000,  0.02010,  0.05013,  0.06989,  0.08107,  0.04609,  0.02942,  0.63845,  0.36978
Pb,  0.05302,  0.03901,  0.04312,  0.04712,  0.05111,  0.05504,  0.04713,  0.00453,  0.09622,  0.08553

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.55053,  1.04706,  1.23602,  1.41428,  1.53213,  1.67437,  1.38236,  0.17291,  0.12508,  0.11152
Al,  7.76159,  5.73317,  7.14885,  7.75772,  7.92430,  8.53015,  7.48798,  0.72295,  0.09655,  0.09314
Si, 19.19092, 14.34093, 17.41328, 19.15265, 19.34478, 20.24975, 18.25875,  1.72694,  0.09458,  0.08999
P,  0.00000,  0.00000,  0.00000,  0.00058,  0.00474,  0.02372,  0.00369,  0.00598,  1.61857,  0.00000
S,  0.54459,  0.00000,  0.18957,  0.41188,  0.57339,  0.88441,  0.38636,  0.23846,  0.61720,  0.43787
Cl,  1.51805,  0.19534,  1.10165,  1.29068,  1.47328,  1.69700,  1.20009,  0.39959,  0.33296,  0.26322
K,  1.41008,  1.09162,  1.18604,  1.38154,  1.47274,  1.85017,  1.36738,  0.18619,  0.13617,  0.13204
Ca,  0.56025,  0.00000,  0.58155,  1.19025,  1.75826,  3.05505,  1.25131,  0.84161,  0.67259,  1.50220
Ti,  0.41195,  0.28461,  0.39497,  0.41596,  0.47778,  0.55860,  0.42946,  0.05982,  0.13929,  0.14521
V,  0.00540,  0.00384,  0.00533,  0.00590,  0.00680,  0.00875,  0.00607,  0.00114,  0.18767,  0.21103
Mn,  0.07750,  0.06184,  0.07211,  0.07741,  0.07796,  0.08042,  0.07481,  0.00515,  0.06881,  0.06642
Fe,  3.23088,  2.41315,  3.19456,  3.44094,  3.89812,  4.63445,  3.51474,  0.51777,  0.14731,  0.16026
Zn,  0.00467,  0.00000,  0.00258,  0.00399,  0.00538,  0.03085,  0.00623,  0.00751,  1.20589,  1.60939
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.01551,  0.00222,  0.00477,  2.15121,  0.00000
Pb,  0.00000,  0.00000,  0.00000,  0.00019,  0.00354,  0.01114,  0.00169,  0.00289,  1.70692,4167.49340

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.76586,  0.00000,  0.44814,  0.71420,  0.76797,  1.18395,  0.62927,  0.26929,  0.42794,  0.35162
Al,  9.06717,  5.34088,  7.27213,  9.05641,  9.22270, 19.78726,  8.97247,  3.10147,  0.34567,  0.34206
Si, 20.01468, 11.77069, 16.01156, 19.97709, 20.29809, 39.82351, 19.50549,  6.08472,  0.31195,  0.30401
P,  0.06091,  0.04169,  0.04662,  0.06079,  0.06265,  0.70573,  0.09916,  0.14708,  1.48328,  2.41468
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00004, 11.43511,  0.66877,  2.54676,  3.80810,  0.00000
Cl,  0.00000,  0.00000,  0.00000,  0.03003,  0.27218, 14.18826,  1.37435,  3.38340,  2.46182,  0.00000
K,  0.55054,  0.00000,  0.51810,  0.55992,  0.94835,  1.42597,  0.66960,  0.45529,  0.67995,  0.82699
Ca,  7.64640,  4.54731,  6.12726,  7.63738,  7.86881, 28.64214,  8.26853,  5.20090,  0.62900,  0.68018
Ti,  0.78802,  0.46522,  0.63294,  0.78752,  0.80552,  2.13133,  0.80128,  0.35341,  0.44106,  0.44848
V,  0.01446,  0.00891,  0.01179,  0.01444,  0.01474,  0.04754,  0.01516,  0.00818,  0.53944,  0.56586
Mn,  0.07916,  0.05336,  0.06653,  0.07797,  0.07946,  0.10385,  0.07486,  0.01275,  0.17031,  0.16106
Fe,  7.01473,  4.55942,  5.84786,  7.00517,  7.14550, 17.58617,  7.13704,  2.78343,  0.39000,  0.39680
Zn,  0.00000,  0.00000,  0.00000,  0.01671,  0.04237,  0.36188,  0.04586,  0.08638,  1.88363,  0.00000
Br,  0.00220,  0.00000,  0.00000,  0.00199,  0.01162,  0.13106,  0.01111,  0.02888,  2.59910, 13.14329
Pb,  0.00234,  0.00229,  0.00258,  0.00903,  0.01748,  0.10396,  0.01649,  0.02467,  1.49566, 10.53735
