**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 14

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Na,  1.07423,  0.00000,  0.00000,  0.00000,  0.00000,  1.07423,  0.05371,  0.24020,  4.47214,  0.22361
Mg,  1.54448,  1.54448,  5.95255,  6.35646, 52.89035, 74.73496, 22.74594, 29.24892,  1.28590, 18.93771
Al,  0.38607,  0.38607,  8.68031,  8.74871, 58.08566, 71.96005, 24.53112, 27.71739,  1.12989, 71.79293
Si,  0.00563,  0.00563,  9.43301,  9.73490, 59.45646, 73.57703, 25.50817, 27.92349,  1.09469,4962.29714
P,  0.00000,  0.00000,  0.00000,  0.00000, 14.40179, 38.12691,  7.99739, 14.66415,  1.83362,  0.00000
S,  0.88660,  0.88660,  3.75642,  3.84209,  4.39396, 12.28659,  5.19850,  3.25391,  0.62593,  3.67008
Cl,  0.00000,  0.00000,  0.00057,  8.63981,  9.76087, 27.58986,  7.28331,  6.42760,  0.88251,  0.00000
K,  0.96339,  0.96339, 21.55909, 31.59516, 32.17620, 43.81781, 27.68678,  9.15060,  0.33050,  9.49831
Ca,  0.28786,  0.00000,  0.00000,  0.00000,  9.10305, 24.05880,  5.27771,  9.62898,  1.82446, 33.45043
Ti,  0.16942,  0.16942,  6.71203,  6.87705, 46.65696, 57.85161, 19.52937, 22.16933,  1.13518,130.85551
V,  0.68769,  0.68769,  4.44877,  5.05552, 28.69126, 35.11378, 12.50179, 12.96735,  1.03724, 18.85640
Mn,  0.05977,  0.05977,  9.08934,  9.11424, 44.51087, 52.54791, 20.09786, 19.19244,  0.95495,321.13171
Fe,  0.00000,  0.00000,  6.24678,  6.28146, 42.25244, 53.06839, 17.89510, 20.24482,  1.13131,  0.00000
Zn,  3.36996,  1.01902, 10.44054, 32.29676, 32.39575, 40.18215, 25.22809, 13.55393,  0.53726,  4.02199
Br, 58.27100,  0.00000, 12.98836, 21.55012, 21.82139, 58.27100, 20.12107, 10.69027,  0.53130,  0.18346
Pb,  5.94626,  2.78849,  8.00137, 17.84563, 20.36035, 28.28879, 15.39163,  7.41411,  0.48170,  1.24685
BC,  1.46930,  0.00000,  0.00000,  0.73465,  9.93294, 11.85069,  4.58363,  5.08017,  1.10833,  3.45753

Percent of Total Variable

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  0.71775,  0.20714,  0.58262,  0.94790,  0.97954,  1.36664,  0.80688,  0.31798,  0.39408,  0.44302
Al,  5.28252,  2.39082,  3.55491,  6.29287,  6.49390,  9.37979,  5.55931,  1.83033,  0.32924,  0.34649
Si, 12.26322,  5.43784,  8.16734, 14.44747, 14.88358, 21.14825, 12.72357,  4.18834,  0.32918,  0.34154
P,  0.00904,  0.00000,  0.00910,  0.01217,  0.01269,  0.03382,  0.01077,  0.00721,  0.66908,  0.79701
S,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.03700,  0.00297,  0.00874,  2.94163,  0.00000
Cl,  0.64842,  0.16976,  0.66989,  0.67518,  0.87082,  1.42932,  0.74298,  0.23725,  0.31932,  0.36588
K,  1.63810,  0.36376,  0.92938,  1.03379,  1.51476,  2.04800,  1.20724,  0.46926,  0.38871,  0.28647
Ca,  3.16570,  3.16570,  3.78825,  4.00656,  4.05651,  6.52764,  4.00903,  0.64190,  0.16011,  0.20277
Ti,  0.40577,  0.31321,  0.41566,  0.48192,  0.49789,  0.59326,  0.45413,  0.07564,  0.16656,  0.18641
V,  0.00685,  0.00680,  0.00705,  0.00810,  0.00814,  0.00906,  0.00777,  0.00064,  0.08300,  0.09413
Mn,  0.06185,  0.04950,  0.06306,  0.07086,  0.07293,  0.08218,  0.06727,  0.00930,  0.13828,  0.15040
Fe,  3.70924,  3.14014,  3.84887,  4.51881,  4.54239,  5.17635,  4.20601,  0.57929,  0.13773,  0.15617
Zn,  0.03148,  0.00000,  0.00602,  0.00647,  0.02665,  0.05219,  0.01682,  0.01835,  1.09058,  0.58279
Br,  0.00826,  0.00000,  0.00000,  0.00000,  0.00229,  0.01603,  0.00181,  0.00390,  2.15115,  0.47135
Pb,  0.01373,  0.00085,  0.00604,  0.00678,  0.01295,  0.02071,  0.00949,  0.00591,  0.62251,  0.43010
BC,  0.29000,  0.00000,  0.00000,  0.00000,  0.00000,  0.29000,  0.02495,  0.06785,  2.71956,  0.23397

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.97685,  0.00000,  0.55553,  1.04223,  1.26777,  1.26911,  0.94284,  0.40321,  0.42766,  0.41277
Mg,  0.00000,  0.00000,  0.04116,  0.07314,  0.08634,  0.44726,  0.11075,  0.12516,  1.13013,  0.00000
Al,  0.19225,  0.00000,  0.00000,  0.00000,  0.57934,  2.81397,  0.46669,  0.92408,  1.98007,  4.80672
Si,  0.20514,  0.00000,  0.09147,  0.09693,  1.55616,  6.89717,  1.19643,  2.23477,  1.86785, 10.89374
P,  0.09714,  0.00533,  0.12021,  0.12898,  0.13521,  0.20312,  0.12908,  0.03849,  0.29820,  0.39625
S,  4.11278,  1.33910,  4.92475,  5.29350,  5.30269,  7.05124,  5.13199,  1.10114,  0.21456,  0.26774
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  4.21674,  4.21674,  4.68857,  4.90626,  4.97527,  4.97953,  4.79898,  0.23916,  0.04984,  0.05672
Ca,  0.84654,  0.00000,  0.70259,  0.70768,  0.76035,  0.86923,  0.66759,  0.23496,  0.35196,  0.27756
Ti,  0.03882,  0.00344,  0.02103,  0.02114,  0.03674,  0.15424,  0.04183,  0.04463,  1.06711,  1.14976
V,  0.00590,  0.00140,  0.00472,  0.00477,  0.00571,  0.00631,  0.00496,  0.00103,  0.20785,  0.17488
Mn,  0.01392,  0.00753,  0.00754,  0.00868,  0.01296,  0.02293,  0.01088,  0.00506,  0.46525,  0.36360
Fe,  0.56379,  0.08555,  0.31415,  0.32699,  0.51842,  1.34825,  0.48508,  0.35762,  0.73723,  0.63431
Zn,  0.10179,  0.06113,  0.08543,  0.08558,  0.09002,  0.10179,  0.08448,  0.00991,  0.11736,  0.09739
Br,  0.06463,  0.00000,  0.01616,  0.10935,  0.11419,  0.11423,  0.07988,  0.04926,  0.61674,  0.76225
Pb,  0.05065,  0.01059,  0.03144,  0.03385,  0.03866,  0.05065,  0.03301,  0.00918,  0.27814,  0.18128
BC, 10.81778,  0.00000,  3.91291,  3.96771,  6.05931, 10.81778,  4.60432,  2.38952,  0.51897,  0.22089

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.60528,  0.94217,  0.26193,  0.31764,  1.21270,  0.00000
Mg,  0.27559,  0.00000,  0.00000,  0.10104,  0.18050,  0.27559,  0.09599,  0.09832,  1.02425,  0.35676
Al,  2.87464,  0.71168,  0.87700,  2.34044,  2.43541,  2.87464,  1.75225,  0.81066,  0.46264,  0.28200
Si,  6.04889,  0.00000,  0.35362,  3.36656,  4.23027,  6.04889,  2.64246,  1.96971,  0.74541,  0.32563
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00852,  0.02862,  0.00500,  0.00931,  1.86327,  0.00000
S,  0.10086,  0.00000,  0.07421,  0.08970,  0.41262,  1.05415,  0.31405,  0.34803,  1.10820,  3.45051
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  2.37271,  0.00000,  1.51365,  1.76933,  2.59999,  3.03702,  1.93175,  0.74290,  0.38457,  0.31310
Ca,  1.04156,  0.93069,  1.11035,  1.32193,  1.68715,  2.68730,  1.39825,  0.40249,  0.28785,  0.38644
Ti,  0.18180,  0.08194,  0.09873,  0.16599,  0.16637,  0.21151,  0.13714,  0.04116,  0.30013,  0.22641
V,  0.00602,  0.00579,  0.00631,  0.00871,  0.01016,  0.01436,  0.00861,  0.00219,  0.25391,  0.36321
Mn,  0.03784,  0.02312,  0.02985,  0.03905,  0.04038,  0.05330,  0.03614,  0.00754,  0.20858,  0.19923
Fe,  1.77039,  0.98572,  1.24797,  1.78591,  1.80710,  2.57660,  1.59101,  0.39019,  0.24525,  0.22040
Zn,  0.08849,  0.08849,  0.10785,  0.11228,  0.12910,  0.13638,  0.11529,  0.01194,  0.10357,  0.13495
Br,  0.00000,  0.00000,  0.01742,  0.02999,  0.03508,  0.04342,  0.02597,  0.01482,  0.57079,  0.00000
Pb,  0.05707,  0.05707,  0.07231,  0.09222,  0.11295,  0.13778,  0.09278,  0.02212,  0.23838,  0.38757
BC, 15.87513, 15.87513, 20.03059, 28.97464, 36.81702, 49.64258, 28.95865,  9.13403,  0.31542,  0.57537

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  8.77501,  6.55521,  8.50014,  8.64227, 15.05073, 16.64618, 10.75607,  3.53073,  0.32825,  0.40236
Mg,  1.57550,  1.29537,  1.29835,  1.62735,  2.86089,  3.79494,  2.00898,  0.81071,  0.40354,  0.51457
Al,  1.52988,  0.03217,  0.86288,  1.19724,  2.61682,  9.26041,  1.99897,  2.07667,  1.03887,  1.35740
Si,  4.04915,  0.00000,  0.00000,  1.74435,  6.94911, 21.23147,  3.96633,  5.65779,  1.42646,  1.39728
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.16751,  0.01466,  0.04170,  2.84426,  0.00000
S,  4.38854,  4.38854,  5.13595,  5.94900, 10.56485, 11.56489,  7.24200,  2.57400,  0.35543,  0.58653
Cl, 26.84681, 21.25270, 23.82502, 25.37254, 44.35292, 51.39119, 32.16725, 11.48155,  0.35693,  0.42767
K,  1.18632,  0.00000,  0.00000,  0.00000,  0.86147,  2.96297,  0.47556,  0.90760,  1.90847,  0.76505
Ca,  0.16153,  0.00000,  0.04038,  2.21478,  2.25278,  4.99191,  1.71293,  1.28645,  0.75102,  7.96436
Ti,  0.04935,  0.04935,  0.08996,  0.09698,  0.11871,  0.35813,  0.11737,  0.06340,  0.54021,  1.28487
V,  0.00455,  0.00448,  0.00617,  0.01079,  0.01295,  0.01297,  0.00998,  0.00344,  0.34423,  0.75586
Mn,  0.01069,  0.00380,  0.00659,  0.02289,  0.02418,  0.03514,  0.01736,  0.00949,  0.54678,  0.88813
Fe,  0.00000,  0.00000,  0.07163,  0.81705,  0.83743,  1.64185,  0.61647,  0.46704,  0.75761,  0.00000
Zn,  0.16548,  0.08276,  0.15792,  0.21923,  0.23322,  0.27573,  0.20645,  0.05366,  0.25992,  0.32428
Br,  0.00000,  0.00000,  0.00000,  0.23388,  0.36305,  0.45235,  0.21578,  0.16860,  0.78134,  0.00000
Pb,  0.10903,  0.06301,  0.09829,  0.18891,  0.18953,  0.19074,  0.15714,  0.04918,  0.31294,  0.45102
BC, 10.51470,  0.00000,  0.00000,  5.25735, 35.43858, 35.45685, 16.46643, 17.74273,  1.07751,  1.68742

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  1.92855, 15.04467,  2.65586,  5.42382,  2.04221,  0.00000
Mg,  1.52218,  0.40860,  1.29324,  1.30870,  1.67984,  5.51779,  1.94232,  1.49862,  0.77156,  0.98452
Al, 10.20669,  1.09380,  9.26779,  9.38114, 10.00138, 12.08860,  9.30642,  2.32524,  0.24985,  0.22782
Si, 23.50774,  0.00000, 15.69512, 21.45906, 21.49416, 23.53107, 18.76333,  5.87847,  0.31330,  0.25007
P,  0.07475,  0.00000,  0.06436,  0.06641,  0.06647,  0.55526,  0.08146,  0.11656,  1.43085,  1.55936
S,  1.46121,  1.10055,  1.15117,  1.15587,  8.14938, 14.89813,  4.09908,  5.13257,  1.25213,  3.51254
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  1.90262,  0.00000,  1.97054,  1.97922,  3.34552,  9.77956,  3.36915,  2.98352,  0.88554,  1.56811
Ca,  1.29084,  0.00000,  0.32271,  1.31514,  1.32885,  6.12816,  1.22829,  1.29096,  1.05102,  1.00009
Ti,  0.52625,  0.01468,  0.35185,  0.49531,  0.49634,  0.74812,  0.43955,  0.15355,  0.34934,  0.29178
V,  0.00710,  0.00653,  0.00734,  0.00752,  0.00895,  0.02978,  0.00980,  0.00554,  0.56505,  0.78025
Mn,  0.07396,  0.00000,  0.02653,  0.07102,  0.07115,  0.10119,  0.05608,  0.03108,  0.55417,  0.42017
Fe,  4.29300,  0.02822,  1.49382,  4.09104,  4.10016,  7.05744,  3.27116,  1.93629,  0.59193,  0.45103
Zn,  0.00921,  0.00000,  0.02492,  0.02513,  0.16822,  0.57477,  0.12298,  0.19715,  1.60318, 21.41742
Br,  0.00921,  0.00000,  0.00000,  0.00000,  1.08703,  9.93181,  1.68464,  3.50043,  2.07786,380.01586
Pb,  0.00000,  0.00000,  0.00797,  0.00844,  0.12935,  0.57826,  0.11028,  0.20039,  1.81712,  0.00000
BC,  0.45250,  0.00000,  0.79811,  2.26448,  2.27085, 41.49868,  4.31791,  9.41991,  2.18159, 20.81731

Factor 6,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.16828,  0.00000,  0.00000,  0.00000,  0.00000,  1.16828,  0.05841,  0.26124,  4.47214,  0.22361
Mg,  2.68913,  0.20548,  0.21916,  0.22169,  1.45168,  2.68913,  0.66556,  0.74272,  1.11592,  0.27619
Al,  4.61292,  2.04056,  2.06171,  2.12341,  7.10083, 10.95744,  4.30188,  3.54152,  0.82325,  0.76774
Si,  0.15314,  0.15314,  5.20786,  5.24652, 16.20820, 25.26163,  9.71146,  8.30533,  0.85521, 54.23282
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.01274,  0.04465,  0.00934,  0.01747,  1.86999,  0.00000
S,  2.83013,  0.07158,  0.23731,  0.24169,  0.38684,  2.83013,  0.40878,  0.57880,  1.41590,  0.20451
Cl,  0.00000,  0.00000,  0.00001,  0.42832,  0.47050,  0.86777,  0.33233,  0.24405,  0.73436,  0.00000
K,  5.68609,  1.17131,  2.44469,  3.89556,  3.95719,  5.68609,  3.33908,  1.21552,  0.36403,  0.21377
Ca,  1.41028,  0.00000,  0.00000,  0.00000,  1.18906,  1.42183,  0.37987,  0.62337,  1.64102,  0.44202
Ti,  0.13298,  0.10449,  0.10553,  0.10669,  0.35042,  0.57285,  0.21712,  0.18706,  0.86157,  1.40669
V,  0.01138,  0.00142,  0.00145,  0.00192,  0.00650,  0.01138,  0.00345,  0.00292,  0.84647,  0.25672
Mn,  0.00745,  0.00745,  0.02213,  0.02270,  0.05514,  0.08234,  0.03610,  0.02467,  0.68353,  3.31165
Fe,  0.00000,  0.00000,  0.86016,  0.87784,  2.83514,  4.69694,  1.72708,  1.57618,  0.91263,  0.00000
Zn,  0.47170,  0.00185,  0.04996,  0.09199,  0.09497,  0.47170,  0.09096,  0.09678,  1.06404,  0.20518
Br,  6.55936,  0.00000,  0.01827,  0.03777,  0.03865,  6.55936,  0.35747,  1.45982,  4.08381,  0.22256
Pb,  0.44014,  0.00266,  0.01376,  0.02610,  0.03119,  0.44014,  0.04278,  0.09416,  2.20106,  0.21393
BC, 19.06259,  0.00000,  0.00000,  0.76499,  2.52893, 19.06259,  1.90609,  4.19184,  2.19919,  0.21990
