**** Analysis Summary ****

Time of run: ,10/16/15 20:02
Concentration file: ,E:\pmf_fa\RFcH.csv
Uncertainty file: ,E:\pmf_fa\RFcHunc.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
13                    7,0.00439,0.00571,0.00179,0.01315,0.01308,0.00580,0.02093,0.00391,2.63398,0.00561,0.00411,0.00026,0.01529,0.00440,0.78914,0.95059,0.04381,0.01168,
13                    8,0.11270,9.91864,0.44983,0.78397,0.67151,1.07865,1.33514,0.40757,50.04586,0.44432,0.14263,0.06053,0.29233,0.15589,11.79876,15.85454,1.18323,0.72074,
13                    9,0.00596,0.00617,0.00251,0.01387,0.01339,0.00645,0.02145,0.00467,3.19408,0.00629,0.00417,0.00060,0.01751,0.00511,0.92411,1.12219,0.05856,0.01476,
13                    10,0.00612,0.01690,0.00151,0.01187,0.01315,0.00505,0.01660,0.00360,4.76523,0.00759,0.00372,0.00153,0.01922,0.00384,1.75654,0.90432,0.06617,0.00899,
13                    11,35.33002,106.79282,53.38848,223.77232,152.35014,64.72518,669.60111,28.53920,11162.19523,5625.63104,76.49143,24.47822,92.97400,180.60919,1482.89773,32678.46655,117.88859,1078.41595,
13                    12,35.31329,190.67951,53.85993,226.80168,154.46397,69.58075,679.45206,29.09239,11153.54221,5581.29339,76.02722,24.28477,92.48527,179.23871,1485.98154,32660.23736,118.27371,1071.30862,
14                    1,34.95746,14.05535,30.30601,127.98844,64.69087,45.92510,645.28852,26.90828,11860.04487,3566.07163,73.55305,18.18118,93.31969,160.08463,1787.00812,32701.84301,122.23111,1067.51577,
14                    2,34.95747,14.06320,30.30350,127.98788,64.68404,45.92923,645.30278,26.89707,11858.75044,3566.04476,73.56115,18.18613,93.31169,160.10899,1785.68270,32702.51508,122.24743,1067.51475,
14                    3,35.32203,21.79794,31.42536,128.80816,64.94075,53.25807,636.52703,29.05968,12286.52059,3572.31467,70.59059,19.40876,92.99934,156.52541,1945.77635,32651.35837,134.60208,1069.45760,
14                    4,35.03966,14.02222,30.38681,128.49874,65.02119,46.51165,643.30411,27.25480,11943.30058,3568.19120,72.94723,18.23583,93.31632,159.27457,1823.76791,32678.87063,124.02142,1067.60821,
14                    5,33.92589,133.37134,33.38997,152.85706,81.21760,122.58667,636.65430,35.36222,11548.71481,3652.31962,56.03113,17.59105,80.19583,136.72962,1350.71319,32678.47261,124.24892,1059.14768,
14                    6,0.56853,92.07517,13.41513,50.48013,38.29824,21.67808,5.57416,0.95973,396.10532,455.60498,2.74475,1.60673,5.01395,5.31042,181.07975,2.83564,9.27860,5.85050,
14                    7,35.01875,14.01393,30.40012,128.48057,64.99507,46.41271,643.59212,27.20638,11924.95957,3568.03609,73.02041,18.17869,93.28267,159.33451,1818.01341,32681.53578,123.45809,1067.60931,
14                    8,35.26909,21.50310,31.40371,128.69464,64.84699,53.01259,637.02244,28.97519,12219.65256,3572.11263,70.75008,19.21812,92.89528,156.72114,1924.92125,32657.65224,132.58032,1069.46300,
14                    9,35.03762,14.05377,30.40094,128.49441,65.00004,46.36900,643.54538,27.24464,11938.06064,3567.98785,73.01001,18.24565,93.32114,159.32742,1824.63982,32679.94234,123.97337,1067.43756,
14                    10,34.91546,14.33371,30.23503,127.65179,64.50444,46.02549,646.58739,26.72502,11828.75198,3563.26887,73.93816,18.38764,93.39841,160.62976,1750.60376,32722.75591,122.23317,1067.44259,
14                    11,0.57918,95.40247,13.54972,51.11293,38.79281,23.25708,5.57084,1.03407,400.47386,464.08625,2.84369,1.63281,5.14585,5.43342,182.77782,3.02372,9.42175,6.78720,
14                    12,0.56472,172.67097,13.88988,53.13876,40.17710,30.25156,8.64594,1.50888,399.89181,451.51804,2.91807,1.56896,5.07041,5.14613,182.66882,3.91682,9.24401,7.63588,
14                    13,34.95543,14.04030,30.31377,128.05875,64.74762,45.95141,645.16086,26.93331,11862.71935,3566.28003,73.52273,18.17664,93.31377,160.03374,1789.62964,32700.38715,122.30931,1067.56542,
15                    1,35.33348,106.49155,53.60464,223.52082,152.05075,64.73890,669.34306,28.48856,11162.31717,5613.61661,76.45184,24.45653,92.91396,180.53839,1481.58654,32679.46286,117.85181,1079.05402,
15                    2,35.33364,106.48257,53.60357,223.52800,152.03675,64.74068,669.35483,28.48053,11161.08065,5613.61307,76.45987,24.46224,92.90469,180.56593,1480.49843,32680.12247,117.86671,1079.05157,
15                    3,35.70119,80.90106,53.72213,225.36731,152.94616,68.29296,658.88283,29.90515,11605.91166,5613.13677,73.17899,25.82265,92.32357,176.25467,1627.66048,32632.65198,128.99724,1080.56745,
15                    4,35.41383,106.70302,53.82019,224.55987,152.95656,65.11490,667.33191,28.80851,11246.37101,5615.73154,75.80843,24.50832,92.87817,179.57414,1513.80424,32657.20459,119.46206,1079.13002,
15                    5,34.28388,152.69436,67.05620,264.70142,188.16871,120.07912,651.85281,34.55861,10951.98699,5693.15644,59.13166,23.32319,78.92805,153.49645,1150.90822,32656.90562,121.53416,1072.02076,
15                    6,0.00074,0.03606,0.00064,0.00173,0.00226,0.04917,0.14243,0.00467,0.18211,0.02190,0.00071,0.00043,0.00255,0.00185,0.01223,0.00203,0.00396,0.11808,
15                    7,35.39297,106.75735,53.81090,224.46977,152.88329,65.01423,667.62238,28.76626,11227.52739,5615.65654,75.89071,24.44326,92.84895,179.65196,1508.45966,32659.77267,118.95222,1079.13146,
15                    8,35.64714,80.88465,53.63309,225.03651,152.67504,68.02504,659.40167,29.82730,11537.43567,5613.26387,73.34892,25.60797,92.23107,176.49867,1608.02894,32638.66178,127.12496,1080.58462,
15                    9,35.41254,106.64750,53.82431,224.44405,152.86990,65.04376,667.57313,28.79873,11241.13837,5615.51410,75.87897,24.52223,92.88771,179.64260,1514.46472,32658.22981,119.42243,1078.96743,
15                    10,35.29527,106.23763,53.51987,222.85702,151.50335,65.01391,670.63825,28.34925,11133.08256,5610.30807,76.86594,24.70256,93.01223,181.19509,1452.03846,32699.92692,117.90424,1078.99143,
15                    11,0.00006,0.00053,0.00331,0.00054,0.00050,0.00056,0.00195,0.00044,0.01427,0.02659,0.00036,0.00014,0.00115,0.00074,0.00322,0.00115,0.00031,0.00215,
15                    12,0.00120,18.00445,0.01339,0.05137,0.04175,0.57035,0.72239,0.09757,0.31618,0.40342,0.01847,0.00251,0.02162,0.03016,0.05525,0.09072,0.01024,0.34102,
15                    13,35.33174,106.56083,53.62592,223.63722,152.15994,64.77966,669.21126,28.51099,11165.04434,5613.89748,76.41960,24.45013,92.90633,180.47662,1483.79338,32678.04373,117.92287,1079.09859,
15                    14,0.57506,95.13868,13.51356,50.96145,38.67173,23.41281,5.52855,1.02408,398.20062,459.69098,2.80520,1.61684,5.07554,5.36087,182.13943,2.95794,9.37177,6.71872,
