**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Cu,  0.01521,  0.01520,  0.01520,  0.01521,  0.01521,  0.01522,  0.01521,  0.00000,  0.00029,  0.00029
Zn,  0.08821,  0.08819,  0.08820,  0.08821,  0.08823,  0.08826,  0.08821,  0.00002,  0.00018,  0.00018
Br,  0.06573,  0.06571,  0.06574,  0.06575,  0.06576,  0.06580,  0.06575,  0.00002,  0.00033,  0.00033
Rb,  0.00602,  0.00602,  0.00602,  0.00602,  0.00602,  0.00602,  0.00602,  0.00000,  0.00020,  0.00020
Sr,  0.01074,  0.01073,  0.01073,  0.01074,  0.01074,  0.01074,  0.01074,  0.00000,  0.00028,  0.00028
Zr,  0.00580,  0.00579,  0.00580,  0.00580,  0.00580,  0.00580,  0.00580,  0.00000,  0.00044,  0.00044
Pb,  0.04600,  0.04598,  0.04599,  0.04600,  0.04601,  0.04602,  0.04600,  0.00001,  0.00027,  0.00027
BC, 10.43970, 10.41965, 10.43159, 10.43738, 10.44087, 10.44478, 10.43585,  0.00653,  0.00063,  0.00063

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  4.31508,  4.30808,  4.31293,  4.31429,  4.31594,  4.31917,  4.31437,  0.00255,  0.00059,  0.00059
Mg,  0.33782,  0.33670,  0.33717,  0.33759,  0.33781,  0.33814,  0.33752,  0.00038,  0.00111,  0.00111
Al,  0.01809,  0.01786,  0.01807,  0.01815,  0.01829,  0.01849,  0.01818,  0.00017,  0.00910,  0.00914
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  2.12301,  2.10943,  2.11589,  2.12277,  2.12492,  2.12754,  2.12036,  0.00546,  0.00258,  0.00257
