**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 4

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Mn,  0.02593,  0.02509,  0.02592,  0.02593,  0.02593,  0.02690,  0.02581,  0.00042,  0.01636,  0.01629
Fe,  0.64188,  0.59920,  0.64089,  0.64131,  0.64170,  1.05403,  0.65392,  0.09569,  0.14633,  0.14908
Zn,  0.10162,  0.09728,  0.10169,  0.10171,  0.10183,  0.10406,  0.10196,  0.00145,  0.01424,  0.01429
Br,  0.06212,  0.00000,  0.06181,  0.06226,  0.06240,  0.06253,  0.05908,  0.01391,  0.23542,  0.22388
Pb,  0.05978,  0.05978,  0.05979,  0.05980,  0.06155,  0.06585,  0.06059,  0.00151,  0.02494,  0.02528
BC, 15.74954, 15.74841, 15.75048, 15.75355, 16.14140, 17.00584, 15.92633,  0.31467,  0.01976,  0.01998

Factor 2,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  4.58561,  3.29363,  4.57722,  4.57889,  4.58457,  4.83504,  4.53123,  0.33248,  0.07338,  0.07251
Mg,  0.53147,  0.41886,  0.45721,  0.53031,  0.53084,  0.53147,  0.50357,  0.03943,  0.07829,  0.07418
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  4.47214,  0.00000
Si,  0.09545,  0.08139,  0.09437,  0.09526,  0.09561,  0.46894,  0.11209,  0.08425,  0.75158,  0.88268
P,  0.28925,  0.23081,  0.28877,  0.28889,  0.28921,  0.29466,  0.28236,  0.01944,  0.06883,  0.06719
S, 10.48396,  8.53126, 10.47084, 10.47390, 10.48250, 10.65189, 10.30107,  0.55004,  0.05340,  0.05247
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  5.83741,  5.30377,  5.81565,  5.82017,  5.83494,  5.87800,  5.78360,  0.13605,  0.02352,  0.02331
Ca,  1.68328,  0.52133,  1.67796,  1.67985,  1.68294,  1.86271,  1.54990,  0.42722,  0.27564,  0.25380
Ti,  0.04104,  0.00006,  0.04089,  0.04096,  0.04104,  0.04746,  0.03649,  0.01489,  0.40800,  0.36274
V,  0.00815,  0.00416,  0.00816,  0.00817,  0.00818,  0.00851,  0.00776,  0.00121,  0.15611,  0.14866
Mn,  0.00119,  0.00081,  0.00116,  0.00117,  0.00118,  0.00294,  0.00134,  0.00063,  0.47464,  0.53361
Fe,  0.49914,  0.01422,  0.49716,  0.49793,  0.49905,  0.57557,  0.44626,  0.17422,  0.39040,  0.34904
Zn,  0.09481,  0.06647,  0.09354,  0.09467,  0.09473,  0.09489,  0.09299,  0.00627,  0.06748,  0.06619
Br,  0.13359,  0.00000,  0.12844,  0.13262,  0.13303,  0.14867,  0.12654,  0.03034,  0.23974,  0.22710
Pb,  0.02937,  0.01138,  0.02932,  0.02934,  0.02937,  0.03063,  0.02777,  0.00487,  0.17526,  0.16570
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na, 11.25417,  3.74698,  8.37874, 11.25949, 11.26411, 13.81372, 10.37200,  2.43560,  0.23482,  0.21642
Mg,  1.52286,  0.35135,  1.26859,  1.52530,  1.52632,  1.91350,  1.43698,  0.32387,  0.22538,  0.21267
Al,  0.00000,  0.00000,  0.00000,  0.00000,  0.10590,  1.18127,  0.24677,  0.48034,  1.94650,  0.00000
Si,  0.23577,  0.23554,  0.23574,  0.23604,  0.52397,  2.70573,  0.76680,  0.99858,  1.30227,  4.23545
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
S,  5.92119,  2.13770,  4.85071,  5.91729,  5.91943,  6.42146,  5.49471,  1.00832,  0.18351,  0.17029
Cl, 22.14881,  8.68981, 16.21476, 22.16347, 22.17879, 29.37442, 20.62813,  5.07693,  0.24612,  0.22922
K,  3.16280,  2.66234,  3.15695,  3.15840,  3.16220,  3.18969,  3.10440,  0.15929,  0.05131,  0.05036
Ca,  1.42679,  0.00000,  0.95834,  1.42805,  1.42918,  3.42215,  1.31073,  0.92402,  0.70496,  0.64762
Ti,  0.03468,  0.03172,  0.03471,  0.03477,  0.04002,  0.11755,  0.04393,  0.02527,  0.57534,  0.72878
V,  0.00490,  0.00195,  0.00431,  0.00492,  0.00492,  0.00905,  0.00470,  0.00191,  0.40599,  0.38884
Mn,  0.00113,  0.00000,  0.00110,  0.00111,  0.00863,  0.01399,  0.00407,  0.00557,  1.36842,  4.94215
Fe,  0.00306,  0.00000,  0.00306,  0.00340,  0.00384,  0.82322,  0.10364,  0.26007,  2.50941, 85.12671
Zn,  0.16618,  0.09846,  0.14107,  0.16613,  0.16617,  0.18804,  0.15825,  0.02148,  0.13573,  0.12926
Br,  0.36522,  0.00000,  0.31334,  0.36532,  0.36546,  0.40905,  0.33760,  0.08618,  0.25528,  0.23597
Pb,  0.08863,  0.05039,  0.08080,  0.08865,  0.08871,  0.12537,  0.08416,  0.02085,  0.24769,  0.23522
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 13.31925,  0.66596,  2.97827,  4.47214,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.36455,  1.33603,  1.35475,  1.36332,  1.36375,  1.43193,  1.36062,  0.02006,  0.01475,  0.01470
Al,  8.56287,  8.47147,  8.52009,  8.55433,  8.55703,  8.56287,  8.53582,  0.03426,  0.00401,  0.00400
Si, 18.26017, 16.44671, 18.08067, 18.24227, 18.24684, 18.26017, 18.10878,  0.39933,  0.02205,  0.02187
P,  0.03755,  0.03739,  0.03743,  0.03746,  0.04223,  0.04462,  0.03908,  0.00290,  0.07414,  0.07715
S,  0.61358,  0.61211,  0.61243,  0.61289,  0.69938,  0.76254,  0.64968,  0.06278,  0.09664,  0.10232
Cl,  0.68691,  0.45714,  0.62081,  0.68363,  0.68495,  0.82775,  0.63988,  0.10111,  0.15802,  0.14720
K,  1.53838,  1.42149,  1.53717,  1.53754,  1.55279,  1.61465,  1.54851,  0.04298,  0.02776,  0.02794
Ca,  2.52043,  2.47034,  2.51148,  2.51387,  2.52457,  2.98878,  2.53565,  0.10772,  0.04248,  0.04274
Ti,  0.50734,  0.50327,  0.50344,  0.50660,  0.50687,  0.53398,  0.50709,  0.00653,  0.01287,  0.01286
V,  0.00653,  0.00643,  0.00651,  0.00652,  0.00661,  0.00766,  0.00659,  0.00026,  0.03910,  0.03948
Mn,  0.07631,  0.07554,  0.07599,  0.07625,  0.07627,  0.07834,  0.07619,  0.00058,  0.00762,  0.00761
Fe,  4.41026,  4.37119,  4.38596,  4.40368,  4.40607,  4.70151,  4.41253,  0.06905,  0.01565,  0.01566
Zn,  0.01728,  0.01726,  0.01729,  0.01730,  0.01778,  0.01860,  0.01748,  0.00037,  0.02141,  0.02166
Br,  0.00634,  0.00570,  0.00633,  0.00637,  0.00638,  0.02085,  0.00702,  0.00327,  0.46645,  0.51610
Pb,  0.00293,  0.00251,  0.00282,  0.00290,  0.00291,  0.00645,  0.00303,  0.00081,  0.26875,  0.27726
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.04321,  0.00000,  0.03768,  0.03920,  0.18850, 10.86660,  0.61650,  2.41410,  3.91580, 55.87190
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.48328,  0.07416,  0.33167,  4.47214,  0.00000
Al,  1.47821,  1.17642,  1.48067,  1.49143,  1.49596,  6.24861,  1.67297,  1.08433,  0.64814,  0.73354
Si,  2.73205,  1.99925,  2.44156,  2.75607,  2.76753,  2.86418,  2.60217,  0.31100,  0.11952,  0.11384
P,  0.05832,  0.00000,  0.01791,  0.05842,  0.05848,  0.05855,  0.04470,  0.02434,  0.54465,  0.41739
S,  1.37171,  0.00000,  1.33004,  1.37220,  1.37307, 12.24358,  1.63735,  2.55792,  1.56223,  1.86477
Cl,  0.97793,  0.00000,  0.97782,  0.97885,  0.97966,  3.54699,  1.41904,  1.11179,  0.78348,  1.13688
K,  2.82501,  2.26345,  2.82376,  2.82492,  2.82586,  5.42475,  2.84480,  0.64899,  0.22813,  0.22973
Ca,  2.95753,  0.00000,  2.95956,  2.96354,  2.96601,  3.45483,  2.89291,  0.71524,  0.24724,  0.24184
Ti,  0.18945,  0.13588,  0.19006,  0.19035,  0.19061,  0.19926,  0.18863,  0.01308,  0.06935,  0.06905
V,  0.01168,  0.01124,  0.01168,  0.01168,  0.01240,  0.04978,  0.01374,  0.00850,  0.61852,  0.72732
Mn,  0.02763,  0.02730,  0.02765,  0.02772,  0.02775,  0.06253,  0.02943,  0.00779,  0.26477,  0.28203
Fe,  2.17760,  0.00000,  2.18251,  2.18526,  2.18748,  2.33801,  2.09734,  0.49842,  0.23764,  0.22889
Zn,  0.10813,  0.10705,  0.10794,  0.10800,  0.11680,  1.00718,  0.15524,  0.20059,  1.29213,  1.85496
Br,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  5.43460,  0.27173,  1.21521,  4.47214,  0.00000
Pb,  0.10291,  0.09919,  0.10279,  0.10286,  0.12152,  0.35799,  0.12026,  0.05693,  0.47341,  0.55321
BC, 20.91546, 18.52146, 20.88322, 20.89519, 20.91378, 25.26899, 21.60171,  1.93255,  0.08946,  0.09240
