
Residuals from Base Run #7 (Convergent Run)

Base_Run,Date_Time,mass,Na,Mg,Al,Si,P,S,Cl,K,Ca,Ti,V,Cr,Mn,Fe,Ni,Cu,Zn,Br,Rb,Sr,Zr,Pb
7,08/01/07 00:45,6.080000E-001,1.020000E-001,-2.812000E+000,-1.780000E+000,-3.197000E+000,4.554000E+000,2.401000E+000,-1.232000E+000,-5.805000E+000,2.138800E+001,4.370000E-001,-1.200000E-001,6.610000E-001,1.273000E+000,7.303000E+000,1.524000E+000,6.770000E-001,2.763000E+000,-4.300000E-001,-2.600000E-001,5.700000E-001,1.170000E+000,-9.200000E-002,3.233916E+001
7,08/01/07 01:12,3.660000E-001,2.673000E+000,5.090000E-001,-1.190000E+000,-1.581000E+000,-2.183000E+000,-4.040000E-001,-2.406000E+000,-3.500000E-002,1.151700E+001,1.124000E+000,-7.620000E-001,-1.066000E+000,1.000000E-002,-1.219000E+000,2.574000E+000,-9.960000E-001,-3.787000E+000,7.293000E+000,1.950000E-001,2.079000E+000,1.100000E-002,-4.120000E-001,1.269309E+001
7,08/03/07 00:44,-6.280000E-001,1.237000E+000,4.250000E-001,-1.338000E+000,-2.075000E+000,-6.000000E-003,7.790000E-001,-5.400000E-002,2.650000E-001,1.774100E+001,2.437000E+000,3.720000E-001,-2.565000E+000,-2.063000E+000,-5.270000E-001,-3.138000E+000,-5.270000E-001,8.040000E-001,-9.353000E+000,3.890000E-001,8.380000E-001,4.750000E-001,2.480000E-001,2.338312E+001
7,08/03/07 01:19,-7.710000E-001,2.105000E+000,-9.840000E-001,-3.584000E+000,-1.701000E+000,6.760000E-001,1.888000E+000,-2.980000E-001,-6.740000E-001,1.197900E+001,2.470000E-001,2.257000E+000,-1.378000E+000,7.270000E-001,2.841000E+000,-1.525000E+000,1.680000E-001,-2.951000E+000,-1.114600E+001,5.240000E-001,5.660000E-001,-9.840000E-001,5.510000E-001,1.713659E+001
7,08/05/07 00:45,-5.170000E-001,1.393000E+000,-1.520000E-001,8.650000E-001,-2.488000E+000,-3.620000E-001,8.580000E-001,-1.748000E+000,-1.210000E-001,1.674500E+001,2.316000E+000,-4.710000E-001,-2.640000E+000,-6.590000E-001,-2.532000E+000,-7.600000E-002,2.371000E+000,-5.700000E+000,2.509000E+001,3.450000E-001,1.280000E+000,-4.200000E-002,-2.287000E+000,5.245565E+001
7,08/05/07 01:18,-4.990000E-001,2.424000E+000,9.410000E-001,-1.022000E+000,-1.401000E+000,-3.841000E+000,5.200000E-001,-2.806000E+000,-1.690000E-001,5.055000E+000,-3.760000E-001,2.190000E-001,-1.654000E+000,5.740000E-001,-2.560000E-001,2.248000E+000,1.530000E-001,-4.357000E+000,7.894000E+000,6.160000E-001,7.550000E-001,-9.270000E-001,-2.663000E+000,8.344551E+000
7,08/07/07 01:02,3.020000E-001,2.457000E+000,-2.840000E-001,-3.470000E-001,-3.320000E+000,-3.080000E-001,1.423000E+000,-2.407000E+000,-3.783000E+000,1.993600E+001,2.910000E+000,6.280000E-001,2.013000E+000,-7.700000E-002,-1.308000E+000,-1.452000E+000,7.900000E-002,3.159000E+000,1.241700E+001,1.123000E+000,2.259000E+000,1.091000E+000,-3.300000E-002,3.322485E+001
7,08/07/07 01:31,-6.400000E-002,3.130000E+000,1.094000E+000,-1.392000E+000,-2.103000E+000,-2.983000E+000,1.355000E+000,-2.220000E+000,-1.058000E+000,1.422000E+001,2.224000E+000,-1.134000E+000,-1.527000E+000,6.230000E-001,-1.721000E+000,-1.151000E+000,2.991000E+000,-2.968000E+000,8.468000E+000,1.763000E+000,1.505000E+000,-2.000000E-003,-1.710000E+000,1.845061E+001
7,08/09/07 01:11,-6.190000E-001,5.310000E-001,-2.352000E+000,6.300000E-002,-2.369000E+000,1.183000E+000,9.630000E-001,-1.991000E+000,-7.641000E+000,1.750400E+001,2.660000E+000,6.240000E-001,-1.117000E+000,-5.870000E-001,-2.118000E+000,-1.707000E+000,1.443700E+001,1.312000E+000,4.402000E+000,-3.354000E+000,2.506000E+000,2.297000E+000,7.026000E+000,3.723793E+001
7,08/09/07 01:41,-1.200000E-002,2.230000E+000,-8.410000E-001,-1.611000E+000,-5.540000E-001,-9.700000E-001,3.549000E+000,-2.113000E+000,-6.063000E+000,1.073900E+001,1.136000E+000,1.547000E+000,6.240000E-001,-3.500000E-002,-1.649000E+000,1.690000E-001,5.472000E+000,-2.604000E+000,1.510300E+001,-1.701000E+000,1.210000E+000,-1.100000E-001,3.928000E+000,2.497189E+001
7,08/11/07 00:57,-6.460000E-001,-9.620000E-001,2.700000E-002,-1.084000E+000,-1.138000E+000,-1.039000E+000,1.577000E+000,-1.983000E+000,-2.135000E+000,3.603000E+000,4.880000E-001,1.076000E+000,-1.554000E+000,-9.320000E-001,2.450000E-001,-8.240000E-001,-5.300000E-002,-8.660000E-001,1.112800E+001,-2.290000E+000,-4.350000E-001,1.770000E-001,-8.250000E-001,8.764644E+000
7,08/11/07 01:27,-3.520000E-001,7.300000E-001,1.794000E+000,2.652000E+000,3.194000E+000,-4.839000E+000,5.810000E-001,1.170000E+000,1.498000E+000,-7.744000E+000,6.850000E-001,-2.760000E-001,-2.090000E+000,8.990000E-001,-3.306000E+000,-1.085000E+000,-2.235000E+000,-1.084000E+000,6.809000E+000,-1.436000E+000,3.270000E-001,-5.620000E-001,-2.743000E+000,1.002967E+001
7,08/13/07 00:52,3.810000E-001,1.185000E+000,-2.680000E-001,1.166000E+000,-5.390000E-001,-2.284000E+000,-1.834000E+000,-1.962000E+000,1.473000E+000,1.200800E+001,1.082000E+000,-1.900000E-001,-2.529000E+000,-2.629000E+000,-4.038000E+000,-6.230000E-001,1.736000E+000,-2.053000E+000,1.486100E+001,-1.596000E+000,1.680000E-001,9.140000E-001,7.300000E-002,2.256295E+001
7,08/13/07 01:19,-4.350000E-001,1.212000E+000,4.280000E-001,-1.842000E+000,7.030000E-001,-3.587000E+000,-1.956000E+000,-1.651000E+000,2.026000E+000,2.270000E+000,1.010000E+000,1.327000E+000,-1.270000E+000,-1.940000E-001,-2.539000E+000,6.290000E-001,6.490000E-001,-4.802000E+000,5.138000E+000,-1.158000E+000,6.540000E-001,-9.600000E-001,-7.170000E-001,5.246108E+000
7,08/15/07 00:58,1.100000E-001,-1.120000E-001,-1.553000E+000,7.520000E-001,-2.641000E+000,1.242000E+000,1.979000E+000,-1.455000E+000,-1.608000E+000,1.270100E+001,2.367000E+000,-9.420000E-001,-3.575000E+000,-8.210000E-001,-1.278000E+000,-2.835000E+000,-4.660000E-001,-3.318000E+000,1.602100E+001,-5.400000E-001,5.610000E-001,4.570000E-001,-9.050000E-001,2.552896E+001
7,08/15/07 01:30,-5.180000E-001,3.259000E+000,2.233000E+000,1.285000E+000,5.960000E-001,-2.484000E+000,6.580000E-001,7.470000E-001,1.512000E+000,-3.458000E+000,4.266000E+000,-2.541000E+000,-2.265000E+000,9.010000E-001,-3.111000E+000,-3.234000E+000,2.214000E+000,-2.604000E+000,2.901000E+001,2.068000E+000,-1.580000E+000,-2.670000E-001,2.044000E+000,5.069155E+001
7,08/17/07 01:09,-7.200000E-002,7.690000E-001,-2.156000E+000,-6.990000E-001,-2.510000E+000,1.578000E+000,-1.160000E-001,-9.740000E-001,-6.830000E-001,1.665900E+001,5.212000E+000,-2.479000E+000,-1.054000E+000,-1.800000E+000,-1.683000E+000,-2.651000E+000,2.940000E+000,6.640000E-001,-1.228000E+000,2.222000E+000,1.539000E+000,3.350000E-001,1.426000E+000,1.917799E+001
7,08/17/07 01:38,-4.180000E-001,1.619000E+000,-4.310000E-001,-3.484000E+000,-2.257000E+000,-2.691000E+000,-1.174000E+000,-1.132000E+000,1.797000E+000,7.441000E+000,3.857000E+000,-4.880000E-001,-2.225000E+000,1.300000E-002,-7.600000E-001,-1.842000E+000,6.970000E-001,-2.606000E+000,-1.412000E+000,2.400000E+000,1.183000E+000,-2.270000E-001,1.583000E+000,6.997672E+000
7,08/19/07 01:28,-1.000000E+000,4.440000E-001,-1.306000E+000,-2.390000E+000,-2.545000E+000,-1.517000E+000,-1.102000E+000,2.600000E-001,3.698000E+000,9.059000E+000,3.610000E+000,-7.810000E-001,-1.865000E+000,-1.244000E+000,-8.730000E-001,-1.888000E+000,-1.325000E+000,-1.911000E+000,-7.434000E+000,2.800000E+000,1.073000E+000,-1.340000E-001,-4.179000E+000,1.192810E+001
7,08/19/07 01:34,4.770000E-001,7.800000E-002,-9.940000E-001,-1.550000E-001,-2.635000E+000,1.108000E+000,2.075000E+000,-3.090000E-001,-6.810000E-001,1.856500E+001,5.523000E+000,-1.676000E+000,-2.294000E+000,-1.011000E+000,-2.812000E+000,-1.966000E+000,1.050000E+000,-7.960000E-001,-2.595000E+000,1.684000E+000,2.334000E+000,3.710000E-001,-1.681000E+000,2.284249E+001
7,08/21/07 01:36,2.260000E-001,-2.162000E+000,-3.860000E-001,2.346000E+000,-5.440000E-001,-1.698000E+000,3.940000E-001,8.130000E-001,-5.160000E-001,-3.651000E+000,3.260000E+000,-6.800000E-002,-2.491000E+000,3.722000E+000,-2.976000E+000,-7.150000E-001,1.241200E+001,2.719000E+000,2.944600E+001,2.499000E+000,5.130000E-001,-7.610000E-001,6.187000E+000,6.065688E+001
7,08/23/07 01:16,1.810000E-001,1.411000E+000,-1.460000E+000,-2.841000E+000,-2.130000E+000,4.246000E+000,1.791000E+000,-1.714000E+000,-6.887000E+000,1.366700E+001,1.521000E+000,-9.410000E-001,7.180000E-001,-1.430000E+000,4.652000E+000,-1.244000E+000,-1.005000E+000,1.770000E-001,1.189400E+001,1.146000E+000,1.111000E+000,8.300000E-002,-2.200000E-002,2.385916E+001
7,08/23/07 01:46,-4.200000E-002,2.842000E+000,-2.000000E-002,-1.348000E+000,-5.400000E-002,-3.608000E+000,1.041000E+000,-1.145000E+000,7.350000E-001,2.579000E+000,7.410000E-001,9.180000E-001,-1.210000E-001,1.900000E-001,-2.628000E+000,1.182000E+000,-2.592000E+000,-4.198000E+000,-1.105000E+000,2.608000E+000,2.465000E+000,1.519000E+000,1.096000E+000,4.472500E+000
7,08/25/07 00:42,-1.690000E-001,2.520000E-001,1.034000E+000,-1.376000E+000,-1.049000E+000,-1.420000E+000,1.611000E+000,-3.465000E+000,-2.732000E+000,6.088000E+000,2.132000E+000,-9.920000E-001,-1.301000E+000,1.720000E-001,-2.250000E+000,-1.861000E+000,-2.370000E+000,3.238000E+000,2.067900E+001,2.301000E+000,1.548000E+000,4.550000E-001,1.280000E+000,2.838329E+001
7,08/25/07 01:15,-2.470000E-001,2.988000E+000,2.770000E+000,5.726000E+000,2.193000E+000,-2.559000E+000,2.409000E+000,1.680000E+000,1.024000E+000,-1.089400E+001,1.014000E+000,5.480000E-001,-9.930000E-001,2.195000E+000,-3.945000E+000,-1.180000E-001,-3.245000E+000,-5.766000E+000,2.908900E+001,8.150000E-001,4.030000E-001,6.730000E-001,1.405000E+000,5.869991E+001
7,08/27/07 00:47,-1.180000E-001,1.900000E+000,-1.248000E+000,-1.203000E+000,-2.258000E+000,2.685000E+000,3.810000E+000,-1.796000E+000,-3.832000E+000,1.832700E+001,4.661000E+000,-4.580000E-001,-3.170000E-001,-6.780000E-001,-1.218000E+000,-7.810000E-001,-1.296000E+000,-1.019000E+000,2.196000E+000,2.047000E+000,2.060000E+000,1.057000E+000,-7.950000E-001,2.281731E+001
7,08/27/07 01:22,2.700000E-001,2.890000E+000,1.208000E+000,5.430000E-001,-1.428000E+000,-1.820000E+000,3.115000E+000,-1.590000E+000,-1.095000E+000,8.021000E+000,2.294000E+000,1.841000E+000,1.400000E-001,-7.320000E-001,-4.672000E+000,2.607000E+000,-9.975000E+000,-2.546000E+000,-2.032000E+000,2.350000E+000,3.708000E+000,1.114000E+000,-6.550000E-001,1.392678E+001
7,08/29/07 01:17,3.050000E-001,8.300000E-002,-2.673000E+000,-1.815000E+000,-2.528000E+000,3.105000E+000,1.850000E-001,-1.285000E+000,-3.326000E+000,2.036200E+001,3.520000E+000,-1.333000E+000,-4.430000E-001,-2.248000E+000,1.010000E+000,-2.150000E+000,1.655900E+001,2.746000E+000,1.141000E+000,1.189000E+000,2.096000E+000,1.061000E+000,6.081000E+000,4.281068E+001
7,08/29/07 02:02,-1.940000E-001,2.369000E+000,-2.390000E-001,-3.984000E+000,-1.900000E+000,-5.930000E-001,3.630000E-001,-1.740000E+000,-2.834000E+000,1.812500E+001,1.523000E+000,3.980000E-001,1.937000E+000,-1.799000E+000,3.787000E+000,-2.100000E-002,1.617600E+001,3.761000E+000,8.270000E-001,1.657000E+000,2.444000E+000,-1.870000E-001,6.981000E+000,3.840672E+001
7,08/31/07 01:16,2.390000E-001,-9.620000E-001,-1.029000E+000,-7.970000E-001,-2.680000E+000,4.203000E+000,-3.170000E-001,-1.442000E+000,-2.485000E+000,2.193100E+001,4.880000E+000,-4.870000E-001,-1.442000E+000,-1.350000E+000,-1.473000E+000,-1.179000E+000,3.909000E+000,1.876000E+000,2.257000E+000,1.847000E+000,2.044000E+000,4.540000E-001,3.050000E+000,3.130567E+001
7,08/31/07 02:13,-2.360000E-001,-9.390000E-001,-8.430000E-001,-3.309000E+000,-3.002000E+000,-6.890000E-001,1.753000E+000,-2.232000E+000,-3.518000E+000,1.325400E+001,3.031000E+000,5.590000E-001,-4.390000E-001,-4.000000E-002,2.589000E+000,2.543000E+000,4.401000E+000,1.850000E+000,2.567000E+000,1.838000E+000,1.861000E+000,-3.600000E-001,3.273000E+000,1.530414E+001
7,09/02/07 02:18,1.276000E+000,4.410000E+000,2.414000E+000,3.303000E+000,2.981000E+000,-1.450000E+000,-2.600000E-002,2.872000E+000,2.611800E+001,-1.932600E+001,1.714000E+000,-3.450000E-001,1.318000E+000,4.282000E+000,-6.663000E+000,2.105000E+000,-6.005000E+000,-2.626000E+000,2.432000E+000,1.482000E+000,1.020000E+000,1.038000E+000,5.400000E-002,6.575243E+001
7,09/04/07 01:51,1.320000E-001,3.655000E+000,1.195000E+000,-6.710000E-001,3.260000E-001,-2.500000E-002,-6.402000E+000,-9.290000E-001,1.252000E+000,-7.400000E-002,-3.806000E+000,-3.970000E-001,8.278000E+000,3.978000E+000,1.678000E+000,2.090000E+000,5.214000E+000,2.179000E+000,2.504300E+001,-4.450000E-001,2.130000E-001,1.558000E+000,8.923000E+000,4.814342E+001
7,09/04/07 02:01,4.050000E-001,-8.500000E-001,-1.452000E+000,-3.432000E+000,-2.029000E+000,-3.050000E-001,-7.162000E+000,-1.973000E+000,6.390000E-001,4.518000E+000,1.136000E+000,-6.000000E-003,4.870000E-001,-1.830000E-001,3.540000E-001,8.720000E-001,9.885000E+000,7.394000E+000,2.619700E+001,5.360000E-001,8.130000E-001,6.410000E-001,8.361000E+000,5.351023E+001
7,09/09/07 02:11,4.600000E-001,3.380000E-001,1.006000E+000,-1.669000E+000,-9.020000E-001,1.507000E+000,-4.232000E+000,-5.530000E-001,2.535000E+000,1.316200E+001,-1.696000E+000,1.544000E+000,-8.240000E-001,-5.850000E-001,-2.100000E-002,-5.800000E-002,6.130000E-001,1.305000E+000,-1.945000E+000,-1.482000E+000,3.030000E-001,1.003000E+000,2.630000E-001,1.171792E+001
7,09/15/07 01:14,3.550000E-001,-1.101000E+000,-1.844000E+000,-8.280000E-001,-2.820000E+000,2.750000E-001,-4.020000E-001,-1.391000E+000,-2.081000E+000,1.752700E+001,4.900000E-001,-7.400000E-002,-8.100000E-002,-2.244000E+000,3.082000E+000,3.200000E-002,1.413000E+000,4.492000E+000,1.706000E+000,-2.187000E+000,1.390000E-001,9.940000E-001,1.583000E+000,1.993246E+001
7,09/15/07 01:22,-4.450000E-001,8.100000E-001,-6.310000E-001,-1.875000E+000,-1.239000E+000,-2.756000E+000,2.297000E+000,-2.899000E+000,-3.466000E+000,9.834000E+000,-1.548000E+000,1.632000E+000,7.290000E-001,-1.010000E-001,2.691000E+000,4.172000E+000,3.863000E+000,2.294000E+000,4.545000E+000,-1.117000E+000,8.060000E-001,1.449000E+000,8.760000E-001,1.126938E+001
7,09/21/07 01:28,3.290000E-001,7.460000E-001,-1.105000E+000,-2.800000E+000,-3.089000E+000,6.300000E-002,-8.880000E+000,-3.590000E-001,2.758000E+000,1.203100E+001,-6.390000E-001,-4.530000E-001,-7.200000E-002,1.448000E+000,1.362000E+000,7.010000E-001,-4.980000E-001,6.268000E+000,-1.234700E+001,-1.525000E+000,1.467000E+000,2.550000E-001,2.857000E+000,2.445361E+001
7,09/21/07 01:54,-5.410000E-001,7.530000E-001,-3.010000E-001,-3.682000E+000,-3.570000E-001,-1.378000E+000,-6.892000E+000,-7.470000E-001,2.175000E+000,4.900000E+000,-2.670000E+000,1.861000E+000,-7.080000E-001,5.340000E-001,1.155000E+000,4.299000E+000,2.516000E+000,4.299000E+000,-8.296000E+000,-7.690000E-001,2.534000E+000,-1.038000E+000,2.853000E+000,1.245055E+001
7,09/27/07 01:27,5.190000E-001,3.000000E-003,-2.899000E+000,-6.990000E-001,-3.450000E+000,3.860000E+000,-7.400000E-002,-3.240000E-001,-1.515000E+000,1.960800E+001,1.520000E+000,1.058000E+000,1.618000E+000,-3.277000E+000,2.735000E+000,2.626000E+000,4.350000E+000,3.043000E+000,-5.790000E+000,-2.768000E+000,4.940000E-001,-1.320000E-001,3.402000E+000,2.842964E+001
7,09/27/07 01:51,-3.640000E-001,2.210000E-001,-9.890000E-001,-3.424000E+000,-1.135000E+000,-8.180000E-001,2.328000E+000,-7.900000E-001,-2.483000E+000,1.248200E+001,2.200000E-002,1.804000E+000,1.218000E+000,-2.640000E+000,3.585000E+000,3.426000E+000,1.611000E+000,6.500000E-002,-2.441000E+000,-1.234000E+000,1.107000E+000,1.950000E-001,1.417000E+000,1.235009E+001
7,10/03/07 01:36,4.370000E-001,-2.000000E+000,-3.569000E+000,1.840000E-001,-3.085000E+000,2.978000E+000,2.240000E+000,-3.320000E-001,-4.670000E+000,1.529400E+001,4.608000E+000,-9.260000E-001,2.398000E+000,-3.669000E+000,1.700000E+000,-2.598000E+000,-2.792000E+000,5.495000E+000,-8.310000E-001,6.970000E-001,-4.770000E-001,6.310000E-001,2.756000E+000,2.095650E+001
7,10/03/07 02:00,-1.170000E+000,2.620000E-001,-2.216000E+000,-2.954000E+000,-1.579000E+000,3.503000E+000,4.663000E+000,-1.210000E+000,-9.759000E+000,8.688000E+000,1.786000E+000,-3.440000E-001,3.330000E-001,-1.546000E+000,3.933000E+000,-2.024000E+000,-3.720000E+000,-3.012000E+000,3.716000E+000,3.980000E-001,7.040000E-001,4.930000E-001,-1.040000E+000,1.528957E+001
7,10/09/07 02:02,1.105000E+000,-2.073000E+000,-1.413000E+000,-4.414000E+000,7.150000E-001,1.137000E+000,-6.990000E+000,1.492000E+000,1.767200E+001,-4.580000E-001,3.200000E-001,-2.304000E+000,1.293000E+000,-6.500000E-001,5.679000E+000,-1.235000E+000,5.056000E+000,1.301000E+000,-4.832000E+000,2.317000E+000,7.460000E-001,-9.720000E-001,4.344000E+000,2.709178E+001
7,10/09/07 02:25,9.960000E-001,-1.560000E-001,8.100000E-002,-2.702000E+000,2.901000E+000,1.496000E+000,-3.851000E+000,1.805000E+000,1.602800E+001,-3.803000E+000,-3.000000E-003,-1.827000E+000,-6.360000E-001,-1.063000E+000,5.902000E+000,2.630000E-001,2.240000E-001,4.630000E-001,-2.980000E-001,2.423000E+000,1.467000E+000,-1.130000E-001,2.394000E+000,1.924602E+001
7,10/15/07 04:50,1.041000E+000,2.150000E-001,-1.587000E+000,-2.171000E+000,-2.152000E+000,5.718000E+000,3.295000E+000,-4.920000E-001,-3.506000E+000,1.011900E+001,1.851000E+000,-9.000000E-001,7.080000E-001,-4.887000E+000,4.990000E+000,2.240000E-001,-3.080000E+000,2.497000E+000,-7.435000E+000,1.130000E+000,1.910000E-001,1.559000E+000,1.365000E+000,1.602336E+001
7,10/15/07 04:53,1.880000E-001,1.414000E+000,5.300000E-002,-3.638000E+000,-1.293000E+000,-9.600000E-001,-2.552000E+000,3.830000E-001,3.310000E+000,1.067000E+000,7.420000E-001,1.822000E+000,-1.160000E-001,-2.016000E+000,4.912000E+000,2.878000E+000,-1.124000E+000,-4.474000E+000,-5.906000E+000,1.242000E+000,9.450000E-001,5.600000E-001,-1.740000E-001,7.219841E+000
7,10/21/07 02:46,7.050000E-001,-2.010000E+000,-1.913000E+000,-5.910000E-001,-1.409000E+000,5.012000E+000,2.459000E+000,8.800000E-002,-3.644000E+000,1.279000E+001,-3.550000E-001,-2.200000E-001,1.346000E+000,-8.056000E+000,5.830000E+000,8.890000E-001,-1.070000E-001,6.534000E+000,-4.592000E+000,-3.661000E+000,8.080000E-001,1.539000E+000,1.776000E+000,2.143886E+001
7,10/21/07 03:11,9.610000E-001,-2.930000E-001,-1.869000E+000,-2.553000E+000,-6.740000E-001,5.610000E-001,1.015000E+000,-5.530000E-001,-2.169000E+000,7.487000E+000,-2.590000E+000,2.256000E+000,-4.260000E-001,-2.004000E+000,6.421000E+000,3.205000E+000,1.588000E+000,1.975000E+000,-2.390000E+000,-2.010000E+000,1.500000E+000,7.000000E-002,2.283000E+000,8.765812E+000
7,10/27/07 03:21,-2.840000E-001,-2.592000E+000,-1.531000E+000,-1.154000E+000,-2.183000E+000,4.845000E+000,1.090000E-001,-8.540000E-001,-3.946000E+000,7.657000E+000,8.180000E-001,1.160000E-001,-2.040000E-001,-4.814000E+000,4.791000E+000,4.400000E-001,-1.320000E-001,5.282000E+000,4.455000E+000,-2.463000E+000,-2.920000E-001,1.116000E+000,2.706000E+000,1.185533E+001
7,10/27/07 03:49,7.860000E-001,-5.200000E-002,-1.590000E-001,-2.249000E+000,-2.304000E+000,3.930000E-001,-1.361900E+001,-1.033000E+000,1.209000E+000,9.673000E+000,-1.246000E+000,7.800000E-002,4.100000E-001,-3.983000E+000,5.172000E+000,3.389000E+000,4.250000E-001,3.694000E+000,4.290000E+000,-1.099000E+000,2.150000E+000,-2.900000E-001,1.012000E+000,2.059595E+001
7,11/02/07 04:07,-9.300000E-002,-1.250000E+000,-1.222000E+000,-9.450000E-001,-1.944000E+000,3.234000E+000,4.470000E-001,-1.061000E+000,-8.196000E+000,5.212000E+000,-7.000000E-003,-4.000000E-003,2.796000E+000,-4.313000E+000,7.230000E+000,5.900000E-001,-1.515000E+000,2.834000E+000,5.002000E+000,-3.042000E+000,-1.159000E+000,-4.950000E-001,1.807000E+000,1.287359E+001
7,11/02/07 04:36,2.610000E-001,8.540000E-001,1.710000E-001,-5.010000E-001,7.400000E-002,2.069000E+000,3.650000E-001,-3.830000E-001,-1.600000E+000,1.065000E+000,-1.936000E+000,-2.396000E+000,1.623000E+000,-3.996000E+000,6.478000E+000,1.577000E+000,-2.371000E+000,-8.480000E-001,2.068000E+000,-1.580000E+000,6.600000E-001,1.270000E+000,7.910000E-001,5.188024E+000
7,11/08/07 03:30,-1.248000E+000,-2.446000E+000,-2.155000E+000,-1.360000E-001,-1.688000E+000,2.619000E+000,1.263000E+000,-7.500000E-001,-1.922300E+001,6.526000E+000,1.800000E+000,-1.800000E-002,-3.210000E-001,-3.693000E+000,1.784000E+000,-6.850000E-001,1.168000E+000,3.460000E+000,2.358500E+001,1.400000E+000,-9.250000E-001,6.310000E-001,9.470000E-001,5.473956E+001
7,11/08/07 03:53,-8.210000E-001,-8.470000E-001,-1.783000E+000,-1.409000E+000,3.340000E-001,1.216000E+000,1.372700E+001,6.400000E-001,-1.981000E+000,4.190000E-001,4.380000E-001,1.195000E+000,-1.300000E-001,-1.305000E+000,3.341000E+000,-1.050000E-001,-1.563000E+000,-1.451000E+000,-3.475000E+000,1.576000E+000,3.060000E-001,-5.420000E-001,2.694000E+000,1.287343E+001
7,11/14/07 04:30,-5.800000E-001,-3.496000E+000,1.877000E+000,1.700000E-001,7.565000E+000,9.780000E-001,2.164000E+000,-4.630000E-001,-1.161800E+001,9.819000E+000,-2.558000E+000,-1.130000E+000,-1.311000E+000,-8.190000E-001,-3.050000E+000,-1.481000E+000,2.338000E+000,-2.220000E-001,2.692400E+001,-2.194000E+000,1.208000E+000,-7.670000E-001,2.875000E+000,5.725315E+001
7,11/14/07 04:52,-4.180000E-001,-3.712000E+000,1.605000E+000,4.300000E-001,1.037700E+001,6.480000E-001,1.338500E+001,-1.560000E-001,-3.695000E+000,5.721000E+000,-5.061000E+000,7.330000E-001,-9.420000E-001,9.840000E-001,-3.430000E+000,-1.038000E+000,-1.165000E+000,-4.983000E+000,2.317500E+001,2.150000E-001,7.200000E-001,6.970000E-001,1.418000E+000,5.086437E+001
7,11/20/07 04:37,-1.410000E-001,-2.600000E-002,-1.280000E-001,-2.210000E-001,-1.480000E-001,4.194000E+000,5.372000E+000,-2.050000E-001,-4.417000E+000,8.286000E+000,6.390000E-001,-4.960000E-001,3.980000E-001,-6.178000E+000,9.150000E-001,-4.560000E-001,-1.008000E+000,3.449000E+000,-4.373000E+000,-3.536000E+000,-1.011000E+000,1.009000E+000,1.375000E+000,1.185928E+001
7,11/20/07 05:07,-1.671000E+000,3.610000E-001,5.100000E-002,-2.298000E+000,2.190000E+000,-7.980000E-001,4.068000E+000,-5.340000E-001,-3.093000E+000,4.191000E+000,-1.350000E+000,1.683000E+000,-6.960000E-001,-3.263000E+000,1.010000E+000,1.070000E+000,-4.690000E-001,-2.000000E-001,-2.661000E+000,-2.938000E+000,-2.920000E-001,-7.080000E-001,2.539000E+000,5.235440E+000
7,11/26/07 03:53,1.426000E+000,6.210000E-001,-5.790000E-001,3.380000E-001,-2.621000E+000,8.000000E-001,3.743000E+000,-4.490000E-001,-3.195000E+000,2.522000E+000,1.290000E-001,-6.300000E-002,1.596000E+000,-3.149000E+000,5.693000E+000,3.143000E+000,4.260000E-001,1.780000E-001,-5.122000E+000,-3.046000E+000,8.600000E-002,7.600000E-001,1.868000E+000,7.209894E+000
7,11/26/07 04:17,-2.930000E-001,1.537000E+000,-2.809000E+000,-1.551000E+000,5.190000E-001,-8.900000E-001,6.040000E-001,4.260000E-001,1.575000E+000,1.160000E-001,1.434000E+000,2.652000E+000,-1.321000E+000,-3.540000E+000,2.387000E+000,1.330000E-001,4.326000E+000,-3.731000E+000,-5.552000E+000,-2.510000E+000,1.062000E+000,4.420000E-001,1.319000E+000,6.307853E+000
7,12/02/07 04:06,-9.000000E-003,9.450000E-001,-3.462000E+000,-2.630000E-001,-2.129000E+000,2.359000E+000,5.251000E+000,-1.830000E-001,-3.079000E+000,7.394000E+000,3.313000E+000,9.570000E-001,-1.208000E+000,-3.403000E+000,1.231000E+000,-1.190000E+000,-1.766000E+000,-3.940000E-001,-2.459000E+000,-4.088000E+000,-9.810000E-001,6.870000E-001,-1.050000E-001,9.037827E+000
7,12/02/07 04:30,-1.834000E+000,2.720000E+000,-9.400000E-001,-1.095000E+000,-9.890000E-001,4.750000E-001,4.754000E+000,-1.328000E+000,-3.579000E+000,4.585000E+000,1.938000E+000,-4.380000E-001,1.132000E+000,-3.387000E+000,9.120000E-001,6.890000E-001,-2.116000E+000,-4.135000E+000,6.200000E+000,-3.604000E+000,7.150000E-001,4.390000E-001,-1.004000E+000,8.762872E+000
7,12/08/07 03:43,-2.190000E-001,-2.373000E+000,1.116000E+000,-2.920000E-001,5.374000E+000,-3.192000E+000,-1.019900E+001,-2.200000E-002,5.493000E+000,-9.620000E-001,-2.177000E+000,5.310000E-001,-8.380000E-001,-1.466000E+000,-2.079000E+000,-9.710000E-001,-3.650000E-001,3.451000E+000,3.838000E+000,-3.352000E+000,2.650000E-001,1.265000E+000,-2.560000E-001,1.243401E+001
