**** Analysis Summary ****

Time of run: ,02/02/16 22:59
Concentration file: ,\\VBOXSVR\Downloads\pmf_fa\RFsH.csv
Uncertainty file: ,\\VBOXSVR\Downloads\pmf_fa\RFsHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
14                    6,0.00001,0.00014,0.00033,0.00002,0.00003,0.00011,0.00022,0.00006,0.00006,0.00003,0.00002,0.00001,0.00002,0.00002,0.00003,0.00048,0.00003,0.00011,
14                    7,5.56361,167.07708,34.27102,23.99289,23.29464,275.93488,980.19541,18.80768,106.88433,21.90179,5.42963,4.21244,47.79903,55.87660,111.10821,1857.27567,133.69945,545.10583,
14                    8,0.00000,0.00005,0.00007,0.00001,0.00001,0.00005,0.00010,0.00003,0.00002,0.00002,0.00001,0.00001,0.00001,0.00001,0.00002,0.00022,0.00001,0.00006,
14                    9,0.00001,0.00010,0.00015,0.00001,0.00001,0.00006,0.00014,0.00002,0.00003,0.00002,0.00001,0.00001,0.00001,0.00002,0.00002,0.00028,0.00002,0.00008,
14                    10,0.00000,0.00006,0.00007,0.00001,0.00003,0.00004,0.00004,0.00005,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00011,0.00002,0.00005,
14                    11,0.00000,0.00005,0.00001,0.00001,0.00002,0.00004,0.00009,0.00002,0.00003,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00027,0.00003,0.00004,
14                    12,0.00001,0.00035,0.00005,0.00002,0.00005,0.00011,0.00037,0.00013,0.00006,0.00003,0.00001,0.00001,0.00004,0.00003,0.00007,0.00065,0.00009,0.00032,
14                    13,0.00001,0.00089,0.00007,0.00006,0.00007,0.00018,0.00041,0.00026,0.00003,0.00009,0.00006,0.00002,0.00005,0.00008,0.00009,0.00030,0.00016,0.00044,
15                    1,5.57217,167.29929,34.30859,24.04974,23.37602,275.69128,975.87487,18.69068,105.82837,21.82880,5.42668,4.23767,47.97069,56.00121,111.41473,1861.35947,134.11361,552.22494,
15                    2,5.57195,167.34137,34.28751,24.04365,23.36976,275.61691,975.80042,18.68692,105.82873,21.82949,5.42786,4.23750,47.96116,56.00443,111.41495,1861.20697,134.11155,552.20591,
15                    3,5.57279,167.30772,34.30307,24.03698,23.36274,275.68124,975.92922,18.68992,105.83016,21.82701,5.42896,4.23860,47.97145,55.99806,111.41320,1861.52553,134.11682,552.32624,
