SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,31,31erro,34,34erro,35,35erro,37,37erro,38,38erro,39,39erro,40,40erro,45,45erro,56,56erro,58,58erro,72,72erro,82,82erro
GHA054      ,10147.833984,1113.273682,1985.533447,479.124023,19941.220703,502.136261,47190.453125,1053.310669,371.914551,39.915428,10788.946289,217.854568,23296,404.496155,13790.865234,196.338837,16683.599609,220.401871,1700.291748,46.500164,49.48138,5.936234,50.705444,7.584241,300.818359,9.026743,18031.521484,469.957123,36.252666,7.767591,73.745422,14.920122,533.900085,21.56901,,,,,301.337769,10.675923,29.337822,11.682151,135.366852,10.327003,14.518799,10.288836,70.55806,10.608774,0,0,201.728073,24.953537,0,0,56.082241,21.209156,201.320908,20.489698
GHA055      ,24595.447266,1993.56604,3766.760498,544.43634,17760.177734,465.674927,42900.429688,959.928467,630.653076,49.135616,14037.785156,281.190277,62850.785156,1077.919067,26204.320313,369.482452,22982.076172,302.658539,1556.817993,42.774033,43.094852,5.893356,48.055534,7.5618,337.22522,9.79145,16698.494141,435.3526,26.72891,7.792091,96.620537,15.039178,771.524353,24.455494,,,,,377.939087,11.689339,44.667416,11.947471,192.886383,10.836868,5.608204,10.427211,60.364449,10.73266,0,0,256.931366,25.343927,0,0,52.361538,21.473183,354.522949,21.964907
GHA056      ,,,0,0,132.294464,115.943161,12.351402,48.214294,0,0,,,0,0,2.971277,7.591454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.042638,14.326032,4.767988,18.099546,0,0,,,0,0,,,,,,,,,20.455479,30.260824,0,0,0,0,,,,
GHA058      ,19441.966797,1644.920166,3330.895264,505.903381,18282.71875,464.295441,42391.953125,948.035767,440.575653,41.687489,13304.152344,265.84024,36478.285156,628.727234,13047.817383,185.941086,16835.158203,222.376404,1638.851074,44.875824,39.544548,5.791141,46.792675,7.553992,279.227722,8.58475,17042.441406,444.277618,30.011564,7.718013,112.9786,15.114868,710.335632,23.623001,,,,,269.118866,10.391834,22.534849,11.582333,133.36882,10.268931,9.337271,10.25979,63.656239,10.574176,0,0,161.953217,24.718763,0,0,67.407967,21.230429,230.651474,20.498108
GHA061      ,24914.425781,1919.912964,3411.739746,507.082001,18178.402344,466.093781,44638.296875,997.466064,603.521729,44.921612,18319.460938,361.59787,39794.726563,685.421509,18000.318359,254.986557,18550.587891,244.770645,1704.487183,46.533047,47.357937,5.56345,42.792274,7.347545,285.562897,8.547384,17196.685547,448.272064,20.028574,7.113073,117.644241,14.859449,404.959839,20.099737,,,,,294.55307,10.058993,45.376801,10.816649,131.007736,9.542525,8.083187,9.427582,80.761185,9.871504,0,0,199.795837,23.468716,0,0,47.538113,19.579632,190.395477,18.878954
GHA062      ,34167.550781,2696.03833,5124.083984,654.053101,31587.074219,775.267822,69956.320313,1557.091064,799.275696,61.954487,27524.871094,540.276123,69243.695313,1188.317627,27590.716797,389.554535,32330.03125,425.074341,2903.030518,78.580887,53.287277,7.895553,67.153374,8.717518,483.61142,13.701497,25860.298828,673.319397,43.214214,10.433185,185.076614,17.262007,842.69635,26.363459,,,,,551.037415,16.094028,63.111885,15.947958,245.626999,14.40935,13.180305,13.927459,150.339127,14.816948,0,0,281.492645,33.566582,0,0,98.924988,28.692533,309.511505,27.902145
GHA063      ,0,0,378.038696,384.464447,146.496063,118.393211,166.01712,50.686417,0,0,0,0,0,0,7.435752,7.820027,0,0,0,0,0,0,0,0,0,0,2.329044,8.060198,0,0,12.652501,14.60192,0,0,,,,,0,0,0,0,0,0,0,0,0,0,27.537405,30.651857,0,0,3.553096,31.480373,,,,
GHA064      ,23670.669922,1867.382568,3477.341553,525.943726,19345.652344,488.565521,47720.1875,1065.275635,578.199158,45.937542,16640.59375,329.963409,43723.15625,752.359192,16945.847656,240.352249,20566.894531,271.082794,1787.144409,48.791817,38.541763,5.909303,50.038433,7.661962,294.789093,8.930281,18567.302734,483.867584,16.605968,7.723515,114.745674,15.24733,436.363281,20.623377,,,,,278.257294,10.478323,35.11441,11.699988,148.433762,10.45193,21.66926,10.22639,94.937057,10.768701,0,0,185.511948,25.220827,0,0,60.41716,21.288445,167.220627,20.410507
GHA065      ,34833.550781,2528.876953,4831.82373,557.571106,19072.876953,493.244537,45306.792969,1012.596619,684.011353,49.447392,25730.933594,503.919403,58195.203125,999.115234,22718.322266,320.84494,18351.730469,242.227325,1723.578735,47.076504,51.215012,5.776914,44.726204,7.488636,342.991547,9.796364,18129.201172,472.486267,22.147329,7.314985,113.26059,15.017991,730.902588,23.770247,,,,,498.430389,12.72832,50.342476,11.272098,156.009216,9.919818,7.161651,9.690503,81.697075,10.118695,0,0,197.921066,24.263592,0,0,32.471119,20.10626,242.312881,19.709648
GHA067      ,34789.929688,2522.630615,4105.730957,529.74823,13773.025391,385.449554,34117.019531,766.982849,399.921082,44.165531,20304.71875,400.019806,55029.378906,945.038086,19531.695313,276.336182,15877.882813,209.936539,1356.570801,37.390675,36.068104,5.293697,37.035217,7.252463,257.637085,7.930661,13235.464844,345.439514,20.242884,7.01574,141.916443,15.041853,636.86261,22.513859,,,,,604.496094,14.059385,36.37701,10.81686,138.288971,9.45177,6.102104,9.311883,54.802105,9.556713,0,0,147.059937,22.745886,0,0,40.732895,19.350983,240.824478,19.041363
GHA068      ,31879.998047,2397.314453,3886.001465,524.102844,12530.640625,361.418732,30012.289063,677.040588,326.742767,42.711502,20057.072266,395.048981,48084.265625,826.770081,17936.623047,254.078812,13287.375977,176.176483,1189.586548,33.105156,27.058321,5.44479,37.524319,7.430963,270.544525,8.34394,11756.443359,307.063477,30.047745,7.609969,149.852417,15.397769,683.927673,23.280264,,,,,609.872986,14.569427,58.581154,11.838965,119.88208,10.133677,12.467229,10.129847,52.767311,10.308906,0,0,150.448822,23.727184,0,0,53.747551,20.957401,219.004822,20.437195
GHA070      ,41642.886719,2875.139404,7131.830566,586.118347,10159.617188,309.518646,25067.132813,569.258057,405.341675,45.074135,14279.544922,285.934052,80499.351563,1378.446655,20478.644531,289.488373,17269.03125,228.077377,921.68219,26.114763,22.712769,5.003849,39.333969,7.245697,224.16304,7.274683,9611.695313,251.392975,24.349348,7.13058,37.014603,14.283253,467.450104,20.715143,,,,,381.228821,11.158148,42.967388,10.8726,173.429413,9.900394,3.419282,9.311255,32.61179,9.695045,0,0,202.709061,22.387651,0,0,52.406345,19.616901,148.364243,18.866951
GHA071      ,23821.357422,1961.297607,3747.46582,547.321411,30091.123047,724.555908,66464.53125,1477.299683,870.011841,52.403976,20781.587891,408.94931,42116.464844,724.988647,23857.292969,336.798523,28709.449219,377.3927,2605.399658,70.37085,43.616863,6.440298,59.438858,7.747432,358.219055,10.299473,24678.730469,642.53717,25.099098,7.897708,101.773598,15.094882,818.6922,25.074947,,,,,317.248474,10.995492,54.622414,11.962234,219.062927,11.0904,22.40649,10.437527,125.821198,11.198958,0,0,261.395081,27.12084,0,0,42.416328,21.558338,366.419708,22.10203
GHA072      ,11093.543945,1107.149048,1511.380371,440.825104,11712.319336,325.44043,26633.261719,601.873474,316.503815,34.077339,9447.212891,191.404129,16798.642578,293.892883,9160.416992,131.712112,10245.399414,136.430435,961.486755,27.057356,24.59584,4.949804,31.801901,7.150539,147.294342,5.788596,10552.625977,275.80246,27.913107,6.921002,34.476501,14.141809,353.917145,19.582489,,,,,122.906006,8.364708,25.369419,10.357289,87.688744,9.051304,11.730769,9.182886,53.042282,9.41308,0,0,155.442978,21.425688,0,0,54.393314,18.976286,143.325272,18.098778
GHA074      ,,,12.027784,352.831146,186.386261,108.889809,280.506866,47.511299,110.074181,11.600347,,,160.070923,10.502777,66.36599,7.700841,168.414063,9.92894,0,0,0,0,8.789165,6.854681,0,0,25.27092,7.755735,0,0,0,0,43.345234,17.752642,0,0,,,0,0,,,,,,,,,0,0,0,0,0,0,,,,
GHA075      ,14175.0625,1338.141724,1902.900513,469.878357,13588.043945,366.441284,35286.445313,792.011353,568.55249,40.956898,15364.378906,304.842987,25532.416016,442.732513,14137.149414,201.068085,12805.102539,169.836914,1147.943604,32.001099,25.114498,5.27341,34.762737,7.335662,207.695694,7.072429,13275.769531,346.491302,30.893984,7.38516,82.789627,14.688931,764.027649,24.197571,,,,,276.94342,10.115041,38.614025,11.13758,106.331276,9.695811,11.927308,9.824252,61.02507,10.056922,0,0,161.140076,23.054686,0,0,38.935501,20.163336,323.829376,20.43791
GHA076      ,16454.544922,1549.951904,2895.291016,523.003723,19497.632813,499.86499,46983.191406,1049.17334,680.588562,47.365009,17577.380859,347.625031,36070.796875,622.168884,17863.355469,253.14003,20076.171875,264.694702,1696.029541,46.452766,33.315922,6.120655,48.89579,7.764327,315.091278,9.491037,17262.492188,450.003265,37.953144,8.365321,119.234467,15.5615,987.816833,27.610157,,,,,609.851807,15.123004,59.053589,10.664571,161.641006,11.280474,16.570368,11.15775,88.238815,11.651314,0,0,215.729523,26.216364,0,0,55.337128,22.942955,341.60379,23.102728
GHA077      ,30744.990234,2356.185547,5437.674805,599.562256,16664.335938,444.89801,42165.847656,944.331421,865.489929,54.640316,20578.169922,405.802734,64714.03125,1109.868896,29902.890625,421.108673,23163.59375,305.071411,1484.104492,41.034939,37.004734,6.337087,46.537754,7.920383,345.404877,10.275064,15313.319336,399.420227,43.389202,8.981147,106.837181,15.733778,880.153992,26.277103,,,,,502.732147,14.256919,71.576645,13.89892,217.362839,12.502479,10.031577,12.060864,64.7686,12.356572,0,0,311.388672,28.106165,0,0,85.528824,24.660603,315.31131,24.357143
GHA078      ,,,0,0,211.338577,105.925423,65.901802,43.865547,0,0,,,0,0,16.310286,7.162868,23.693222,9.029827,0,0,0,0,1.306792,6.664517,0,0,0,0,0,0,0,0,2.353787,17.471195,0,0,,,0,0,,,,,,,,,16.048714,28.937008,0,0,0,0,,,,
GHA079      ,16026.496094,1440.769287,2778.876221,488.802246,13674.834961,370.292633,34607.65625,777.373169,561.317444,42.359165,17076.517578,337.728333,26981.115234,467.492432,16327.25293,231.636139,13100.893555,173.735001,1190.971558,33.176277,35.003693,5.526244,30.307327,7.41242,210.322586,7.238726,13662.658203,356.542603,31.998632,7.71202,85.795563,14.887964,642.01886,22.782076,,,,,280.185638,10.513618,49.964138,9.787826,104.756187,10.178935,11.13742,10.21866,50.785408,10.475152,0,0,193.368088,24.078938,0,0,63.400726,21.145294,271.531281,20.983164
GHA080      ,27920.666016,2157.595215,4681.325684,546.50647,15643.05957,419.96228,38718.289063,868.239319,821.175415,51.488842,18971.351563,374.781647,59540.65625,1021.768738,27839.150391,392.289673,21276.072266,280.401093,1374.72644,37.965961,36.85973,5.559876,47.565926,7.439131,322.894714,9.377519,14173.179688,369.788788,28.032761,7.451531,52.336555,14.533552,796.040894,24.662691,,,,,467.512909,12.511515,77.109818,11.630919,196.686615,10.465251,5.92416,10.00605,80.816246,10.408357,0,0,263.537659,24.209724,0,0,52.659897,20.481159,296.181305,20.688761
GHA082      ,27428.917969,2124.500244,3808.90332,526.21936,16251.084961,426.739746,39524.328125,885.32196,414.074921,43.042068,15869.875,315.267059,51535.910156,885.330933,14948.813477,212.422256,17480.683594,230.799042,1451.242188,39.935913,40.008072,5.563015,44.20047,7.408873,254.927567,7.977219,15923.539063,415.224152,22.250889,7.343657,100.073677,14.824092,846.012634,25.286863,,,,,247.018646,9.813513,38.69191,11.102554,129.023087,9.788582,5.391945,9.732486,69.293182,10.089089,0,0,178.897659,23.766045,0,0,61.993481,20.17964,230.651474,19.715708
GHA083      ,23311.119141,1809.315796,2898.502686,483.989655,11916.535156,332.991028,29025.148438,654.843201,327.384918,38.597107,13986.075195,278.849274,38934.160156,670.768921,12421.867188,177.157486,12547.144531,166.452957,1056.536255,29.539227,45.936909,5.044633,48.643059,7.211659,212.24472,6.925274,11537.324219,301.358185,26.873783,6.799802,97.049965,14.545548,453.77771,20.458622,,,,,237.019852,9.192906,28.635387,10.276649,104.556183,9.0295,13.454425,9.061952,52.82233,9.258619,0,0,145.427795,21.6117,0,0,43.5103,18.680014,241.170776,18.331196
GHA084      ,22287.943359,1778.894653,2805.888428,501.083191,14619.943359,392.700378,33419.105469,751.33551,336.730164,40.708939,14685.873047,292.488495,43071.949219,741.266479,12740.901367,181.649521,14429.625977,191.001114,1241.484375,34.465412,42.514839,5.490266,42.106819,7.419193,203.381607,7.047614,13463.705078,351.375092,33.664665,7.517414,106.729813,14.960134,462.583618,20.768633,,,,,256.706177,10.089979,17.734549,11.28415,117.356926,9.913482,18.588697,9.986835,72.420815,10.305373,0,0,167.56781,23.507799,0,0,41.073727,20.563362,250.307495,20.260733
GHA085      ,,,0,0,288.559601,109.808479,36.187447,45.259342,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,,,,,,,,0,0,0,0,0,0,,,,
GHA086      ,27009.673828,2075.0271,3747.46582,522.830811,17689.082031,458.314117,42559.6875,952.075989,419.6315,43.994473,15544.984375,308.927521,47120.925781,810.051147,14612.609375,207.788513,19462.664063,256.670197,1577.030396,43.29195,50.257992,5.973471,41.347935,7.599508,241.183304,7.924273,16209.795898,422.668091,42.139683,8.060338,120.167099,15.326712,474.187256,21.075283,,,,,287.687225,10.838859,27.476728,12.047042,140.958328,10.727246,7.951539,10.664844,83.128418,11.067531,0,0,156.854904,25.449291,0,0,58.080036,22.0284,245.834305,21.476217
GHA087      ,23868.863281,1877.223145,3654.851807,524.817261,15786.825195,418.594543,39008.117188,874.096863,365.97171,42.893913,14860.206055,295.913086,44814.917969,770.86676,13967.077148,198.788605,18775.699219,247.698486,1458.287476,40.14793,45.907909,5.730173,44.138683,7.501675,227.322693,7.568487,14938.113281,389.651093,29.680679,7.70731,111.16716,15.096343,504.586304,21.266027,,,,,290.611542,10.60538,22.392824,11.617927,135.383011,10.312975,16.061054,10.300601,72.503403,10.575788,0,0,171.406616,24.401482,0,0,70.312645,21.208948,254.257217,20.788126
GHA088      ,35394.925781,2658.20166,6634.547852,626.700989,18353.357422,477.857513,45225.488281,1011.460327,748.6474,54.980984,18548.59375,367.8414,87828.703125,1503.501709,27435.640625,386.696594,27862.523438,366.362,1659.439575,45.531689,37.864265,6.102625,61.049816,7.751266,359.830017,10.351759,17141.291016,446.85437,26.91815,8.127066,63.414333,14.964389,875.090149,25.951553,,,,,400.174866,12.242455,63.163715,12.43505,242.41156,11.625221,4.182045,10.863166,54.692116,11.078753,0,0,314.988312,26.941217,0,0,49.674267,22.339424,589.416321,25.205328
GHA089      ,23029.755859,1889.18396,3662.416992,542.93811,27205.076172,657.361755,58905.03125,1311.087036,693.236694,49.744488,16615.283203,330.008972,56756.761719,974.189026,17332.726563,245.788681,28660.382813,376.704498,2350.240723,63.608158,45.048916,6.122384,59.240158,7.650505,353.898956,10.091969,21735.425781,566.114624,19.573545,7.502306,95.06897,14.947392,642.237366,22.715717,,,,,275.575348,10.224107,40.203682,11.293009,212.890594,10.527655,13.598222,9.920183,120.988091,10.702022,0,0,251.402039,25.748751,0,0,67.159607,20.586311,238.590225,20.127752
GHA091      ,30226.080078,2336.385742,3485.059082,547.674927,20478.541016,522.331177,46961.230469,1048.908813,580.610779,48.572685,23376.980469,458.932343,52471.007813,901.631287,21913.947266,309.662201,19529.632813,257.594543,1829.521606,49.918472,58.001152,6.058758,57.725239,7.724406,376.99173,10.660163,18819.539063,490.41925,37.377014,7.958353,130.920517,15.457882,785.423645,24.638691,,,,,497.964203,13.21109,56.277637,12.059187,158.434372,10.626259,3.2912,10.505746,72.007927,10.8434,0,0,225.417542,25.461941,0,0,50.322773,21.668591,265.868439,21.360472
GHA092      ,28716.84375,2191.791748,3562.237793,539.142212,19238.876953,495.690979,47441.199219,1059.495605,574.280151,49.124065,23027.746094,452.268433,52364.253906,899.862427,23299.037109,328.971466,19487.589844,257.050323,1795.207642,48.965836,49.561981,5.856774,52.535419,7.564112,360.867279,10.198997,18474.064453,481.443237,31.455362,7.458468,105.566811,15.007897,681.349426,23.169048,,,,,469.335327,12.440285,57.507236,11.449096,156.509247,10.065733,11.295397,9.823911,82.632957,10.258709,0,0,154.801605,24.468527,0,0,32.371666,20.603014,212.142731,19.867121
GHA096      ,,,123.614975,361.976074,217.342499,111.187309,18.279377,45.950935,0,0,,,0,0,0,0,0,0,0,0,0,0,0.157419,6.908654,0,0,0,0,0,0,0,0,1.565486,17.792656,0,0,,,0,0,,,,,,,,,0,0,0,0,0,0,,,,
GHA097      ,31498.8125,2364.142578,3959.706543,543.532532,17404.121094,453.116608,41745.464844,934.458313,623.116516,49.093468,23168.619141,454.988586,53176.183594,913.711304,19935.847656,282.061615,19318.037109,254.819489,1664.388062,45.561916,47.995949,5.880087,63.820827,7.689791,290.923462,8.805197,16569.392578,432.001312,21.404858,7.675291,111.471321,15.194137,575.391907,22.018467,,,,,383.978485,11.582766,50.507999,11.696518,158.684387,10.364637,23.328024,10.175464,74.072372,10.530418,0,0,171.049515,24.84523,0,0,54.847843,21.17947,181.829819,20.283194
GHA098      ,50503.917969,3577.855957,7807.054199,671.403931,19243.462891,504.235626,46273.234375,1034.839355,928.796448,59.916283,28304.273438,554.327576,105697.515625,1808.255493,34989.746094,492.208282,29222.707031,384.151672,1807.57373,49.395687,34.249676,6.100232,72.119644,7.822968,413.042145,11.467134,17311.855469,451.283813,19.575846,8.016337,87.996346,15.096699,848.391846,25.560438,,,,,670.097534,15.760567,80.893196,12.484478,273.441162,11.777637,2.159027,10.716246,65.594383,10.946791,0,0,276.928833,26.797821,0,0,42.515781,22.10478,413.816315,23.108574
GHA099      ,20693.183594,1717.861694,3145.859863,513.075745,23586.703125,576.392029,48493.578125,1082.200073,576.392273,45.883053,14880.428711,296.417877,38707.722656,666.978027,14797.592773,210.450317,22637.1875,298.07074,2026.385986,55.029964,33.257977,5.775095,51.023354,7.4946,372.801422,10.402322,17617.240234,459.195465,25.633747,7.259089,94.121674,14.8001,547.874512,21.551334,,,,,214.588058,9.368752,34.180214,10.814302,159.593018,9.813102,15.597187,9.579801,85.269112,10.051885,0,0,175.597961,24.293463,0,0,71.630287,19.853945,189.721786,19.135378
GHA101      ,1334.885498,646.81543,432.650482,400.469269,1025.762939,131.234451,2196.599609,79.9748,13.565674,22.611237,668.239624,28.177633,2296.907227,48.858212,813.172729,16.156286,907.226074,17.192043,74.557755,6.767737,10.179201,4.847431,8.44644,7.412786,21.143314,4.810297,711.912598,22.348841,78.973427,8.252748,35.607052,14.892718,40.834396,18.403107,,,,,42.551262,9.482267,6.928298,12.296651,43.777588,10.808796,15.79776,11.063591,16.267847,11.157404,0,0,78.382813,21.27574,0,0,125.906387,22.653452,45.160038,21.008978
GHA102      ,32383.494141,2404.831055,3762.901611,541.307861,12629.855469,369.910339,30106.4375,679.441833,248.70401,43.421894,15506.391602,308.92337,50490.085938,868.115356,13224.535156,188.57637,13009.71875,172.569794,1111.894043,31.377754,31.668625,6.209952,39.805679,7.997025,200.348938,7.629454,12054.802734,314.855896,58.039402,9.273993,415.930511,19.280647,785.136658,25.122793,,,,,753.547241,17.881897,23.220438,14.288963,118.907028,12.292406,5.318579,12.533404,57.501743,12.655623,0,0,193.546631,27.363821,0,0,94.031982,25.522083,1321.918579,38.097736
GHA103      ,,,35.410938,357.512512,149.348862,109.65213,12.918576,44.915424,0,0,,,0,0,8.315423,7.289071,0,0,0,0,0,0,5.92119,6.852651,0,0,0,0,0,0,0,0,6.648626,17.695343,0,0,,,0,0,,,,,,,,,0,0,0,0,0,0,,,,
