SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,35,35erro,37,37erro,38,38erro,40,40erro,82,82erro
AFR541      ,12691.885742,1321.424316,2407.957764,547.927246,11588.702148,329.83963,26119.099609,589.592834,485.470581,41.054127,9479.199219,186.572937,23005.988281,397.399139,13249.091797,183.582443,8918.168945,120.825356,904.314087,24.952044,20.126415,6.154745,56.612671,8.596429,159.468826,6.875649,10368.399414,191.367523,62.469391,9.563378,162.5457,17.193361,477.087952,22.357195,232.560211,11.466494,0,0,67.912628,11.940456,60.325481,12.522202,211.337357,23.93186
AFR542      ,10232.969727,1192.205688,1953.652832,525.106934,4779.826172,210.717453,9790.271484,249.521545,457.985718,37.42128,14126.918945,273.206055,12322.68457,218.102768,12360.329102,171.578293,3320.587891,49.575939,313.520844,11.403688,28.729595,5.763968,40.600887,8.388508,77.993042,5.876466,3235.848877,61.720875,87.228905,9.403604,143.694687,16.969418,618.306213,23.254032,477.386902,13.371474,0,0,47.326103,11.772248,21.806007,12.409465,190.66684,23.299934
AFR543      ,19313.978516,1662.845459,3570.278564,561.79303,5860.303711,234.393417,12840.895508,312.281219,355.654877,40.484581,9315.126953,183.933838,42861.929688,731.80011,18418.634766,253.168549,5702.373535,79.591721,382.072021,13.088723,8.863301,6.049737,34.589142,8.597648,95.671715,6.379503,4539.688965,85.341614,84.774086,10.079092,172.194321,17.385473,438.106445,22.340414,276.854156,12.32862,0,0,75.089096,12.479639,13.578366,13.141268,239.563065,25.393372
AFR544      ,10179.335938,1200.077515,1544.598145,519.030151,8618.637695,274.527618,21122.929688,483.125214,378.130829,37.65807,8336.213867,164.975937,18266.835938,317.518188,7938.333496,112.022316,5969.452148,82.739212,675.759094,19.521603,22.453623,6.068009,54.31115,8.576164,155.272064,6.821048,8808.248047,162.928864,73.830566,9.639153,176.896744,17.160036,541.342407,22.795164,261.500061,11.742705,0,0,66.768509,11.871718,20.197962,12.571504,256.278076,24.302732
AFR545      ,4978.614746,978.19928,455.426392,501.647217,2631.498047,180.919418,5364.616699,162.928085,178.180328,35.025536,8251.239258,163.454025,18819.988281,326.588135,19630.316406,269.513062,1335.390625,26.218023,149.367615,8.690826,10.410026,5.800768,45.350498,8.553376,65.349945,5.995049,1607.917358,32.859211,90.632408,9.90505,172.057434,17.29668,392.711243,22.029413,231.849152,11.925438,0,0,36.025414,12.247081,9.952194,13.006897,263.951721,25.181316
AFR546      ,8801.314453,1079.253418,1706.442993,509.947327,8898.844727,275.506897,19238.167969,442.805084,293.729614,34.695301,7146.563965,142.456726,13757.837891,241.443909,6460.460938,92.13649,4415.252441,62.785023,619.491577,18.139994,29.53244,5.950743,39.340302,8.451745,101.189339,6.170271,7395.100586,137.185745,74.866707,9.520984,82.389725,16.581594,239.832855,21.11207,146.143066,10.88148,0,0,66.55722,11.634933,42.950031,12.418612,105.245277,23.281498
AFR547      ,3402.699463,821.530273,1132.026001,468.22641,4037.655273,185.306641,7439.052246,197.447189,254.278198,30.23554,7748.739746,152.944595,2133.380859,47.943733,7256.886719,102.797554,1447.95752,26.477448,241.001663,9.625185,21.054344,5.230057,42.39426,8.149749,110.567284,5.806484,2729.019531,52.5467,71.318207,8.738907,149.900635,16.583054,653.450928,23.299799,236.052917,10.675161,0,0,25.777248,10.959982,23.696156,11.505919,239.004654,22.118725
AFR548      ,6973.538086,980.353455,1315.550537,488.015656,4740.284668,202.107544,8810.710938,227.55217,472.422089,35.490299,14850.696289,286.375183,4359.869629,84.897423,13521.672852,187.094437,3239.245361,48.410725,294.35321,10.662117,21.598301,5.262718,47.060951,8.177695,86.906792,5.573318,3295.344238,62.709923,67.482361,8.668912,118.997093,16.440853,575.547668,22.675861,388.258087,11.883096,0,0,39.523354,10.842653,20.440866,11.474113,182.908615,21.724691
AFR549      ,16065.246094,1509.943359,2132.670898,573.803467,5160.34668,227.48436,12282.851563,302.794586,296.10025,41.272583,8537.001953,169.811264,42763.617188,730.606201,16686.287109,229.968887,5634.967285,78.928322,374.752319,13.170892,19.198488,6.313463,45.532684,8.820821,83.506203,6.564409,4248.554688,80.143127,96.971649,10.614274,175.090897,17.689163,409.801514,22.411535,256.170044,12.769472,0,0,76.223618,13.190009,29.414906,13.913404,210.068237,26.624685
AFR550      ,7217.690918,852.946106,1363.616333,445.303741,3519.890137,171.704483,6743.902344,183.270905,442.97934,30.508099,13519.330078,261.032166,2561.184814,54.976032,10790.385742,150.107346,1790.495117,30.2985,205.420929,8.240649,17.982584,4.364306,38.273376,7.688683,51.392113,4.455956,2562.889648,49.376667,45.076195,7.02776,47.062008,15.257125,275.02948,20.320835,204.255615,8.736155,0,0,33.639706,8.755723,12.845193,9.270867,133.107513,17.441635
AFR551      ,4164.182129,732.823975,279.9487,432.645966,1674.59436,152.212006,2517.679932,104.524338,465.061401,29.695896,13657.640625,263.480988,677.344116,26.06184,10028.994141,139.800476,961.330444,21.226473,79.185707,6.088981,14.590851,4.264184,34.043331,7.650048,65.305817,4.506055,1276.047974,26.583244,49.277348,7.05686,28.563841,15.190653,404.303894,21.009548,614.944214,13.243663,0,0,28.837801,8.855077,15.220674,9.36024,141.179245,17.720514
AFR552      ,895.130371,653.614197,446.67804,405.819305,282.003082,131.949066,11.316995,58.909405,1.339702,17.75107,12.471452,11.20563,17.946262,11.292841,18.075302,9.171206,0,0,36.871696,12.025978,4.708534,8.072241,39.094429,8.539287,20.352938,6.007156,34.280949,14.010301,85.20787,9.990114,63.372356,17.465893,0,0,51.060394,11.381387,0,0,43.896069,12.625002,18.436514,13.392099,64.031403,24.887701
AFR553      ,5283.335938,850.28302,704.754944,454.568085,1549.976685,155.091583,2793.611816,113.753761,426.025177,33.008678,13280.617188,257.146759,12961.978516,228.350571,20964.417969,287.358093,1816.210815,30.913502,79.973572,6.212255,11.627197,4.32949,39.558853,7.723451,43.510696,4.449849,959.159363,21.226814,48.333218,7.283893,76.330566,15.446648,491.353363,21.640511,237.093674,9.306003,0,0,28.788637,8.969674,10.920992,9.543689,467.734192,21.011345
AFR554      ,7164.449707,949.916504,1404.624268,479.189789,4780.904785,201.841293,9185.304688,234.24826,415.307556,33.92178,14660.931641,282.762848,4686.725098,90.084778,13385.339844,185.186356,3266.966797,48.6796,292.152405,10.433077,19.25054,5.009438,30.215727,7.948762,84.600128,5.26834,3435.556152,65.187088,54.814217,8.104546,52.553844,15.826174,528.580933,22.147236,373.088257,11.262147,0,0,35.866943,10.190525,18.964947,10.780879,174.155273,20.313435
AFR555      ,4224.993164,757.491089,389.189362,441.573029,2131.472656,156.809769,3633.768066,124.022232,392.792847,30.536774,11987.362305,232.268738,1353.531494,36.059925,12686.490234,175.668686,1656.547363,28.939827,130.345215,7.034503,14.590851,4.487741,18.78787,7.69578,48.350739,4.559096,1563.689209,31.648001,51.306892,7.36343,36.174862,15.366217,425.756683,21.234943,348.273315,10.408175,0,0,23.719292,9.245058,16.511057,9.712827,143.666763,18.530172
AFR556      ,4589.669922,827.271545,210.034622,462.400574,3633.3125,181.477219,6573.12207,182.230011,432.607483,33.335403,13126.572266,253.823837,2025.092529,46.982124,13420.454102,185.691422,2902.644531,44.118904,217.7509,9.048393,16.126728,5.032421,33.060867,8.015407,72.921242,5.261296,2919.773193,55.921238,55.832779,8.279743,62.763481,15.968329,404.463257,21.440626,354.827789,11.275987,0,0,32.874565,10.439799,13.695673,11.088961,204.179428,21.064898
AFR557      ,30866.443359,2315.537109,4431.560059,568.834167,9782.349609,301.149445,23660.824219,523.495117,267.940369,41.232845,15637.509766,306.963715,45538.792969,777.324402,11724.261719,162.737,8977.378906,119.595886,788.685974,21.789688,26.201233,5.179608,42.126842,7.943032,162.320068,5.99912,8975.173828,165.870758,35.716602,7.544083,87.889,15.727462,528.042542,21.959892,399.992035,10.921293,0,0,94.949684,9.309036,27.096975,9.673811,232.7491,19.396606
AFR558      ,0,0,52.728054,421.060944,248.282318,126.944832,33.541519,52.292656,0,0,0,0,0,0,12.343813,8.424028,0,0,0,0,0,0,26.019888,7.938284,0,0,2.128742,8.648147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
AFR561      ,3960.825439,741.835083,476.58194,435.941711,1838.335815,153.926605,3506.885254,106.512085,363.684692,32.006813,14989.427734,292.548798,675.753723,26.440729,12031.46875,166.757889,977.90387,19.271366,108.895012,6.76399,20.638376,4.495826,38.355244,7.762861,42.818779,4.536693,1670.477783,33.562943,54.351208,7.410613,19.035086,15.318413,194.417175,20.140728,189.150772,9.031326,0,0,17.993942,9.055984,9.120673,9.650281,139.199387,18.414474
AFR562      ,21668.558594,1825.720093,2945.421631,532.267029,8438.679688,277.467926,19483.90625,435.403992,252.270752,38.82645,12985.939453,256.528259,31085.105469,533.254333,12315.782227,170.660339,8326.226563,111.227142,689.537964,19.505999,24.574064,5.394692,49.435246,8.102234,111.597046,5.682146,7170.270996,133.006699,45.867714,8.240062,104.933701,16.049721,578.694824,22.553204,405.812347,11.61718,0,0,85.299736,10.203964,46.013943,10.685376,168.643463,20.62167
AFR563      ,20053.171875,1763.102539,2954.161133,559.215881,15893.060547,417.35553,35035.785156,764.441101,400.822754,43.944828,13630.189453,269.114502,35712.878906,611.221741,12705.194336,176.068588,16187.583008,212.870148,1218.864746,32.48111,39.932858,6.060544,54.238388,8.330416,181.884033,6.791535,13937.383789,256.438507,40.103802,8.67539,82.620033,16.268641,721.554016,23.81373,345.415649,11.358309,0,0,108.596878,10.824674,57.568748,11.291069,190.624985,21.75478
AFR564      ,6587.970215,963.111633,1608.315552,499.254761,5403.700684,216.245712,12216.704102,282.959351,376.733185,37.287266,11018.557617,219.152939,8770.774414,158.078583,12476.921875,172.939102,6031.244141,81.754456,444.308929,13.943403,12.83099,5.444728,32.924416,8.245969,96.988853,5.752629,5138.652344,96.107208,59.019165,8.729836,69.835121,16.250818,386.974304,21.509428,365.85025,11.717847,0,0,62.846889,11.03842,26.482212,11.654829,150.875488,21.863743
AFR565      ,10832.114258,1124.441406,1568.98877,495.789642,1668.979858,171.819473,3186.37085,106.613655,265.319214,38.20105,16431.865234,321.203827,18039.183594,314.231506,26258.910156,358.900726,2144.473145,33.261986,107.329308,7.399233,22.078262,5.135801,34.043331,8.147889,39.897141,5.139894,1229.650757,26.077099,69.674271,8.533847,29.582647,15.959976,350.223755,21.258089,297.560944,11.003326,0,0,32.003891,10.570561,17.44952,11.149694,251.94989,21.888422
AFR566      ,6603.583984,950.451111,1137.79895,493.94455,7599.425781,248.69249,16550.982422,373.076202,308.466339,35.078972,10104.201172,201.729675,6934.63916,127.173996,8623.31543,121.025124,4345.298828,60.154358,491.478973,15.071376,23.030178,5.621504,41.334591,8.301011,83.497383,5.76353,7524.783691,139.519318,63.48941,8.93011,50.774078,16.252844,164.799438,20.615925,141.988297,10.290878,0,0,48.835037,11.182982,25.159382,11.607126,105.092819,21.966394
AFR567      ,6964.140137,1052.758057,726.625793,515.705139,13065.642578,359.415009,28759.490234,631.294617,421.001282,41.118168,11308.224609,225.090103,14752.118164,258.186218,13136.4375,181.867203,13029.777344,172.017166,1040.518555,28.157711,28.283237,6.044401,59.419819,8.48563,165.67627,6.689291,12640.919922,232.792664,53.351421,8.989799,86.649147,16.471985,514.563293,22.377197,347.160736,11.719025,0,0,90.274826,11.350959,60.006741,11.979415,205.459518,22.734732
AFR568      ,7309.333008,975.508301,1305.5979,478.944458,1873.459961,163.028091,3310.555664,106.421593,325.552063,35.179928,14330.902344,280.938629,4271.467773,83.57933,11642.859375,161.692078,1559.024658,25.928154,110.29908,7.732205,28.152441,5.443738,33.736637,8.254169,46.555847,5.48001,1481.680664,30.554169,83.791817,9.13273,159.488998,16.855627,355.045776,21.494293,239.045731,11.158647,0,0,29.902693,11.250527,8.963386,11.932935,153.479706,22.721771
AFR569      ,9869.757813,1152.476318,1263.114868,513.990601,1685.636963,179.993439,2996.347168,105.770531,221.48967,39.743404,16504.503906,322.465424,17215.669922,300.343597,25832.324219,353.177185,1989.932373,31.591417,87.092522,8.053928,12.511014,5.828121,38.928349,8.606439,40.543732,5.876117,1234.108398,26.430557,96.362785,9.972182,68.037254,16.900507,354.127869,21.82403,303.230927,12.445927,0,0,46.383217,12.56237,10.792308,13.257527,229.663773,25.102816
AFR570      ,14910.558594,1369.007202,2158.888672,502.850769,2961.518066,184.007843,5623.60498,149.753952,386.435944,37.656406,18285.220703,355.467987,6455.949219,120.06295,11515.710938,160.002609,2492.143555,37.065067,181.817886,8.831057,13.854909,5.445583,44.495636,8.356177,96.294365,5.838199,2911.80127,55.8494,73.692772,9.006104,225.870956,17.293589,666.577576,23.494967,515.265808,13.495217,0,0,45.407005,11.324215,23.54952,11.916042,293.780792,23.295004
AFR571      ,12608.762695,1298.414429,1960.145508,514.833496,6312.737793,239.917526,13702.47168,314.625854,462.866943,40.657677,14809.109375,290.44812,10133.271484,181.194794,12567.853516,174.232437,5822.79834,79.151863,483.642242,15.163381,23.574701,6.005564,35.925415,8.550506,139.210266,6.614262,7103.748535,131.89212,80.149033,9.675283,109.765968,16.944908,552.728027,22.894384,764.430176,16.876701,0,0,56.098228,12.141841,46.12064,12.862348,206.425064,24.336224
AFR572      ,8017.949707,1095.522217,1505.230591,525.566284,11716.555664,332.341187,25641.298828,565.54834,494.015015,42.111889,11605.00293,230.518677,12988.897461,228.702972,13131.438477,181.85199,11764.736328,155.674973,939.385864,25.778734,24.631721,6.230605,65.320747,8.643639,164.645432,6.909288,11015.818359,203.171005,63.997326,9.556253,114.785278,16.908098,493.865753,22.433327,352.97287,12.344706,0,0,85.441513,12.070495,51.287563,12.78238,231.376999,23.990097
AFR573      ,15164.951172,1448.135132,2700.722656,560.493896,5127.291504,227.117645,12492.118164,291.046661,327.88504,43.686871,12016.923828,239.196503,31105.634766,533.989075,19565.714844,268.590179,9395.334961,125.20108,447.048889,14.404945,11.295111,5.955184,41.575539,8.540947,102.161583,6.329346,4497.427734,84.551361,76.777687,9.817468,125.029976,16.984364,563.277588,23.064505,263.200806,11.974932,0,0,76.698532,12.220998,30.881252,12.889326,392.266113,26.00102
AFR575      ,691.355286,506.165009,508.034088,358.108551,564.216003,113.384445,587.705566,51.08791,1.296218,16.526793,624.068115,19.329432,290.676056,12.39315,567.49762,12.468413,164.542709,10.056087,31.415312,3.849335,1.138519,3.784865,19.030479,6.792653,12.034746,3.622246,161.161041,9.000825,31.083395,6.0028,0,0,16.393349,17.505878,26.152752,6.89499,12.443073,7.357763,16.803005,7.719412,4.601774,8.116327,44.414158,15.338921
AFR576      ,523.419434,535.953857,227.263367,357.579651,234.814117,111.109779,185.156952,46.902065,5.51467,16.219973,156.179718,12.000129,63.152832,9.019627,108.511414,8.069124,45.232224,9.32643,13.549848,3.937024,6.961448,4.068032,32.30357,6.944088,11.732627,3.805126,29.38443,8.311489,34.928562,6.347747,0,0,9.819868,17.613674,14.151949,7.306407,16.004572,7.922171,14.934589,8.235791,6.47712,8.655649,35.822159,16.124146
AFR577      ,1300.572998,548.338379,501.312775,365.744415,380.407837,113.103981,298.345306,48.794308,14.288162,17.537695,605.904968,19.33802,385.059662,14.064108,465.639954,11.525203,84.093544,9.669689,12.708955,3.861763,5.550304,3.979052,29.737555,6.926751,11.542377,3.741488,67.068527,8.36025,24.762234,6.193679,0,0,11.125649,17.577454,23.73414,7.210877,10.004238,7.806972,18.828041,8.042751,15.315374,8.44525,37.080929,15.947108
AFR578      ,801.309448,644.198181,520.995361,394.788086,391.808319,123.849091,509.7901,55.48275,16.219616,21.087883,546.32196,19.798719,202.62117,12.749277,505.837891,12.378675,116.203186,10.208211,17.665274,4.797385,6.992251,4.96096,23.279514,7.348847,17.059509,4.574357,146.681976,9.705255,45.734467,7.789455,0,0,19.542555,18.09824,40.028561,8.839611,18.828909,9.564307,25.944387,9.847375,12.312112,10.304632,54.270081,19.459801
AFR579      ,707.96875,536.463989,182.38765,364.900604,711.541077,117.381172,861.766968,55.204983,8.4342,17.517962,435.583771,16.686911,161.73288,10.957777,404.575073,10.851859,148.830765,10.017707,33.195187,4.204552,8.594,4.069107,21.831528,6.909971,12.609202,3.873449,294.615479,10.597865,30.055674,6.434222,0,0,29.779865,17.674006,20.090132,7.4176,18.563374,8.092535,11.443055,8.285128,11.502472,8.657537,41.873856,16.423401
AFR580      ,1014.814575,605.085632,500.59726,383.787842,532.711853,119.400925,395.179443,52.430737,53.524734,19.815578,381.135803,16.809959,38.507824,10.101196,514.93927,12.33705,349.359436,11.684873,18.985317,4.49193,0.030803,4.40481,32.27771,7.209322,15.508644,4.2808,72.655167,8.688113,39.336483,7.150537,0,0,31.691319,17.964287,28.585636,8.310769,15.739038,8.983671,21.586342,9.258589,7.677621,9.716777,58.418419,18.442894
AFR581      ,1145.774536,616.329163,431.243927,383.608795,411.813232,121.083733,239.844238,51.581772,6.487846,19.788338,354.525909,16.620926,208.222305,12.233296,499.183929,12.172604,229.923416,10.762637,25.158457,4.550716,4.004373,4.621028,22.426241,7.206487,7.799275,4.273105,57.177025,8.71036,43.484013,7.37874,0,0,18.035444,17.939568,31.056267,8.355908,8.42473,9.029284,30.225977,9.418278,9.93903,9.801259,60.028957,18.494022
AFR582      ,1260.912842,665.376953,247.661407,399.805481,573.233765,125.282608,399.251923,55.088154,4.865885,21.734493,394.850159,18.034063,239.16861,13.448789,528.017822,12.642287,368.05481,11.919544,18.713543,4.91595,6.283785,5.022223,32.381138,7.461813,12.654154,4.681339,80.824745,9.126143,58.065479,8.124104,0,0,26.636993,18.235846,35.065628,9.311231,19.891054,9.999157,27.932268,10.485394,8.543097,10.917389,50.024128,20.818939
AFR583      ,1161.870483,877.698242,1029.680176,455.723267,585.487,144.942551,340.706665,61.868656,37.590313,26.906553,320.213226,19.672138,177.790771,15.240157,420.116608,12.32108,152.647232,11.157421,24.899546,6.354759,4.154055,6.523861,36.569012,8.392764,29.054031,6.13245,105.713768,10.647611,90.426109,10.336964,0,0,34.66177,19.348286,52.716846,11.953345,29.781387,12.958735,28.870619,13.273298,18.267647,13.921215,79.126427,26.334209
AFR584      ,895.7677,732.002502,484.2789,420.596069,509.683777,133.695984,823.369446,62.451324,4.541493,24.329586,329.962891,18.381117,192.819168,13.525745,387.748901,11.567656,646.46106,14.556564,41.736633,5.54225,0,0,38.922928,7.775657,22.116674,5.186851,229.519119,10.839297,66.025764,8.674511,0,0,32.591908,18.577864,39.161671,10.071878,15.739038,10.890048,32.494202,11.227327,9.966948,11.727353,57.832775,22.241396
AFR585      ,769.879333,555.644775,545.473022,370.792542,514.333618,116.727081,412.632843,50.785034,23.356247,18.171707,448.069977,16.973217,64.693153,9.857475,760.065674,14.806064,276.840454,10.941977,19.295916,4.068685,0.092409,4.096782,25.503208,6.95905,13.867875,3.919873,121.912918,8.848605,30.520645,6.546054,0,0,32.316223,17.723425,23.015881,7.614241,12.262932,8.137553,17.049896,8.440743,9.91111,8.796385,41.727444,16.861809
AFR586      ,235.651352,584.883545,574.822388,381.495239,541.55542,121.29657,503.345581,53.293125,16.886007,19.811337,483.576508,18.371901,367.257507,14.576827,1404.294067,22.629299,402.008179,12.063883,24.990391,4.47782,3.268512,4.47149,21.584139,7.116316,18.314804,4.199611,132.733932,9.12218,37.888081,6.91483,0,0,47.830765,17.872818,35.275784,8.086624,14.06393,8.77488,26.838886,9.017412,10.592202,9.42055,40.500774,17.804993
AFR587      ,1316.072266,712.224304,1006.468933,416.477448,551.912354,130.700211,555.168884,57.920521,2.270746,22.383114,253.203522,16.798405,295.740082,14.661937,708.898926,14.767487,194.080719,10.858956,18.402946,5.263041,9.333269,5.45486,28.347467,7.652716,15.958171,5.021512,100.848236,9.620394,59.590584,8.422511,0,0,27.960306,18.473001,33.396866,9.829412,16.24597,10.673059,24.032967,10.966466,18.565884,11.479984,67.251953,21.669559
AFR588      ,1358.001709,665.233887,521.732056,400.599976,458.147339,125.865921,483.544373,55.862915,17.860201,21.435085,316.578705,16.964607,386.74176,15.473198,1090.618164,18.960112,114.07312,10.345799,21.881166,4.929815,0,0,25.906742,7.436584,13.184858,4.686749,112.088226,9.426121,52.242729,7.826281,0,0,23.43428,18.205418,36.273746,9.105294,21.313377,9.865478,22.858976,10.13584,10.033247,10.649807,58.430546,20.119532
AFR589      ,714.687622,633.745483,206.865311,391.347137,310.552765,124.682243,213.664154,52.843884,0.324392,21.085501,483.276978,19.262255,741.870728,20.407377,1978.049194,29.815041,250.881302,11.156857,18.364119,4.644644,1.29372,4.805307,30.493584,7.314327,17.17189,4.529675,58.778904,8.82031,38.87151,7.502025,0,0,34.962845,18.026445,47.418781,8.588014,27.929548,9.28099,16.591158,9.688665,9.715679,9.996573,50.414562,19.406172
AFR590      ,1586.061157,645.732056,406.150024,388.795258,377.724915,120.909599,275.615204,51.631062,24.304081,20.744925,391.78067,17.433632,320.750763,14.001762,689.512939,14.247349,253.580353,10.984448,18.306206,4.601123,4.923325,4.554993,27.2444,7.274077,16.076263,4.389112,51.186623,8.622707,46.968811,7.357998,0,0,24.324961,18.015009,27.668222,8.604236,10.489799,9.309789,26.553841,9.557863,10.123902,10.042079,42.025249,18.986984
AFR591      ,1644.263306,651.593384,80.397377,391.185577,498.343933,123.237152,260.7883,52.937733,15.570831,21.087698,578.458557,20.266699,586.859253,17.96446,798.689331,15.579297,229.089859,10.899811,15.918159,4.754588,4.83605,4.682897,26.563339,7.322736,17.261797,4.484969,28.183016,8.562269,50.942139,7.575605,0,0,21.196699,18.099361,36.58268,8.814847,16.583925,9.539053,31.933516,9.82703,8.068481,10.275199,44.21645,19.545263
AFR592      ,2050.04541,642.053345,190.155899,385.661621,442.094604,122.099648,306.417419,52.575459,19.119209,20.418848,407.320984,17.734285,424.823425,15.579067,1172.760742,19.850721,200.883392,10.732528,16.134283,4.59565,2.092413,4.73886,30.137354,7.295148,12.326633,4.407085,72.709435,8.891538,42.844173,7.481191,0,0,37.342361,18.017878,35.786835,8.52407,18.158205,9.240672,33.300503,9.716477,8.729424,9.957949,52.263424,19.047661
AFR593      ,3455.273193,815.664429,418.37619,435.258667,443.833221,135.545578,237.257751,58.795277,2.592435,25.600348,556.999268,22.033823,741.937256,21.425776,1342.069458,22.341806,231.692657,11.457715,20.245422,5.764057,0,0,31.248041,7.947632,18.748158,5.512648,29.383759,9.440537,73.834679,9.289301,0,0,27.519634,18.858427,57.869457,10.878786,23.463392,11.629583,27.164858,12.076476,17.375181,12.694041,98.67646,23.888069
AFR594      ,1588.406128,598.493713,419.005066,378.248657,380.721558,117.413086,492.3367,53.217838,28.870916,20.120241,602.20282,20.142273,415.464417,14.897928,687.330811,14.08636,524.583862,13.028625,26.944395,4.404193,4.805247,4.374917,28.864603,7.11173,13.777969,4.1889,141.736176,9.143066,35.393536,7.015583,0,0,55.768295,17.92844,30.102692,8.18204,9.776549,8.860703,18.630009,9.078434,10.30197,9.494352,45.631767,17.987257
AFR595      ,2196.115479,804.071228,1079.901978,440.718079,1726.288574,147.720642,2669.938477,90.291046,68.771172,26.310148,645.187988,23.168417,266.894226,15.186989,672.569641,14.684405,847.049255,16.641768,136.274979,7.080029,7.700716,5.915878,28.373323,7.928749,34.478638,5.590731,995.337219,20.913027,67.681061,9.416413,0,0,30.367998,18.802645,38.251438,10.698745,22.980925,11.617311,36.571903,12.198046,23.702909,12.76677,70.814651,24.206995
AFR596      ,1419.051758,741.554749,949.354553,425.077393,506.557922,133.659988,235.190002,56.498741,6.163455,23.680944,542.637573,21.205832,181.756927,13.896086,605.723999,13.79908,167.645218,10.895584,35.097603,5.664419,5.790939,5.668747,45.749142,7.82581,20.813051,5.341757,82.947235,9.677184,69.764137,8.995547,0,0,29.632828,18.705103,50.344524,10.44979,26.239775,11.040247,33.411682,11.559008,9.268982,12.145879,76.280701,23.095112
AFR597      ,2063.010742,647.735168,892.239929,393.300018,601.59259,123.254593,202.610336,51.078384,3.892708,19.788078,275.514954,15.741124,190.43869,12.29307,325.798126,10.385894,137.399185,10.152722,17.354675,4.564754,0,0,34.759975,7.276227,15.149024,4.347605,42.579899,8.691561,45.678673,7.271019,0,0,25.111504,17.966597,27.870453,8.3752,11.321486,9.07841,19.547491,9.537442,13.177588,9.858459,42.65472,18.763674
AFR598      ,967.045959,517.247986,406.766266,357.962921,427.509888,111.368813,215.991272,46.566612,12.6513,16.870214,647.84906,19.758621,210.742828,11.17276,570.9245,12.550373,182.053741,10.173053,13.976921,3.783417,1.909778,3.727316,20.357687,6.824012,8.024038,3.57703,76.199333,8.286079,26.875278,5.929718,0,0,19.450661,17.491238,23.687719,6.900291,11.780139,7.46166,16.004986,7.67602,10.832425,8.043201,42.020271,15.302951
AFR599      ,1151.420776,712.546265,537.313782,414.833649,505.63382,131.723953,414.959961,57.409206,7.136631,23.356665,425.963287,19.383125,222.365173,13.913802,360.827087,11.245768,169.133698,10.752748,23.256042,5.507435,5.051671,5.54531,30.338444,7.775529,17.329224,5.225039,97.424217,9.705047,61.357468,8.832262,0,0,55.3088,18.693047,40.527023,10.246099,15.570061,11.107181,32.137405,11.65979,6.47712,12.08939,60.224174,22.58544
AFR600      ,622.503418,536.222961,190.546844,359.953796,476.934418,114.137207,497.572662,50.286663,0.973177,16.54402,281.860382,14.04506,4.340882,8.542024,292.604736,9.725641,127.217972,9.840853,23.256042,4.044202,0,0,28.450891,6.893958,7.394701,3.733749,135.468842,8.934452,24.048258,6.186541,0,0,24.946093,17.590954,21.953941,7.050636,14.676894,7.63194,14.909102,8.006519,9.157308,8.154097,58.272011,15.960465
AFR601      ,969.51416,359.96933,476.809479,358.280701,324.252716,46.017986,126.5411,46.047504,14.612892,16.239059,15.367898,10.453818,0,0,20.583216,7.401208,33.372635,9.263136,0,0,0,0,17.546253,6.933869,0,0,13.469855,7.58865,0,0,0,0,11.162444,17.643406,0,0,0,0,0,0,0,0,,
AFR602      ,1427.647827,616.167053,732.178955,384.349792,514.402466,121.141487,463.334351,53.074093,8.749469,19.444017,279.726471,15.36331,40.006424,10.231834,360.751678,10.739324,187.619949,10.484093,25.015898,4.660734,2.030871,4.646541,26.262861,7.25674,17.468344,4.39106,208.027206,10.108497,46.615799,7.320465,0,0,25.463297,17.993458,35.397141,8.458899,11.116777,9.165327,21.360184,9.63041,3.179408,10.096193,48.363171,18.750725
AFR603      ,1826.422363,607.76239,386.368195,380.824768,1062.072021,125.871201,998.485168,59.122215,11.02934,19.789106,341.835022,16.345011,25.065094,10.230083,350.272522,10.740048,691.413269,14.572222,49.346291,4.794206,10.380567,4.562895,26.744337,7.168039,14.879309,4.212705,270.767517,10.489967,37.997364,7.111655,0,0,30.25773,17.883013,27.458681,8.18009,11.490462,8.885392,24.211365,9.107712,8.459342,9.577437,39.970501,18.029638
AFR604      ,1309.21106,712.349304,871.841797,418.854797,3770.433105,168.210358,5303.655762,135.072556,73.312668,24.69544,470.790771,19.900127,419.805298,16.572226,1066.836914,18.994873,4692.222656,61.858852,258.301239,9.084478,5.513713,5.422271,37.371513,7.653682,34.456161,5.099988,1607.775513,29.741257,57.730701,8.567187,0,0,34.705532,18.520216,50.387875,9.931037,11.249066,10.743728,47.097477,11.089808,20.492268,11.592782,56.612675,21.947542
AFR605      ,1242.946045,704.271362,875.921509,413.028656,601.943298,130.050781,567.968018,57.519878,17.517185,22.061335,275.514954,17.107204,39.347992,11.639709,487.405579,12.359669,66.309166,10.094395,37.54356,5.292894,0,0,36.285526,7.634609,21.127718,5.095714,116.086105,9.842563,62.770973,8.539127,0,0,57.679741,18.516491,35.845825,9.809578,14.894151,10.600128,15.826586,10.860229,5.248701,11.363317,63.347626,21.712704
