SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,27,27erro,28,28erro,29,29erro,30,30erro,34,34erro,35,35erro,37,37erro,38,38erro,39,39erro,40,40erro,41,41erro,45,45erro,56,56erro,58,58erro,71,71erro,90,90erro,82,82erro
ACC853        ,8943.69043,1128.17041,3515.930664,505.234009,25104.496094,610.847595,59039.054688,1326.473022,428.373779,42.851509,13007.764648,260.248871,20362.814453,355.194672,10086.995117,144.906418,14882.395508,198.404449,1899.053345,51.738205,49.532982,6.056811,49.695713,7.660644,301.367004,9.040585,21806.509766,567.963623,0,0,26.402946,7.73736,96.459503,15.07666,1070.655029,28.6332,0,0,234.328613,9.987806,0,0,117.731956,10.109921,0,0,69.47554,10.559695,0,0,0,0,231.309647,25.20673,0,0,0,0,59.22374,21.187075,236.840378,20.551735
ACC854        ,2174.837891,689.163147,4159.699219,470.22403,23251.867188,579.03894,63891.859375,1431.458496,222.245285,34.345936,9957.318359,200.689178,4779.459473,87.467819,10134.05957,145.409973,8534.422852,115.813385,1308.241821,36.058704,33.286949,5.056498,25.34584,7.090542,223.010971,7.096585,12175.789063,317.924713,0,0,29.143236,6.581495,16.566872,13.853066,160.730179,18.1887,29.185831,7.253346,165.772812,8.246021,0,0,94.906647,8.589837,0,0,56.286961,8.940441,0,0,0,0,116.292389,21.198891,0,0,0,0,57.920189,17.943182,111.475212,16.861998
ACC855        ,4296.356445,919.048523,3141.614746,501.273712,22681.583984,584.070374,61688.109375,1384.339966,138.67131,41.401814,13877.901367,276.749878,19833.837891,346.313354,26357.546875,371.641022,9904.416016,132.239716,1310.762939,36.287041,41.238815,5.629693,36.965958,7.523485,253.933365,8.075178,12519.374023,326.867676,0,0,48.387295,7.773216,101.845154,15.04744,845.217468,25.393557,0,0,665.181396,15.489765,0,0,106.856316,10.187085,0,0,51.47356,10.559599,0,0,0,0,151.409164,24.197548,0,0,0,0,66.185379,21.150803,878.265198,28.20936
ACC856        ,2281.349854,731.437134,3913.399414,478.196899,23703.798828,600.121704,64798.175781,1451.903442,268.298859,36.906387,10093.554688,203.605026,8060.630371,143.040375,10966.916992,157.053055,9490.308594,128.351074,1348.222656,37.150978,25.810511,5.274772,21.837151,7.242216,235.779999,7.468813,12405.40332,323.891754,0,0,26.801346,6.925928,49.31271,14.320704,285.479767,19.063519,0,0,567.343079,13.400295,0,0,98.205811,9.051719,0,0,59.648769,9.426766,0,0,0,0,120.252457,22.204258,0,0,0,0,62.157578,18.961782,208.859238,18.279587
ACC857        ,0,0,0,0,169.557693,108.868668,136.407166,46.082886,0,0,0,0,0,0,19.246376,7.334344,26.94413,9.199849,0,0,0,0,0,0,0,0,25.633032,7.767758,0,0,0,0,0,0,12.56952,17.679762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.204342,29.263147,0,0,0,0,,,,,,
ACC858        ,3844.053711,898.066711,7266.804199,586.233276,44028.371094,1038.974365,123637.4375,2745.781738,289.099579,44.725803,10423.208008,210.921875,19054.03125,329.948151,12679.283203,181.034058,23529.011719,311.073792,2815.260498,75.871246,52.926048,6.411327,41.66618,7.63174,463.358978,12.477338,27511.421875,716.081604,0,0,23.596048,7.407595,49.133789,14.420982,458.960785,20.652773,25.866886,8.062874,180.842865,9.12242,61.479774,9.107205,197.411682,10.168362,0,0,120.838997,10.450055,0,0,0,0,219.257629,25.983139,0,0,0,0,55.792641,20.089676,106.594818,18.987442
ACC859        ,11617.767578,1436.936035,7790.612793,676.397827,44243.347656,1067.410767,124989.046875,2778.24585,367.754089,56.269333,14632.920898,293.729401,50403.246094,866.895386,27373.951172,386.396545,30384.216797,401.150085,2920.528564,78.897392,68.091064,7.550199,58.33382,8.341899,532.333191,14.471523,28466.21875,740.932861,0,0,42.696861,9.460214,133.299011,16.205679,906.243835,26.814995,0,0,670.132202,16.735718,75.98304,14.095388,256.853241,13.196336,0,0,128.655273,13.21412,46.226254,12.868116,0,0,319.492493,31.285757,0,0,0,0,72.412888,25.85346,762.641174,30.111336
ACC860        ,7671.941895,1119.656494,8459.834961,640.757263,48296.402344,1186.872559,133361.890625,2961.387939,357.73587,50.748028,12529.09082,251.949066,27498.816406,476.448822,13346.90625,190.518539,29064.984375,383.501923,3144.430908,84.669144,73.072083,7.17583,49.927689,8.03128,546.163025,14.528634,32799.015625,853.389343,0,0,29.109652,8.39493,151.763458,15.865116,597.907043,22.48704,0,0,1999.660767,37.907009,0,0,231.269974,11.616329,34.672176,10.838863,137.824265,11.81979,0,0,0,0,286.83078,29.196171,0,0,0,0,61.016033,22.883408,393.132721,23.427717
ACC861        ,2441.277832,892.352539,4629.998047,536.532471,27130.794922,702.181519,71903.25,1609.740967,261.695343,41.618977,10570.356445,213.756271,9466.431641,167.137817,8903.694336,127.631783,11242.347656,151.384903,1532.837891,42.313278,38.356762,6.535166,25.272474,8.054934,277.606293,9.062781,14794.068359,385.950928,0,0,68.724495,9.390785,139.932449,16.31959,484.523895,21.69636,0,0,1841.071045,35.523045,0,0,110.166641,12.470984,0,0,52.217361,12.679123,0,0,0,0,185.85379,28.212946,0,0,0,0,119.218224,26.303648,331.193115,25.161617
ACC862        ,3181.538574,838.792542,4672.401855,516.677917,30029.074219,745.323608,77736.453125,1737.441895,302.952271,41.741425,11601.014648,232.977188,10271.148438,180.754349,14698.481445,209.183716,13587.119141,181.834,1788.13623,48.814548,38.096031,5.988265,37.475414,7.614919,296.466125,8.971247,16329.708984,425.78006,0,0,40.648579,7.868464,158.753632,15.651434,467.19928,20.920492,0,0,815.464294,17.775162,0,0,120.756226,10.332092,0,0,82.821846,10.759208,0,0,0,0,167.304092,25.258505,0,0,0,0,57.771168,21.707661,315.458221,21.478868
ACC863        ,6853.147461,1094.386108,9040.037109,655.671753,56464.378906,1324.565552,147340.234375,3269.053955,610.827942,54.452702,12285.075195,247.548752,28818.568359,498.755798,18485.697266,262.127136,36873.785156,485.419861,3939.578125,105.679085,69.85305,7.363789,70.109711,8.100109,592.152466,15.505223,36163.957031,940.758179,0,0,29.402027,8.067594,185.851334,15.992347,654.099609,23.003252,0,0,793.705933,17.472599,48.628338,12.203661,285.637451,11.635515,26.914108,10.377775,166.100174,11.695286,31.582174,10.729475,0,0,367.456909,29.550978,0,0,0,0,60.865505,21.932047,350.107605,22.016167
ACC864        ,5841.558105,981.408936,6827.292969,588.951294,41630.738281,992.079529,116667.796875,2593.574219,385.466095,47.369762,10551.176758,213.894974,24259.839844,421.108887,13903.322266,198.166672,25540.828125,337.450897,2717.656738,73.341324,61.648941,6.635492,51.879269,7.839458,453.425018,12.379829,26051.462891,678.183105,0,0,22.4137,7.993736,90.636261,15.149169,363.000488,20.02738,0,0,555.236267,13.95711,57.683544,11.81387,209.369064,11.01032,0,0,136.166595,11.361514,0,0,0,0,278.513153,27.126686,0,0,0,0,60.8013,21.812099,229.890884,21.093767
ACC865        ,3987.12085,892.607544,2775.01709,491.758667,21644.316406,558.016846,58517.914063,1315.026855,220.668274,41.857037,13453.195313,268.553619,15127.416992,266.529602,25595.671875,361.023407,8760.302734,117.370796,1227.527344,34.111794,36.105717,5.586622,19.095358,7.431137,230.953354,7.586074,11615.999023,303.419586,0,0,45.308762,7.709934,86.368126,14.959029,778.967224,24.47423,0,0,609.449341,14.639899,51.595715,11.674649,100.680946,10.040899,0,0,42.059677,10.44451,0,0,0,0,131.054642,23.818087,0,0,0,0,68.27388,21.254208,856.851013,27.717915
ACC866        ,2052.015381,622.388733,775.09375,403.965546,7043.743652,230.521973,16568.695313,393.836304,230.376221,29.606462,8840.251953,179.160858,1884.037354,39.255775,9983.760742,143.128754,3549.232178,49.778233,473.862457,14.534551,34.271942,4.457247,17.495853,6.9756,86.85331,4.663955,4598.976074,121.389572,0,0,42.692764,6.65475,43.002365,14.127453,291.301117,19.011776,25.557758,7.430382,189.989929,8.627591,0,0,42.982723,8.706192,0,0,25.270014,8.992255,0,0,0,0,87.665207,19.302412,0,0,0,0,75.8526,18.381437,202.794556,17.722338
ACC867        ,3409.790771,638.53363,1335.63855,401.461823,7417.820801,236.133621,17018.285156,402.682068,180.574173,28.588156,8163.739746,165.988266,2532.917725,49.85239,12767.055664,181.869522,3048.662109,43.461864,469.981445,14.376879,19.604387,4.310202,17.699984,6.951096,78.636047,4.506872,4791.758301,126.373566,0,0,33.700882,6.41947,17.5177,13.869965,180.68811,18.247187,31.112902,7.182749,143.780029,8.037803,0,0,33.701992,8.47556,0,0,16.653212,8.903219,0,0,0,0,74.276199,18.687424,0,0,0,0,66.583199,18.030643,86.893814,16.621181
ACC868        ,3567.940918,721.82196,1937.630737,429.804688,14517.822266,384.306458,32510.626953,743.275391,340.046204,35.390995,9808.008789,198.105499,6750.805664,120.868752,11644.144531,166.470718,8767.835938,119.002098,1042.615356,29.120459,29.26158,4.907598,27.075932,7.097486,151.740662,5.739971,10266.538086,268.370117,0,0,33.447353,6.616658,63.680408,14.256604,424.634064,20.092199,0,0,196.375763,8.604254,0,0,77.779594,8.656994,0,0,45.720631,8.983418,0,0,0,0,133.19722,20.706917,0,0,0,0,60.466888,18.11582,191.109283,17.446659
ACC869        ,7521.484863,953.775024,3843.597656,488.363251,27527.480469,660.144165,60644.871094,1362.106201,567.056763,43.509567,10079.623047,204.354813,19788.890625,345.070831,13089.776367,186.724915,19259.609375,255.485992,2137.997803,57.9552,39.341755,5.79058,49.50716,7.443786,257.850433,7.961726,20491.513672,533.809509,0,0,25.525208,6.970401,80.912857,14.562299,523.168396,21.18696,0,0,200.891846,8.900547,0,0,134.118088,9.285307,24.119091,9.062639,99.292732,9.783697,0,0,0,0,207.435669,23.900208,0,0,0,0,28.711723,19.039225,224.281464,18.440252
ACC870        ,2607.519531,702.784668,1337.90979,425.70047,8390.400391,260.39032,18299.880859,432.730896,231.580795,31.692034,8658.504883,175.928726,2633.67749,51.780582,9921.070313,142.322708,4550.608398,62.663914,573.518372,17.265789,25.146276,4.979744,16.591028,7.287416,96.645905,5.264562,5675.5,149.323654,0,0,49.042408,7.58835,75.425591,14.795774,365.920807,19.998381,33.015465,8.404048,184.803574,9.495757,0,0,40.410252,9.796571,0,0,28.927155,10.179075,0,0,0,0,85.614037,21.882431,0,0,69.199135,21.320475,67.159607,20.635813,170.136368,19.747366
ACC871        ,4833.924805,771.506775,1740.825684,425.625519,10124.266602,293.748566,24851.132813,575.325928,353.91333,32.802177,10322.448242,207.610443,2237.481934,45.143051,7743.095703,112.183884,5511.47998,76.841232,714.228577,20.677149,33.727665,4.861767,19.952171,7.151068,123.998062,5.421285,7951.646973,208.3172,0,0,45.598503,6.99357,65.219162,14.436185,507.115112,21.022018,0,0,269.505463,9.662376,0,0,52.153084,9.131328,29.094206,9.131267,32.28796,9.375397,0,0,0,0,84.989113,20.745953,0,0,0,0,57.533054,19.200258,235.460342,18.615753
ACC872        ,5264.378418,887.306274,926.592712,446.980286,8351.270508,268.747009,19330.921875,443.09845,219.16098,35.866795,12040.860352,241.175797,10294.861328,184.639572,24826.052734,350.261353,5572.57666,76.110695,583.409058,17.621,24.360483,5.185358,20.368336,7.403263,105.225365,5.493816,5701.328125,149.997299,0,0,43.280552,7.84774,92.075851,15.094975,740.712769,24.155327,0,0,286.881958,10.776107,0,0,57.078373,10.185503,0,0,17.561567,10.609004,0,0,0,0,125.78746,22.922302,0,0,78.598206,22.265953,58.925381,21.484159,863.703552,28.135517
ACC873        ,13206.582031,1365.670654,3388.586182,528.086182,20709.009766,527.082092,51660.179688,1151.918335,401.543884,45.697086,11899.988281,240.137451,38857.703125,669.656799,23246.087891,328.40625,18773.263672,249.497421,1575.403198,43.25024,35.264698,5.843423,28.030664,7.544475,273.389465,8.495169,16458.126953,429.111877,0,0,26.221857,7.827331,95.189133,15.116432,826.26062,25.262621,0,0,289.615601,10.725793,0,0,148.808792,10.502005,0,0,61.08012,10.654358,0,0,0,0,230.059799,25.115942,0,0,56.667339,22.276451,28.990294,21.444586,687.822144,25.49177
ACC874        ,8136.214844,1020.731506,3346.137939,488.602844,23317.607422,575.903931,58809.367188,1321.306641,440.432159,42.022228,11395.625,229.413132,19599.259766,342.129456,10379.591797,148.979828,16015.095703,213.164612,1780.093628,48.567516,55.710102,5.850671,46.929432,7.511882,278.536499,8.481487,21374.128906,556.730103,0,0,27.435162,7.306038,97.425697,14.818419,580.21637,21.904247,0,0,294.086853,10.144697,0,0,112.056625,9.524981,0,0,86.789383,10.018647,0,0,0,0,210.687302,24.196148,0,0,0,0,35.255775,19.811234,270.389191,19.519535
ACC875        ,12233.102539,1277.098633,3813.067383,517.577087,19317.173828,491.728455,48794.433594,1088.845825,469.97522,43.629326,11097.911133,224.338684,35595.6875,613.926147,21823.970703,308.462708,17337.458984,230.630814,1483.959717,40.823635,42.804848,5.720424,35.080982,7.517704,239.795105,7.797696,15564.797852,405.916016,0,0,33.121391,7.660357,77.260834,14.898726,778.698181,24.477047,25.140514,8.545787,290.653931,10.55055,0,0,150.458893,10.294737,0,0,70.108635,10.535965,0,0,0,0,202.384781,24.359507,0,0,0,0,54.549488,20.980499,641.567627,24.596933
ACC876        ,7069.179688,971.888367,3257.382813,496.493988,22065.613281,543.904053,54292.972656,1222.873657,387.676788,42.089615,10903.807617,220.206985,18031.580078,315.575348,13758.841797,196.099258,16083.172852,214.264694,1721.300781,47.052505,48.111954,5.966301,37.896214,7.588269,239.837814,7.827629,17926.607422,467.233154,0,0,37.159706,7.741769,87.101723,14.992997,461.381989,20.820538,24.898392,8.525425,226.339661,9.92763,0,0,122.282234,10.203022,0,0,69.805847,10.561419,0,0,0,0,168.282013,24.841509,0,0,0,0,63.798538,21.344393,260.110382,20.593752
ACC877        ,5064.148926,807.29071,2008.663086,444.137299,19324.921875,490.163391,46038.316406,1039.977173,300.844238,36.682022,8251.521484,168.911102,13055.117188,230.392471,12988.110352,185.054596,10691.223633,142.279083,1409.559204,38.735989,29.810505,5.162772,30.212339,7.188605,191.307693,6.536909,14812.117188,386.359039,0,0,27.370403,6.667685,31.545191,14.054345,396.485321,19.840195,0,0,141.809738,8.159455,0,0,88.712738,8.809919,0,0,68.440765,9.141624,0,0,0,0,134.842102,21.66469,0,0,0,0,48.879475,18.371824,104.915054,17.077454
ACC878        ,0,0,0,0,194.800537,118.507805,54.06448,49.396313,0,0,0,0,0,0,38.43536,8.035993,14.757993,9.479611,0,0,12.702251,4.647136,0,0,0,0,37.201576,8.302402,0,0,15.555646,8.210874,18.108143,14.612551,3.512565,18.258648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.458435,30.857071,0,0,0,0,,,,,,
ACC879        ,3839.814697,763.260559,992.194397,435.630188,9732.384766,283.304596,20443.630859,466.523102,148.016571,31.204514,5133.753418,110.08152,10124.12793,180.601364,6429.006348,92.826164,6807.087402,91.732651,735.489563,21.412863,15.051298,5.113092,33.90593,7.422733,103.965317,5.461179,8704.785156,227.884354,0,0,45.689053,7.693127,60.567108,14.784281,205.975845,18.847113,0,0,84.042976,9.007566,0,0,58.478458,10.138776,0,0,48.99622,10.495693,0,0,0,0,147.838196,22.770399,0,0,0,0,79.661148,21.279774,137.002899,19.785398
ACC880        ,28459.865234,2313.360596,6671.778809,667.754517,23159.970703,647.319885,53946.777344,1218.1427,451.199585,54.584637,14385.816406,289.772095,69645.742188,1194.968384,23013.9375,324.715607,19829.650391,263.76001,1824.989136,50.204388,42.168232,7.25243,44.031334,8.480963,283.013733,9.551041,18481.728516,481.727875,0,0,56.764042,10.224579,203.381348,17.455765,760.942444,25.210894,0,0,2886.200684,54.193745,0,0,187.976089,13.913376,0,0,60.623383,13.957889,0,0,0,0,302.594849,31.736559,0,0,0,0,99.452118,28.403154,362.785583,27.7078
ACC881        ,3568.689941,823.397583,413.355865,454.376953,8135.210449,257.798584,16890.435547,389.74054,223.079956,34.383465,9002.699219,183.185516,4060.548096,75.888474,11476.135742,164.118195,4553.705566,62.848465,609.44281,18.540316,28.536564,5.684233,17.479662,7.695342,96.853477,5.854154,6047.011719,159.014999,0,0,65.862495,8.836023,188.105011,16.42223,223.533798,19.544079,37.932716,9.787383,184.572464,10.803799,0,0,62.428688,11.588651,0,0,39.059345,12.106331,0,0,0,0,101.504852,25.126492,0,0,82.984383,24.78684,93.683899,24.729219,207.66954,23.193546
ACC882        ,4171.423828,700.469788,1165.845825,403.190186,7508.444824,238.942535,15873.070313,378.941589,274.026581,30.390688,9972.455078,200.810593,2382.468994,47.313835,8496.370117,122.620575,3770.80127,54.453259,521.108826,15.668659,22.533445,4.373687,12.559129,6.927641,92.048164,4.686028,5802.909668,152.577057,0,0,36.544003,6.427367,25.640903,13.912092,393.768677,19.756334,0,0,259.249084,9.093893,0,0,55.828297,8.419903,0,0,0,0,0,0,0,0,61.063606,19.034723,0,0,0,0,53.654419,17.953213,176.166977,17.000561
ACC883        ,5768.412598,808.220459,2373.688965,438.919098,17557.341797,447.190399,35855.257813,816.926025,317.135284,34.705692,5686.405273,120.774521,11988.024414,212.371353,7704.930664,111.688286,11132.999023,149.490463,1338.206909,36.895264,27.028536,5.2484,38.01862,7.331227,163.102524,6.158985,14603.15918,380.941528,0,0,32.215939,7.027692,54.662582,14.380013,289.784088,19.105526,0,0,94.786743,8.273652,0,0,88.005196,9.13524,0,0,55.051933,9.621884,0,0,0,0,159.979507,22.253584,0,0,0,0,63.351002,19.112976,150.803131,18.192768
ACC884        ,11593.972656,1185.246338,2502.09082,483.075562,19071.767578,480.985535,46576.777344,1052.72998,402.631348,40.92944,10718.679688,216.634933,19866.568359,346.698578,10598.233398,152.00943,12705.762695,170.137497,1526.841919,41.946815,39.225876,5.704175,39.651882,7.529005,217.421295,7.367707,17684.712891,460.951538,0,0,40.540035,7.652608,71.8508,14.820739,502.636841,21.181307,0,0,288.678833,10.414417,0,0,103.822884,10.042786,0,0,72.400383,10.429749,0,0,0,0,160.526306,24.361712,0,0,0,0,46.793152,20.996227,245.673309,20.259951
ACC885        ,4209.500977,761.7323,891.862427,429.519623,5830.017578,211.060394,11796.023438,292.972595,253.527359,31.500553,8896.046875,180.563477,570.585815,19.952374,8338.30957,120.484261,2547.258057,37.242886,382.587616,12.939846,25.433504,5.331759,19.90321,7.572637,70.477715,5.392757,4276.185547,113.156792,0,0,64.721626,8.510425,42.871399,15.08602,114.653053,18.87751,36.076439,9.443016,107.755562,10.022994,0,0,48.327854,11.114962,0,0,0,0,0,0,0,0,91.059769,23.513891,0,0,85.101845,23.736294,85.28019,23.719053,98.742973,21.759014
ACC886        ,8274.443359,1001.971558,1492.105713,467.084778,19210.849609,487.810303,44915.941406,1016.682251,361.073303,40.759209,9804.05957,199.237122,18025.525391,315.457703,13750.893555,195.954987,13530.511719,181.030991,1602.766846,43.939987,49.394474,5.82173,29.625423,7.483714,205.281891,7.152425,16236.382813,423.353302,0,0,28.871885,7.62568,156.144043,15.534806,369.181458,19.965748,30.778152,8.461889,192.763031,9.586587,0,0,121.90509,10.142686,29.589945,10.014839,72.015419,10.454614,17.772768,10.428237,0,0,176.489761,24.560902,0,0,0,0,45.948692,21.143816,225.469894,20.378365
ACC887        ,7425.793457,925.087341,2529.075195,465.639832,17764.195313,456.977905,40425.910156,917.300537,223.751007,37.335808,9412.839844,191.214447,12053.865234,210.866928,10109.992188,144.118561,9869.128906,131.585922,1394.930542,38.507908,33.634594,5.718442,24.710014,7.533099,181.835114,6.816971,15122.943359,394.454498,0,0,41.643536,7.871107,53.387074,14.815529,206.093216,18.896963,32.269695,8.684781,124.154968,9.333145,0,0,76.474777,10.346027,0,0,68.880722,10.762297,0,0,0,0,198.874252,24.505968,0,0,0,0,67.755692,21.973886,118.51075,20.132481
ACC888        ,7738.75293,999.780884,1472.831299,463.995605,8501.532227,325.144928,13681.044922,320.8367,250.552963,35.920094,12356.488281,247.17218,6841.846191,122.856987,21055.84375,297.889709,3810.57373,56.215355,440.198303,14.352067,19.844698,5.345505,16.175299,7.530718,86.554619,5.498825,4460.678711,117.87352,0,0,59.950771,8.501891,152.944611,15.885201,571.362183,22.342857,0,0,3065.347168,56.945717,0,0,45.829918,11.024824,0,0,0,0,0,0,0,0,103.182747,24.033438,0,0,80.480507,24.304445,65.47068,23.554735,372.883362,23.644045
ACC889        ,3074.204834,680.779785,343.895233,405.671967,5730.328613,204.481903,11210.956055,278.8974,122.091057,28.151964,5578.422852,117.533257,1783.925903,37.656494,6685.143555,97.398926,3326.340088,46.92778,427.748932,13.673539,13.456266,4.821715,15.619162,7.243958,64.369652,4.860475,4793.073242,126.470421,0,0,51.59259,7.533095,56.451839,14.662793,218.565933,18.845118,26.936268,8.345935,97.244888,8.90525,0,0,52.4781,9.87778,0,0,29.810623,10.191637,0,0,0,0,95.791298,21.28977,0,0,0,0,89.506905,20.810669,137.240829,19.456976
ACC890        ,8717.931641,1008.204651,2408.419189,470.730133,20085.578125,503.343903,44732.015625,1012.303406,406.065796,40.6903,10182.146484,206.237946,15906.966797,276.436066,12452.072266,177.827637,14423.476563,192.540237,1670.209595,45.685017,31.552626,5.690693,47.296642,7.543668,211.347717,7.224852,15912.272461,414.938049,0,0,31.382929,7.530426,54.179485,14.649295,342.601349,19.701317,38.457325,8.35925,294.998077,10.370703,0,0,118.632011,10.065154,0,0,73.21907,10.363783,0,0,0,0,209.883835,24.283386,0,0,0,0,76.926216,20.827677,169.695145,19.765425
ACC891        ,24913.8125,2014.626587,5445.392578,581.364197,19549.392578,509.221161,46766.207031,1044.772827,467.86499,47.741478,15410.385742,307.255096,58716.636719,1007.771179,25028.246094,353.236542,20137.333984,267.180908,1657.156494,45.403038,33.408661,5.896618,36.476357,7.537364,274.649506,8.559391,16230.397461,423.204193,0,0,26.131311,7.935526,73.485504,14.972208,799.053955,24.858267,25.564234,8.888731,513.009705,13.427911,0,0,179.735626,10.917871,0,0,62.291264,10.877178,0,0,0,0,242.647491,25.581593,0,0,0,0,81.79937,21.829447,307.221527,21.985241
ACC892        ,13656.049805,1288.904907,2751.863525,485.574188,19535.134766,497.893707,47838.285156,1080.668579,420.234406,41.636803,12781.15332,255.921448,20792.835938,362.628815,12089.399414,172.786041,12809.201172,171.569656,1669.088623,45.665012,34.307678,5.754731,36.770119,7.492222,251.178314,7.955371,17392.625,453.368103,0,0,40.546093,7.552624,83.630569,14.844794,472.429688,20.839735,0,0,451.407867,12.206545,0,0,100.205917,9.793923,0,0,63.557457,10.259002,0,0,0,0,188.815109,24.426779,0,0,0,0,74.887444,20.822878,270.912628,20.158943
ACC893        ,25560.335938,2077.427979,3623.980469,552.233765,18544.246094,485.063721,45902.148438,1025.865479,447.667206,48.543594,15606.959961,311.141296,54506.03125,936.293701,24938.769531,352.060577,19110.927734,253.924362,1601.690186,43.961319,30.450603,5.89012,37.259727,7.617493,264.270081,8.358436,15862.149414,413.647705,0,0,29.879877,7.960288,81.787628,15.114891,776.492249,24.569975,33.675377,8.916841,513.242798,13.430812,0,0,178.935562,10.912963,0,0,68.704811,10.907691,0,0,0,0,239.522888,25.57579,0,0,0,0,54.400311,21.873453,300.368988,21.803911
ACC894        ,0,0,0,0,162.585114,108.905357,0,0,0,0,0,0,0,0,12.726381,7.248779,0,0,0,0,6.938373,3.776595,2.588397,6.861838,6.520649,3.680487,0,0,20.217726,4.097214,12.091322,6.767204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
ACC895        ,9319.847656,1032.349487,2593.647949,478.219391,20767.5625,521.142395,48032.222656,1084.106567,323.16449,39.175243,11452.46875,230.165878,13573.519531,236.703293,11618.345703,166.029892,9816.398438,130.925201,1682.250122,46.021244,47.473938,5.906985,30.307327,7.550478,213.397964,7.366486,16897.388672,440.517639,0,0,38.970608,7.818264,58.938889,14.823417,231.335327,19.010185,0,0,175.184891,9.624863,0,0,91.205383,10.130105,31.095253,10.211232,65.897163,10.649939,0,0,0,0,139.624969,24.717505,0,0,0,0,58.67675,21.483721,124.439934,20.028683
ACC896        ,6450.913086,967.203064,934.310547,467.86026,5971.058105,222.971649,12446.09668,294.747498,178.765427,36.967915,14395.193359,286.303497,9875.244141,174.245911,23817.136719,336.253784,4335.79541,60.304581,412.309479,13.740201,20.184401,5.438317,15.398837,7.627392,71.823196,5.54482,4113.349609,108.938263,0,0,42.737282,8.691542,73.44973,15.409234,572.038208,22.316828,0,0,412.247131,12.859671,0,0,56.228321,11.427453,0,0,19.653542,11.959055,0,0,0,0,61.688526,24.298033,0,0,0,0,76.876488,24.295235,292.184052,23.485748
ACC897        ,6161.497559,845.639099,1227.588745,436.689056,7072.710938,228.921066,15167.198242,364.246185,324.068848,33.256775,13235.708008,262.999329,1086.687744,27.366865,11100.883789,158.773788,2660.09082,38.695213,489.325989,15.319453,31.610624,5.2012,11.310631,7.356021,71.588272,5.218964,5331.839355,140.446899,0,0,35.022839,8.115104,42.960865,14.82099,196.004227,18.920021,32.80777,9.016571,185.632004,10.047196,0,0,43.177551,10.558644,0,0,29.205051,11.01354,0,0,0,0,65.6166,22.337561,0,0,0,0,89.158829,22.144812,112.638367,20.656729
ACC898        ,3207.885498,669.265259,274.43454,397.477112,5546.856934,199.434296,11067.398438,275.12973,187.507751,29.205042,9551.168945,192.595901,1804.731323,38.01947,10232.474609,146.584976,3363.562988,47.451756,369.896179,12.189385,11.832233,4.55932,4.87232,7.054159,53.797993,4.561287,3802.752686,100.808784,0,0,33.067066,7.173772,20.201578,14.152239,222.188705,18.713522,0,0,261.431732,9.756366,0,0,49.502926,9.324751,0,0,21.139942,9.624949,0,0,0,0,74.544022,20.024786,0,0,0,0,48.582363,19.482033,144.47406,18.449553
ACC899        ,6622.953125,879.756958,1783.273804,439.93631,14733.852539,390.695709,30044.681641,689.36554,378.331543,37.031807,13020.501953,259.529724,8447.349609,149.730194,15271.857422,216.879425,9260.875977,123.720421,1179.726563,32.750694,31.581627,5.201128,32.902241,7.285907,147.640137,5.899875,10626.821289,277.735107,0,0,40.147694,7.156174,44.929039,14.40598,416.115143,20.208715,31.153255,7.947599,288.280548,10.035862,0,0,76.679535,9.491938,0,0,48.280544,9.702081,0,0,0,0,127.483673,22.123219,0,0,0,0,57.035789,19.546408,207.812317,18.966209
ACC900        ,5685.263672,798.373108,741.36438,417.731873,5817.722168,207.065201,12348.586914,303.804504,358.133789,32.822247,13744.825195,273.069763,1766.761597,37.810856,10904.800781,156.206711,2930.955322,44.115231,400.16037,12.947158,22.388443,4.719675,7.418269,7.157546,71.759132,4.838627,4420.040039,116.791756,0,0,31.763216,7.350986,41.225296,14.469759,368.427155,19.828512,0,0,478.977173,12.498024,0,0,30.251789,9.543486,0,0,0,0,0,0,0,0,58.296104,20.995403,0,0,0,0,65.240585,20.554083,213.951019,19.275576
ACC901        ,10979.345703,1199.833862,2845.177246,504.149384,31968.884766,767.04425,67668.648438,1516.505981,588.438049,47.984196,12711.245117,255.058182,25440.611328,438.69278,16391.601563,232.799377,22615.552734,299.336243,2693.997803,72.691238,56.434269,6.445481,47.159496,7.694767,327.081329,9.616439,24264.126953,631.772827,0,0,27.135231,7.694569,92.209152,15.0136,554.019592,21.75563,0,0,279.936127,10.373362,0,0,160.467163,10.365043,0,0,112.491432,10.812342,0,0,0,0,262.46051,26.476799,0,0,0,0,50.419373,21.001646,247.05188,20.54302
