SampleID,11,11erro,12,12erro,13,13erro,14,14erro,15,15erro,16,16erro,17,17erro,19,19erro,20,20erro,22,22erro,23,23erro,24,24erro,25,25erro,26,26erro,28,28erro,29,29erro,30,30erro,35,35erro,37,37erro,38,38erro,40,40erro,45,45erro,56,56erro,58,58erro,82,82erro
GPE551      ,0,0,952.248474,385.243927,584.860291,118.938141,176.815674,49.309181,35.32193,19.131674,10.632877,11.861286,6.714364,9.232887,41.846325,9.050806,94.002556,9.77289,0,0,0,0,26.443672,7.241556,0,0,15.141892,7.859438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.037896,29.894522,0,0,0,0,,
GPE557      ,0,0,26488.007813,1283.313599,37584.058594,859.198975,50482.277344,1063.013306,6165.924316,146.675507,7491.505859,147.265625,49400.011719,805.128235,48267.296875,633.804688,63899.203125,800.648926,3356.273926,88.36924,16.925941,8.957108,43.396301,9.059783,1828.538086,36.49794,13333.083008,222.326248,53.931828,11.384914,58.647034,17.165874,345.247986,20.858313,338.916962,14.497328,279.474396,15.522882,509.260162,17.810362,86.306808,15.88669,0,0,0,0,0,0,114.825729,29.709528
GPE563      ,0,0,3866.276611,495.385132,3239.315918,184.968643,7602.268066,183.9608,623.482056,41.10041,2735.908447,59.295727,26368.199219,431.795685,23746.800781,313.306824,15969.936523,202.140625,349.345337,10.87846,0,0,35.018539,7.292343,138.026932,5.507408,1542.098389,28.428513,36.676849,7.480711,0,0,114.196289,18.179152,152.724014,9.114621,152.924545,9.93127,132.372452,10.241508,19.598871,10.336613,50.285515,62.805805,0,0,0,0,102.732483,19.842909
GPE567      ,0,0,4973.398926,566.368591,11025.967773,331.603577,21584.228516,466.415588,977.432373,54.829536,3577.249512,77.888771,37185.820313,608.599976,37725.492188,495.512573,42155.371094,528.736694,1378.377563,37.032558,0,0,16.990137,8.053642,420.8125,10.413151,6352.254395,106.986015,57.185238,9.390105,16.028358,15.615447,224.39389,19.388815,261.881592,11.987509,252.4552,13.029107,324.832703,13.879773,68.599236,13.192907,42.049091,74.086433,0,0,0,0,241.754776,25.370922
GPE570      ,0,0,1426.668945,427.417542,16273.84082,417.594513,20233.289063,434.853027,169.657181,27.772108,1948.050293,43.598915,1653.876099,34.675312,3795.043457,53.143234,3274.053711,44.59005,1055.218628,28.584108,22.270473,5.590626,27.571756,7.420321,88.129562,5.118346,3492.365723,59.987881,45.957657,7.567604,0,0,72.181068,18.133062,59.620232,8.776464,27.060524,9.44908,56.374252,9.934917,36.796741,10.186448,0,0,0,0,0,0,48.462402,19.208899
GPE571      ,0,0,2454.731201,499.803345,23417.535156,575.50354,34967.445313,737.56665,159.601028,35.173031,2958.408203,62.434063,2883.186035,54.759304,5115.054199,70.409348,7954.743652,102.378952,1538.975342,41.178978,28.338638,7.073446,54.954189,8.3288,150.973282,6.843463,6691.196777,112.644295,61.376064,9.701606,0,0,231.787491,19.512529,62.871059,11.198254,51.007038,12.147091,80.611099,12.765866,55.585976,13.164273,0,0,0,0,0,0,84.138145,24.665144
GPE573      ,0,0,574.030273,412.015106,1034.756348,136.309341,1430.165771,67.835251,11.678123,23.032984,90.678398,15.23455,167.894119,16.191719,181.934586,11.280764,236.353668,11.032318,66.895096,5.705758,0,0,35.509823,7.666538,19.891523,5.071478,333.180695,12.303916,59.757973,8.44129,0,0,27.482441,18.447641,36.06255,9.679899,17.597788,10.528855,21.560858,10.786678,10.692832,11.308869,57.840405,33.066357,0,0,0,0,57.539951,21.461452
GPE574      ,0,0,822.886597,467.928741,17156.855469,444.517395,22010.628906,471.997955,135.271606,31.253742,1978.139893,45.399754,3007.951416,56.338825,4346.635254,60.381046,3813.480469,51.323315,1175.963745,31.796703,13.152825,6.442428,48.153831,7.953102,99.682373,5.998044,3872.691406,66.389023,56.001011,9.045413,0,0,255.368225,19.274208,71.279877,10.432172,45.768734,11.129709,69.805183,11.580677,39.058151,12.139433,68.66906,40.467896,0,0,0,0,64.518929,23.029449
GPE575      ,0,0,687.349976,406.375854,4949.079102,187.778763,9271.023438,212.248245,74.208466,24.023869,1249.158691,31.34376,1204.948608,27.50374,1881.091309,28.684649,1837.105957,27.295315,388.580261,11.756548,1.015436,4.954132,25.823753,7.224999,74.296593,4.838964,1890.567871,34.133854,33.238605,7.246547,0,0,61.339176,18.01944,40.506454,8.35572,19.822105,8.856017,29.074291,9.280327,21.363386,9.797656,19.150747,34.787025,0,0,0,0,61.526531,18.428556
GPE576      ,0,0,822.886597,467.928741,8597.753906,265.678375,16271.369141,355.593719,472.639618,34.979237,2200.844482,49.076557,1348.053833,31.134007,3910.378906,54.835346,5360.373535,70.279839,789.773621,22.122751,20.329891,6.602608,44.947578,8.194612,102.109818,6.418348,3345.293213,57.855206,71.456612,9.903646,0,0,209.401443,19.537529,68.592522,11.48595,35.00246,12.445228,48.626617,12.820562,37.41095,13.447695,14.273896,38.522198,0,0,0,0,74.816574,25.332754
GPE577      ,0,0,1714.340942,478.191162,8694.34375,263.678955,14589.344727,321.531189,369.746063,33.83469,1473.675903,37.230637,803.205872,23.487322,2235.371094,33.598225,3656.340332,49.377014,620.277893,17.930647,15.108454,6.560174,58.266167,8.242734,80.583397,6.146674,3162.294678,54.958038,71.066338,9.837386,0,0,82.618675,19.068027,51.612709,11.088176,20.979599,12.038072,39.05426,12.619788,27.052853,13.257519,1.037896,37.752949,0,0,0,0,78.68766,25.117458
GPE578      ,0,0,1210.449463,447.459534,3392.54248,173.199036,4829.505371,128.288818,41.846611,26.612747,584.599365,22.643358,129.666336,14.574049,1306.609497,21.988348,622.466675,14.683968,200.141724,8.367042,7.146265,6.223593,37.966228,8.035569,39.4459,5.82554,1141.588745,23.333136,76.868874,9.600101,0,0,28.952791,18.973022,55.220772,11.103326,28.55718,12.006583,46.868107,12.30998,12.060843,12.900441,85.289818,34.710831,0,0,0,0,65.836632,24.49267
GPE579      ,0,0,761.692383,474.166016,9511.333984,286.498779,12812.106445,285.74054,74.934631,30.528046,1748.680542,41.572845,1374.239258,31.629948,2581.57251,37.879383,2083.563477,30.628277,679.239502,19.398783,24.303461,6.637966,40.73291,8.130982,98.87323,6.356829,2823.381104,49.54467,70.136101,9.734964,0,0,59.389023,19.082924,50.864658,11.228712,34.905903,12.179908,32.57066,12.474815,46.763691,13.124006,81.764206,38.589359,0,0,0,0,54.416492,24.771906
GPE580      ,0,0,1349.156372,438.976074,10272.759766,297.223602,18268.037109,395.576996,138.515518,31.905567,5965.328613,114.371788,8858.060547,149.446243,9279.753906,124.227203,10461.948242,133.445633,1080.959473,29.170122,61.728943,5.450707,43.44788,7.159668,105.975739,4.890767,4346.847656,73.872368,52.411442,6.802207,0,0,139.798752,17.971222,127.280853,7.974558,50.017307,8.344671,56.042938,8.540208,29.872923,8.868421,0,0,0,0,0,0,48.315987,16.918829
GPE581      ,0,0,549.552673,394.867371,9305.625977,268.20343,15242.200195,332.481079,120.673943,24.120676,1767.512207,39.898983,1430.25061,30.747236,3514.505615,49.424629,3275.482422,44.444038,680.015991,18.875746,11.458667,4.656095,43.758167,7.014255,92.355103,4.518258,3492.325684,59.866909,24.699217,6.279994,0,0,104.197922,17.730579,45.03484,7.20308,21.894644,7.757181,42.102291,7.958394,35.205379,8.402309,0,0,0,0,0,0,52.122704,15.853052
GPE582      ,0,0,488.358459,420.605988,11292.607422,314.235474,16607.056641,360.849243,145.327774,27.396666,1179.433228,31.219292,2813.731689,52.713322,3807.280518,53.291737,2627.812988,36.781815,913.46936,24.936108,10.226552,5.393843,40.086483,7.350811,123.59716,5.400579,3756.935791,64.322189,33.83123,7.366044,0,0,181.887527,18.317057,39.963543,8.407083,24.308603,9.085299,37.922642,9.324649,21.190235,9.751929,21.828785,37.973904,0,0,0,0,42.752327,18.520061
GPE583      ,0,0,2695.427979,482.754913,17285.316406,441.931396,31764.748047,671.541382,139.813095,33.847343,4738.20166,92.926926,9323.514648,156.965805,6876.292969,93.081253,10370.911133,132.298477,1187.378174,31.974527,43.740074,5.908601,40.293343,7.478975,174.888062,6.139816,7754.443848,129.993317,37.885773,7.630542,0,0,107.065102,18.22846,90.2864,8.809774,43.54789,9.417584,137.597,10.0135,52.598682,10.100369,0,0,0,0,0,0,58.369617,19.173216
GPE584      ,0,0,3801.002441,467.647644,20347.083984,502.325226,32425.066406,684.278564,73.637054,26.639093,1590.658691,37.818569,562.354309,18.975998,2993.354004,42.927807,3961.138184,52.929546,1271.433716,34.149498,32.866657,5.914898,50.532673,7.652396,161.806854,6.161748,10035.158203,167.585999,35.821301,7.999034,0,0,69.920403,18.30961,39.681805,9.163703,18.853048,9.950359,63.943489,10.302929,40.593674,10.776362,16.792192,34.800915,0,0,0,0,58.174404,20.293118
GPE585      ,0,0,9550.547852,722.297791,11015.889648,326.406067,31598.552734,673.902283,2979.900635,88.971504,8411.163086,161.312851,18280.392578,302.874786,29951.550781,395.192719,68045.21875,852.103149,2067.042236,54.983574,6.857175,8.019189,25.054747,8.743563,3829.38916,74.33493,12211.541016,203.7771,68.743301,10.832961,70.316582,17.002018,409.10788,20.839922,175.138977,13.188198,198.462418,14.503215,656.142883,18.952961,174.121429,15.967176,0,0,0,0,0,0,115.025757,28.564308
GPE587      ,0,0,594.428345,460.880554,3988.813232,190.654755,6948.929199,170.268219,101.210403,31.528204,1658.002319,40.493999,7592.202637,129.475815,13045.063477,173.155136,2796.607178,39.343491,303.221497,10.293139,8.686409,5.885558,28.838747,7.876893,97.209984,5.897779,1676.876587,31.071304,63.459133,9.094728,0,0,159.574951,18.968496,90.763184,10.807949,82.291985,11.473993,45.874165,11.876543,16.862846,12.400016,101.910568,47.16581,0,0,0,0,74.914185,23.628538
GPE599      ,0,0,532.486267,438.581207,4082.258545,181.283951,7127.654297,171.916214,29.488951,27.550657,1955.018066,44.050816,2663.364502,50.695717,1943.206665,29.705164,2037.425659,29.841389,258.381226,9.240312,31.786217,5.968002,41.709167,7.812611,36.12669,5.432875,2060.450195,37.158348,69.208397,8.911482,0,0,58.419895,18.683289,51.482815,10.181006,28.696234,11.006327,42.694908,11.327195,18.602322,11.886209,64.432823,39.107761,0,0,0,0,82.246635,22.497631
GPE600      ,0,0,9253.117188,709.932495,10200.318359,322.095032,15287.28418,341.506836,702.063416,54.08987,4973.303223,100.319481,31670.490234,517.953125,41573.636719,545.859985,23902.847656,301.210022,860.652161,24.014366,12.109591,7.176126,23.891092,8.392073,356.799194,9.667248,3141.01001,54.617424,73.099106,10.469445,23.339643,16.416876,182.467178,19.63974,276.529755,12.934846,237.713821,13.966035,219.960464,14.443937,26.341681,14.445959,0,0,0,0,0,0,149.654099,27.643454
GPE601      ,0,0,1985.575439,556.667542,8873.592773,304.57196,15440.586914,342.352295,55.146694,41.860493,3490.606445,73.68885,22607.033203,371.592712,26349.5,346.387787,6079.371582,79.771416,681.335999,19.681181,11.18144,7.33402,36.595814,8.585534,172.797775,7.611405,4458.317871,76.193184,74.413834,10.906969,21.265343,16.77158,171.595062,19.986914,320.336823,13.826322,225.53653,14.27403,81.757957,14.288975,45.954052,14.906271,204.405136,65.697662,0,0,0,0,106.58799,28.352379
GPE602      ,0,0,6040.708496,588.779785,12722.650391,340.388672,21040.21875,453.684387,362.346252,40.524178,2010.481201,47.808662,4065.026123,73.79364,7690.602539,103.803513,14920.316406,189.020248,986.4599,27.154608,15.247418,7.059533,27.002905,8.287643,239.327591,8.058974,4841.126953,82.366577,68.090233,10.230546,0,0,151.947525,19.571562,93.472206,12.147063,69.32901,13.133261,159.795013,13.72878,15.913614,14.074239,0,0,0,0,0,0,93.947754,26.725153
GPE604      ,0,0,17466.5,977.243652,25665.503906,608.930176,48090.96875,1012.863464,1072.093628,64.759621,3235.066162,73.761086,13041.566406,219.416595,28734.494141,379.723236,53494.886719,670.786682,2321.006104,61.722641,19.602705,9.105741,41.697628,9.406199,669.198547,15.575149,13162.930664,219.578308,69.625725,12.49791,66.373581,18.337873,313.668945,21.375637,190.231003,15.197663,207.298859,16.693348,469.700989,19.133871,111.487366,17.928425,0,0,0,0,0,0,147.930054,33.07132
GPE606      ,0,0,1079.901978,478.522217,7157.914063,250.337997,18647.359375,404.565399,204.367157,35.583767,2919.516602,62.167629,9544.199219,160.819778,24178.085938,318.998169,3888.262207,52.714733,540.169128,15.92697,12.35195,6.164839,35.354679,7.994722,125.103065,6.377826,3109.776855,53.952869,59.069813,9.475892,0,0,177.605118,19.304098,104.741753,11.478552,153.841843,12.686729,81.248245,12.741702,65.887939,13.403811,35.931244,50.731323,0,0,0,0,156.221695,25.265757
GPE607      ,0,0,2655.749512,488.397095,15558.753906,403.762726,24850.548828,530.057495,137.399078,31.870726,1403.335327,36.195694,2032.494019,41.444923,6906.333008,94.891586,4044.01416,54.252064,1052.723267,28.728697,5.077179,6.554854,32.358727,8.128131,168.980408,6.910751,6089.998535,102.756844,57.038864,9.462993,0,0,77.110603,18.997206,64.061249,10.972345,54.329926,11.921967,71.209099,12.533751,34.945591,12.846394,59.904602,39.669373,0,0,0,0,69.863327,24.180574
GPE608      ,0,0,5502.199707,599.720032,22644.734375,564.460876,37007.164063,780.892639,357.480316,46.911575,4716.299805,95.018127,24905.039063,408.50351,34804.253906,457.594543,15975.772461,202.412109,1725.567261,45.965145,12.998811,7.119553,33.570557,8.207188,268.322052,8.210314,7895.348633,132.451447,49.41703,9.758614,12.82303,15.910398,248.733307,19.523592,279.116302,12.340293,221.819046,12.863431,146.058243,13.008288,62.705223,13.342672,0,0,0,0,0,0,167.104996,25.588467
GPE609      ,0,0,2771.420166,618.217102,16299.300781,473.673309,30282.042969,646.68634,266.972626,53.790146,6673.737305,130.571274,51374.710938,836.235657,60816.75,796.642578,13297.956055,169.595703,1190.390503,32.489433,0.134664,7.541198,50.448505,8.798088,273.217682,8.876979,7013.690918,118.101173,69.276497,10.991157,30.524149,17.030403,207.772476,20.155619,453.102539,14.926043,375.779633,15.796288,123.256592,14.690802,46.502903,15.252013,136.780121,89.510689,0,0,0,0,193.092514,29.213686
GPE611      ,0,0,1577.614502,434.266174,11530.595703,315.994171,19321.640625,416.250153,86.612747,27.62529,1340.525391,33.965672,1852.016357,37.957539,4755.051758,66.944519,5029.334961,66.09407,949.18811,25.877279,12.197935,5.641471,28.502605,7.470636,147.511932,5.890316,4500.006836,76.497604,40.991776,7.801363,0,0,55.510979,18.167742,43.279388,8.950914,34.664505,9.528082,48.499187,9.999051,32.301846,10.459622,23.591591,37.247021,0,0,0,0,58.662441,19.80673
GPE612      ,0,0,1112.53894,419.883118,13414.074219,354.886658,20024.431641,430.41452,142.408234,27.390804,1735.785156,39.953346,1453.075317,31.675058,3354.427979,49.06934,6757.287109,87.344353,1002.96051,27.196619,13.460854,5.39629,29.924732,7.281888,150.838425,5.629148,4857.82666,82.306274,32.399124,7.178904,0,0,132.446991,18.122129,45.966743,8.154288,32.878174,8.827538,53.468887,9.118461,33.781532,9.486197,0,0,0,0,0,0,60.028957,18.007231
GPE613      ,0,0,904.478821,401.703766,8919.164063,260.789246,12707.966797,280.875519,105.7519,22.801382,336.30835,17.262732,788.080139,20.965059,1102.707275,19.072283,1655.772705,25.112219,698.147156,19.426212,6.961448,4.991737,27.028763,7.153389,68.57518,4.639826,1818.903076,32.91003,35.970093,6.997782,0,0,18.017067,17.781858,29.322491,7.835179,19.649658,8.503291,39.604694,8.920021,32.385601,9.34514,0,0,0,0,0,0,41.1418,17.640942
GPE614      ,0,0,2675.029785,454.929199,23734.646484,581.117737,39675.785156,833.290894,129.432541,29.304756,1935.154663,44.033604,2383.00415,46.379799,7401.116211,99.814011,5411.935059,70.86174,1572.675293,41.864704,14.816179,5.828236,50.791241,7.457714,243.283432,7.007765,9428.287109,157.570709,33.291866,7.346876,0,0,74.919594,18.031353,56.022644,8.340002,43.741005,8.936521,71.767578,9.356925,41.710419,9.748015,0,0,0,0,0,0,74.230927,18.421133
GPE615      ,0,0,1836.601807,418.234772,15134.385742,388.110138,25333.505859,538.800354,317.249298,28.550461,2568.657715,54.09478,3507.835693,63.35051,5493.110352,75.017914,5921.595703,77.031883,1311.841431,35.083862,19.139427,5.212385,27.786829,7.122147,220.307693,6.359125,4884.42041,82.668327,34.390533,6.710738,0,0,96.866196,17.865473,54.102421,7.746982,38.342026,8.343357,56.137314,8.607504,50.033833,9.030711,0,0,0,0,0,0,51.093346,17.00243
GPE616      ,0,0,2083.486572,443.790863,12744.296875,345.932007,23544.779297,502.984924,321.148407,32.722775,3860.688721,77.513367,9248.178711,155.601288,13250.878906,175.787827,5915.757324,77.15136,1029.283691,27.872763,23.810617,5.316499,35.199535,7.261682,171.47168,5.860149,4751.201172,80.512184,34.909962,7.181856,0,0,122.650803,18.111563,99.583771,8.510203,60.928421,9.107645,68.276047,9.349346,71.918365,9.922094,0,0,0,0,0,0,67.154343,18.408297
GPE617      ,0,0,1149.255371,441.029266,18836.214844,472.512238,30134.601563,637.719238,313.687378,31.739721,2530.807373,54.078312,4487.491699,79.281662,4311.605957,59.876888,6875.115723,88.865097,1580.517822,42.071671,11.859104,5.764342,73.855576,7.645271,247.374115,7.110195,5068.413574,85.78759,38.294949,7.556897,0,0,74.110901,18.143091,52.446735,8.723674,33.7472,9.454897,78.852592,9.979178,53.296646,10.240592,0,0,0,0,0,0,53.78204,19.215584
GPE618      ,0,0,1234.927124,420.485504,11002.875,307.49527,18451.298828,398.654785,164.466888,28.727024,2334.508057,50.455517,5910.320801,101.976204,8204.258789,110.170036,3819.553711,51.335354,979.782043,26.576197,13.368444,5.180829,34.915112,7.214924,173.651886,5.791238,3144.036865,54.250824,34.277607,7.125456,0,0,50.805859,17.880129,47.635506,8.091515,44.368637,8.69679,53.749226,9.118939,32.832298,9.484991,0,0,0,0,0,0,36.114983,18.074551
GPE619      ,0,0,1528.65918,458.436493,22875.964844,569.271606,44572.628906,934.473389,317.580078,36.219242,4769.724121,93.858772,11403.776367,190.512482,19216.4375,253.455246,9576.537109,122.590782,2291.166748,60.386513,28.338638,5.9375,47.119564,7.321702,339.7742,8.349807,7166.153809,120.247452,26.056931,7.023886,0,0,114.214676,17.95225,78.821808,8.078083,61.67675,8.581442,86.447311,9.040627,109.329315,9.635624,0,0,0,0,0,0,60.224174,17.764174
GPE620      ,0,0,1736.71936,441.291992,7008.639648,231.102097,13802.295898,304.660614,69.419952,28.902796,2979.696045,61.614986,3495.390137,63.696121,5351.079102,73.26033,4254.429688,56.624432,439.457672,13.153369,35.916145,5.615043,33.363697,7.512682,59.697044,5.140802,3231.259277,55.807789,53.080997,8.078548,0,0,60.271229,18.282621,61.072269,9.274617,25.901821,9.785825,54.513798,10.31258,23.619154,10.702263,0,0,0,0,0,0,92.581238,20.499126
GPE632      ,0,0,378.208984,429.349884,694.957825,141.370117,1127.058594,68.551056,13.300086,26.925817,790.723816,25.763851,4894.974609,86.373878,4195.582031,58.331993,2073.560791,30.363798,75.902435,5.708164,0,0,18.599422,7.536886,27.038984,4.949441,369.162903,12.062052,53.899345,8.153891,0,0,78.430046,18.425001,67.400551,9.650268,37.271584,10.398121,37.744244,10.646932,4.411142,11.084009,127.093506,43.091652,0,0,0,0,48.413593,21.158337
GPE646      ,0,0,7697.03125,642.538208,16248.956055,409.336243,32862.566406,696.017761,76.556587,49.654583,6052.322754,118.014893,13605.444336,226.569748,13573.558594,181.973358,59296.453125,742.491943,2169.373291,57.390976,42.569561,7.25106,47.481556,8.092768,215.502731,7.374899,9576.782227,160.116257,66.472137,9.451219,38.590431,15.752913,346.493134,19.853039,100.363976,11.276896,86.68541,12.225631,429.178314,14.778294,135.684479,13.482711,88.563583,57.837067,0,0,0,0,179.208405,25.096672
GPE647      ,0,0,750.428772,421.600006,2814.806885,160.432373,4644.700195,123.390915,59.101032,25.679749,1473.473999,35.853943,5412.842773,93.99321,5584.366699,76.188057,2330.237305,33.351639,177.731049,7.221174,18.285168,5.037557,27.356237,7.342864,35.639618,4.729403,1110.819824,21.932613,60.602314,7.749,0,0,255.403244,18.737738,93.179276,9.125351,43.593346,9.788877,45.692436,10.031024,14.672575,10.484126,32.579376,41.235859,0,0,0,0,87.450401,19.926016
GPE649      ,0,0,843.284485,379.639313,575.260254,118.187721,235.771774,49.029972,29.844093,18.175335,18.217556,11.467404,7.561536,9.242684,8.16639,7.731244,13.140489,9.360047,0,0,0,0,9.73051,7.174019,0,0,2.172515,7.825115,0,0,0,0,3.736298,17.953369,0,0,0,0,0,0,0,0,0,0,0,0,2.919338,30.195423,,
GPE750      ,0,0,467.960388,405.957977,707.492249,129.218521,504.554077,56.357979,15.895225,21.736506,220.452896,16.251345,585.178955,18.549164,444.269501,11.856694,259.454956,11.152885,30.78805,5.033341,0.061606,4.959262,21.805676,7.362443,17.576464,4.687158,146.081284,9.729038,46.943394,7.828288,0,0,3.920093,18.096781,33.310177,8.855405,23.536135,9.639486,19.114235,9.868314,7.28676,10.358735,71.187355,33.874104,0,0,0,0,50.365757,19.649748
GPE753      ,0,0,288.457489,438.336151,1981.984497,158.696991,4117.988281,116.918694,23.680639,29.847681,2863.021973,60.118004,6261.79248,108.075928,9947.675781,132.858185,3063.40332,42.338039,189.426086,7.590218,24.919519,5.441005,27.98547,7.535284,42.008198,5.031916,1158.488525,22.902639,54.159733,8.209812,0,0,134.266556,18.578236,93.99234,9.889936,51.87606,10.607519,38.10104,11.054341,14.5456,11.282515,0,0,0,0,0,0,121.375626,21.683716
GPE754      ,0,0,663.781738,389.702789,260.433136,118.820885,11.786553,49.185673,0,0,11.462731,12.283224,0,0,0,0,6.710234,9.444141,0,0,0,0,23.848366,7.381733,0,0,0,0,0,0,0,0,0.850737,18.141716,0,0,0,0,0,0,0,0,13.518422,30.167961,0,0,0,0,,
GPE758      ,0,0,2132.44165,481.293762,3339.342773,178.685959,7672.663086,184.632492,24.005032,32.766987,2847.055664,60.194126,4957.987793,87.417763,6349.558594,86.302086,9867.863281,126.095398,285.828003,9.849674,25.011929,5.993767,18.211567,7.773563,61.135525,5.629644,1969.860229,35.65649,61.450462,9.035793,0,0,143.437851,18.962713,59.251804,10.567579,44.972126,11.466061,87.645142,11.868579,17.253708,12.260667,36.686733,44.005638,0,0,0,0,77.354393,23.388857
GPE790      ,0,0,1455.226196,424.633942,3865.362549,173.91391,6705.745117,162.877121,101.534798,26.674128,2569.493896,54.230061,2241.155273,43.61998,5046.984863,69.264954,2903.242188,40.171463,302.289703,9.884665,19.775442,5.157161,35.639107,7.436261,81.948578,5.187593,1724.372192,31.511003,46.627213,7.864847,0,0,54.867699,18.253075,86.103668,9.294692,34.133434,9.985456,40.777035,10.47216,11.195367,10.918258,0,0,0,0,0,0,64.177292,20.301668
GPE791      ,0,0,765.772034,427.381104,11018.325195,309.390869,19599.148438,422.201843,206.313522,30.758469,2299.301025,50.161949,3679.807617,66.473213,7285.474609,98.300934,7344.226563,94.71508,938.161865,25.581234,15.771068,5.429204,42.310177,7.451543,223.953812,6.715535,5082.629883,86.00415,40.061832,7.503596,0,0,132.888138,18.265652,78.431702,8.76445,39.709686,9.412996,64.325775,9.923583,71.667091,10.447114,0,0,0,0,0,0,77.354393,19.204943
GPE792      ,0,0,874.816528,487.211639,3776.377197,192.347809,6705.141113,166.927795,4.536762,32.729618,2370.313721,52.603119,3041.327393,57.504566,7176.875488,97.046173,3565.458984,48.51268,304.767303,10.676442,9.723567,6.61818,34.115166,8.22219,77.507355,6.328427,1652.09668,31.043116,74.299164,10.027862,0,0,99.106148,19.333218,114.591484,11.786536,37.039845,12.578403,59.065109,13.023038,28.530996,13.565174,0,0,0,0,0,0,85.85437,25.712008
GPE793      ,0,0,325.174011,399.944519,1200.55127,134.134079,1646.005981,70.314613,33.088017,22.068161,529.537231,20.01013,224.045517,13.65058,536.736816,12.811386,666.109009,14.556018,66.235069,5.405231,0,0,30.493584,7.39365,31.781483,4.803647,394.752899,12.495169,44.823132,7.769605,0,0,14.083884,18.164423,43.149357,8.994022,17.790905,9.70854,18.349667,9.969786,5.444131,10.469994,1.178771,32.69838,0,0,0,0,54.758121,19.89888
GPE794      ,0,0,1689.888794,452.925415,9285.505859,272.256439,16612.992188,361.644379,164.619644,30.630646,1944.589722,44.275673,2241.618408,44.2463,2942.708252,42.382431,5307.372559,69.496674,685.357971,19.30547,15.293077,5.791868,33.366096,7.591946,191.321014,6.589661,3032.777832,52.665539,41.74799,8.201648,0,0,61.46769,18.401003,52.175602,9.426266,28.937378,10.21152,62.629383,10.543226,32.240307,11.03342,0,0,0,0,0,0,44.852936,20.840435
GPE795      ,0,0,483.58194,414.473846,2367.174805,150.66568,4357.780273,117.428429,60.92223,24.980598,773.950867,24.391146,453.499359,17.293072,833.990723,16.274622,2830.318604,39.121998,184.652237,7.446442,0,0,28.432579,7.451188,28.357992,4.902416,856.352295,18.498365,48.455162,7.970452,0,0,23.406952,18.237898,32.625992,9.169971,20.786684,9.965145,39.894413,10.231676,22.813641,10.662636,0,0,0,0,0,0,47.095585,20.355844
GPE796      ,0,0,541.393433,423.716278,5861.14209,209.532104,10001.527344,227.722244,59.039402,26.949289,1115.160034,30.447231,3086.367188,57.294777,6126.458984,83.283882,3421.949463,46.495583,453.240417,13.464428,6.807434,5.2996,25.632494,7.368748,61.472672,4.995422,1947.233643,35.1208,39.001701,7.724644,0,0,35.385571,18.164232,50.387875,8.93711,44.730732,9.683831,43.758858,9.94188,9.715679,10.359455,0,0,0,0,0,0,85.163033,19.706379
GPE797      ,0,0,941.195251,510.978882,7287.096191,254.413559,11346.021484,257.900909,31.141663,34.390972,1605.191895,40.946842,7647.934082,130.690826,10107.525391,135.087341,3346.810547,46.108459,542.343323,16.280172,23.10215,7.128374,37.061226,8.491879,69.878807,6.675954,2322.293457,41.704956,91.320145,10.773246,11.171281,16.595972,55.731533,19.607925,104.113258,12.573897,96.099854,13.634236,51.047752,13.891416,17.81208,14.549546,94.607498,49.489628,0,0,0,0,104.538231,27.667768
GPE798      ,0,0,1172.317871,468.971741,7844.41748,249.134842,10086.40918,230.667892,144.204208,29.945995,433.289764,22.070911,1155.430298,28.179552,1727.521606,27.264462,5308.384277,69.573425,530.337036,15.71796,0,0,35.742451,8.044877,60.532978,5.995667,1805.036743,33.238846,75.246712,9.660779,0,0,73.475281,19.084347,47.001347,11.127093,20.32851,11.820825,51.096416,12.378282,30.650604,12.95387,99.903786,37.854641,0,0,0,0,65.280525,24.612556
