**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 3

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Na,  2.79166,  1.40138,  1.51559,  1.72304,  1.73504,  3.23498,  1.88195,  0.54738,  0.29086,  0.19608
Mg,  0.47827,  0.02069,  0.13608,  0.13826,  0.26212,  0.47827,  0.20833,  0.13053,  0.62652,  0.27291
Al,  1.37155,  0.00000,  0.07196,  0.07228,  1.23448,  1.37183,  0.49544,  0.60156,  1.21421,  0.43860
Si,  3.05297,  0.00000,  0.00000,  0.00000,  2.51853,  3.05300,  0.96484,  1.35045,  1.39966,  0.44234
P,  0.14725,  0.07015,  0.11718,  0.13429,  0.13509,  0.22269,  0.12678,  0.03565,  0.28120,  0.24212
S,  6.90165,  3.81528,  4.57989,  5.37994,  5.41313,  9.07957,  5.43067,  1.28769,  0.23711,  0.18658
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  4.99155,  3.96488,  4.38879,  4.65744,  4.66743,  5.94980,  4.61672,  0.45978,  0.09959,  0.09211
Ca,  0.00000,  0.00000,  0.00000,  0.52771,  0.52867,  0.72148,  0.35846,  0.27397,  0.76430,  0.00000
Ti,  0.04568,  0.00004,  0.01190,  0.01195,  0.04570,  0.04896,  0.02432,  0.01786,  0.73424,  0.39094
V,  0.00290,  0.00289,  0.00400,  0.00559,  0.00560,  0.00627,  0.00487,  0.00109,  0.22347,  0.37562
Mn,  0.01281,  0.00078,  0.00943,  0.00944,  0.01282,  0.01835,  0.01144,  0.00433,  0.37831,  0.33778
Fe,  0.28526,  0.02417,  0.24383,  0.24450,  0.38682,  0.44013,  0.28695,  0.10265,  0.35773,  0.35986
Zn,  0.07420,  0.07415,  0.08871,  0.10020,  0.10027,  0.10563,  0.09377,  0.00992,  0.10583,  0.13374
Br,  0.18480,  0.08786,  0.12383,  0.12424,  0.12511,  0.22576,  0.13658,  0.03210,  0.23500,  0.17368
Pb,  0.02063,  0.02062,  0.04199,  0.05091,  0.05102,  0.05925,  0.04411,  0.01161,  0.26329,  0.56288
BC,  0.00000,  0.00000,  8.71905, 10.02248, 10.07248, 13.19102,  7.95067,  4.14280,  0.52106,  0.00000

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Mg,  1.17591,  1.14121,  1.14159,  1.14187,  1.18940,  1.23438,  1.16348,  0.02741,  0.02356,  0.02331
Al,  8.07440,  7.87235,  7.87460,  7.87631,  8.17965,  8.31327,  8.00466,  0.15700,  0.01961,  0.01944
Si, 17.58045, 17.15335, 17.15805, 17.15961, 17.84584, 17.87663, 17.43025,  0.32186,  0.01847,  0.01831
P,  0.02060,  0.00771,  0.00774,  0.00776,  0.01780,  0.03804,  0.01287,  0.00928,  0.72087,  0.45048
S,  0.30038,  0.00000,  0.00912,  0.01011,  0.22778,  0.65995,  0.10642,  0.19065,  1.79141,  0.63470
Cl,  0.52782,  0.00000,  0.00000,  0.00000,  0.52477,  0.80792,  0.25341,  0.29427,  1.16126,  0.55753
K,  1.44704,  1.33524,  1.38672,  1.45829,  1.45891,  1.45945,  1.42712,  0.05111,  0.03581,  0.03532
Ca,  2.59499,  1.96358,  1.96554,  1.96743,  2.55831,  3.89827,  2.32132,  0.52293,  0.22527,  0.20152
Ti,  0.48529,  0.45127,  0.45144,  0.45159,  0.48579,  0.54089,  0.47167,  0.02686,  0.05695,  0.05536
V,  0.00620,  0.00512,  0.00512,  0.00512,  0.00612,  0.00833,  0.00571,  0.00087,  0.15286,  0.14072
Mn,  0.07423,  0.07212,  0.07213,  0.07215,  0.07518,  0.07764,  0.07359,  0.00183,  0.02493,  0.02472
Fe,  4.33831,  3.97461,  3.97605,  3.97753,  4.33316,  5.01535,  4.19164,  0.29778,  0.07104,  0.06864
Zn,  0.02110,  0.02018,  0.02055,  0.02390,  0.02393,  0.03549,  0.02316,  0.00335,  0.14468,  0.15877
Br,  0.01157,  0.00000,  0.01196,  0.01755,  0.01763,  0.01778,  0.01407,  0.00542,  0.38515,  0.46844
Pb,  0.00863,  0.00603,  0.00605,  0.00607,  0.00842,  0.02128,  0.00776,  0.00343,  0.44250,  0.39793
BC,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na, 19.27078,  4.63554,  4.65361,  4.65761, 19.26297, 19.43967, 10.02219,  7.06693,  0.70513,  0.36672
Mg,  2.62217,  0.49184,  0.54243,  0.54340,  2.52794,  2.62217,  1.26593,  0.98231,  0.77596,  0.37462
Al,  0.00000,  0.00000,  0.00000,  0.25493,  0.25588,  0.25717,  0.14420,  0.12761,  0.88498,  0.00000
Si,  0.08451,  0.00000,  0.10218,  0.39915,  0.40107,  0.40444,  0.26518,  0.16026,  0.60434,  1.89638
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.06192,  0.00310,  0.01385,  4.47214,  0.00000
S,  6.80417,  3.12807,  3.13777,  3.14006,  4.54700,  7.06619,  4.17431,  1.48849,  0.35658,  0.21876
Cl, 43.07716,  8.00886,  8.03567,  8.04148, 43.05819, 47.12323, 21.52725, 18.01751,  0.83696,  0.41826
K,  1.14150,  0.00000,  1.14309,  3.20319,  3.20373,  4.01390,  2.28224,  1.40456,  0.61543,  1.23046
Ca,  7.21710,  0.19972,  0.20229,  0.20357,  7.12111,  7.21710,  2.75252,  3.33271,  1.21079,  0.46178
Ti,  0.25711,  0.01032,  0.01038,  0.01042,  0.25694,  0.26263,  0.10054,  0.12027,  1.19618,  0.46777
V,  0.01694,  0.00453,  0.00453,  0.00453,  0.01660,  0.01694,  0.00898,  0.00587,  0.65370,  0.34636
Mn,  0.00111,  0.00039,  0.00609,  0.01049,  0.01050,  0.01095,  0.00774,  0.00391,  0.50507,  3.50742
Fe,  2.29730,  0.00000,  0.00000,  0.00000,  2.27251,  2.29730,  0.82498,  1.10050,  1.33398,  0.47904
Zn,  0.26618,  0.13531,  0.13539,  0.13543,  0.26615,  0.28480,  0.18579,  0.06859,  0.36920,  0.25770
Br,  0.34203,  0.17001,  0.18753,  0.18777,  0.34193,  0.35637,  0.24825,  0.07947,  0.32012,  0.23234
Pb,  0.21224,  0.07897,  0.07903,  0.07908,  0.21216,  0.23093,  0.13030,  0.06988,  0.53631,  0.32925
BC,  0.00000,  0.00000,  2.59198,  9.61129,  9.61965, 10.96663,  6.37101,  4.32234,  0.67844,  0.00000

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.06389,  0.00420,  0.01476,  3.50935,  0.00000
Mg,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
Al,  1.35996,  0.14700,  1.30891,  1.32307,  1.35205,  1.36057,  1.21501,  0.35728,  0.29405,  0.26271
Si,  2.58733,  0.00000,  2.44294,  2.47442,  2.52031,  2.58891,  2.24355,  0.76890,  0.34271,  0.29718
P,  0.00000,  0.00000,  0.00000,  0.00935,  0.00952,  0.03105,  0.00675,  0.00738,  1.09331,  0.00000
S,  0.59366,  0.17057,  0.26578,  0.49028,  0.49405,  1.18676,  0.46325,  0.22726,  0.49057,  0.38281
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  1.44868,  0.07243,  0.32394,  4.47214,  0.00000
K,  2.83665,  2.67601,  2.73687,  2.80699,  2.80992,  3.19946,  2.80080,  0.11019,  0.03934,  0.03884
Ca,  0.00000,  0.00000,  0.39689,  0.47486,  0.48136,  0.87538,  0.42042,  0.21097,  0.50180,  0.00000
Ti,  0.06557,  0.03764,  0.06987,  0.08293,  0.08340,  0.08408,  0.07647,  0.01348,  0.17633,  0.20565
V,  0.00483,  0.00483,  0.00596,  0.00604,  0.00605,  0.00767,  0.00597,  0.00064,  0.10767,  0.13321
Mn,  0.02651,  0.01996,  0.02677,  0.02756,  0.02767,  0.02830,  0.02691,  0.00211,  0.07822,  0.07940
Fe,  0.69474,  0.65222,  0.80858,  0.94316,  0.94922,  0.95592,  0.88478,  0.11096,  0.12541,  0.15971
Zn,  0.09851,  0.09849,  0.10228,  0.10241,  0.10248,  0.12538,  0.10377,  0.00648,  0.06247,  0.06581
Br,  0.06008,  0.00000,  0.02699,  0.02769,  0.02777,  0.06022,  0.03057,  0.01423,  0.46571,  0.23694
Pb,  0.05969,  0.05967,  0.06593,  0.06604,  0.06666,  0.08826,  0.06698,  0.00640,  0.09556,  0.10723
BC, 16.70406, 16.70119, 18.26197, 18.30101, 18.89032, 23.61098, 18.55697,  1.47547,  0.07951,  0.08833
