**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 18

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
Na,  1.46122,  0.78352,  1.22336,  1.93518,  2.98082,  7.23332,  2.36453,  1.58140,  0.66880,  1.08224
Mg,  0.00094,  0.00000,  0.00385,  0.88822,  2.42967,  5.49219,  1.30601,  1.55192,  1.18829,1648.34018
Al,  3.13717,  2.39286,  3.10709,  6.93372, 16.03819, 36.02666,  9.98646,  8.81012,  0.88221,  2.80830
Si,  3.12193,  2.31400,  2.98788, 14.35029, 34.43140, 73.55868, 19.76531, 20.04532,  1.01417,  6.42080
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00033,  0.04672,  0.00772,  0.01603,  2.07492,  0.00000
S,  1.37374,  0.18700,  1.04643,  1.53623,  2.32120,  6.13506,  1.89227,  1.45733,  0.77015,  1.06085
Cl,  6.85814,  2.51474,  4.03647,  6.82339, 13.98574, 34.87523,  9.98244,  8.18321,  0.81976,  1.19321
K,  2.33601,  0.00000,  0.27019,  2.04863,  2.50093,  2.90947,  1.58185,  1.11173,  0.70280,  0.47591
Ca,  3.33931,  2.47342,  2.88299,  3.33300,  7.08916, 15.10848,  5.09104,  3.17607,  0.62386,  0.95112
Ti,  0.25112,  0.20594,  0.24307,  0.44782,  0.75551,  1.42873,  0.51221,  0.33101,  0.64624,  1.31815
V,  0.00870,  0.00743,  0.00789,  0.00875,  0.01689,  0.03555,  0.01284,  0.00709,  0.55170,  0.81431
Mn,  0.01769,  0.00000,  0.01577,  0.04860,  0.10175,  0.13879,  0.05618,  0.04683,  0.83355,  2.64734
Fe,  2.19885,  1.86157,  2.13307,  3.61993,  5.92234, 10.37690,  4.09800,  2.37400,  0.57931,  1.07966
Zn,  0.19669,  0.04778,  0.07873,  0.13918,  0.19853,  0.46248,  0.16702,  0.11651,  0.69759,  0.59237
Br,  0.00003,  0.00000,  0.00258,  0.02494,  0.05300,  0.24398,  0.04347,  0.05947,  1.36808,1958.48967
Pb,  0.07331,  0.02242,  0.03736,  0.06111,  0.07633,  0.18503,  0.07252,  0.04883,  0.67335,  0.66611
BC, 10.63855,  3.52317,  6.90727, 10.76966, 21.07085, 54.09404, 15.49752, 12.72204,  0.82091,  1.19584

Factor 3,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.15013,  0.11372,  0.16299,  0.26211,  0.72339,  2.04228,  0.53143,  0.54538,  1.02626,  3.63272
Mg,  0.53650,  0.00000,  0.24883,  0.72438,  1.87874,  2.94749,  0.97464,  0.94149,  0.96599,  1.75488
Al,  4.58433,  2.48876,  3.56071,  5.47241, 12.25397, 19.46496,  7.40431,  5.34378,  0.72171,  1.16566
Si,  9.97175,  3.84222,  6.77860, 12.41019, 27.96536, 42.70209, 16.08160, 12.42843,  0.77284,  1.24636
P,  0.09224,  0.08595,  0.10206,  0.11288,  0.21984,  0.41498,  0.15826,  0.09603,  0.60680,  1.04114
S,  2.07992,  1.85376,  2.25118,  2.59551,  4.74790,  8.97588,  3.49225,  2.02961,  0.58117,  0.97581
Cl,  0.00217,  0.00000,  0.00000,  0.00000,  0.00492,  0.28296,  0.03041,  0.07470,  2.45664, 34.37748
K,  2.88618,  2.60757,  2.90770,  3.27476,  3.92056,  5.65507,  3.46699,  0.77712,  0.22415,  0.26925
Ca,  1.37070,  0.92754,  1.17198,  1.45964,  1.72354,  1.90221,  1.42943,  0.32445,  0.22698,  0.23671
Ti,  0.27404,  0.16480,  0.22945,  0.31055,  0.49155,  0.62521,  0.34153,  0.14409,  0.42189,  0.52579
V,  0.00556,  0.00524,  0.00576,  0.00588,  0.00834,  0.01117,  0.00680,  0.00185,  0.27130,  0.33205
Mn,  0.04737,  0.02513,  0.03790,  0.05445,  0.08916,  0.11399,  0.05982,  0.02790,  0.46631,  0.58888
Fe,  2.44154,  1.53754,  2.05904,  2.69806,  3.92192,  4.64352,  2.85232,  0.98425,  0.34507,  0.40313
Zn,  0.06316,  0.00000,  0.01092,  0.05347,  0.08164,  0.10372,  0.05124,  0.03464,  0.67611,  0.54847
Br,  0.00087,  0.00000,  0.00000,  0.00000,  0.01233,  0.04174,  0.00754,  0.01377,  1.82549, 15.78670
Pb,  0.02780,  0.02106,  0.02439,  0.02717,  0.03685,  0.04694,  0.03003,  0.00719,  0.23931,  0.25856
BC,  6.66907,  5.92646,  7.35114,  8.42918, 16.16717, 31.20059, 11.68824,  7.22777,  0.61838,  1.08378

Factor 4,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.00000,  0.00000,  0.00000,  0.00000,  0.04098, 17.08272,  0.87896,  3.81455,  4.33985,  0.00000
Mg,  0.17749,  0.00000,  0.00017,  0.11925,  0.20543,  1.43733,  0.33685,  0.54233,  1.61003,  3.05563
Al,  1.87543,  1.08220,  1.31940,  1.74364,  2.06252,  7.32565,  2.68371,  2.34343,  0.87321,  1.24955
Si,  4.74051,  2.47764,  2.61706,  4.36081,  5.17037, 19.51847,  6.74931,  6.45972,  0.95709,  1.36266
P,  0.00027,  0.00003,  0.00125,  0.00562,  0.02502,  0.02850,  0.01066,  0.01124,  1.05456, 42.00662
S,  0.13269,  0.08698,  0.14005,  0.19414,  0.39882,  0.82454,  0.31545,  0.26139,  0.82861,  1.96996
Cl,  0.27451,  0.00000,  0.05048,  0.21588,  0.27016,  0.45565,  0.18350,  0.12979,  0.70727,  0.47280
K,  1.88146,  1.16886,  1.57996,  1.91521,  2.18711,  2.47136,  1.90004,  0.41737,  0.21966,  0.22183
Ca,  1.55090,  1.24080,  1.31710,  1.49007,  1.56527,  2.39139,  1.59141,  0.38648,  0.24286,  0.24920
Ti,  0.23448,  0.18751,  0.19542,  0.23220,  0.28051,  0.44799,  0.25870,  0.08811,  0.34058,  0.37576
V,  0.00464,  0.00428,  0.00439,  0.00460,  0.00494,  0.00647,  0.00477,  0.00060,  0.12589,  0.12935
Mn,  0.03896,  0.03047,  0.03213,  0.03864,  0.04611,  0.08018,  0.04408,  0.01723,  0.39091,  0.44222
Fe,  2.26999,  1.86867,  1.95832,  2.25164,  2.53779,  3.87992,  2.44567,  0.69131,  0.28267,  0.30454
Zn,  0.06461,  0.00000,  0.04276,  0.06540,  0.07571,  0.08173,  0.05740,  0.02742,  0.47773,  0.42446
Br,  0.01536,  0.00000,  0.00411,  0.00907,  0.01280,  0.01536,  0.00839,  0.00509,  0.60719,  0.33172
Pb,  0.02148,  0.00158,  0.01486,  0.02163,  0.02546,  0.02918,  0.01957,  0.00904,  0.46185,  0.42081
BC,  0.00000,  0.00000,  0.09101,  0.23266,  0.99215,  2.16480,  0.61002,  0.79478,  1.30288,  0.00000

Factor 5,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  0.35566,  0.00000,  0.26662,  0.35610,  0.95225,  3.27193,  0.72309,  0.82816,  1.14531,  2.32851
Mg,  1.74023,  0.26527,  0.37141,  0.82887,  2.00099,  3.31269,  1.18559,  0.97255,  0.82031,  0.55887
Al,  7.27336,  1.39928,  1.95097,  4.25841,  7.77955, 12.00790,  5.07611,  3.33837,  0.65766,  0.45899
Si, 18.69638,  2.48293,  4.05497, 11.07885, 20.19556, 29.83460, 12.59764,  8.77644,  0.69667,  0.46942
P,  0.00000,  0.00000,  0.00000,  0.00000,  0.00009,  0.03207,  0.00355,  0.00835,  2.35492,  0.00000
S,  3.32992,  0.65778,  1.18068,  2.32937,  4.23954,  8.45290,  2.99136,  2.22922,  0.74522,  0.66945
Cl,  0.82220,  0.01018,  0.32101,  0.67502,  0.86043,  2.00381,  0.73664,  0.51514,  0.69931,  0.62654
K,  3.89899,  1.87815,  2.41297,  3.63477,  4.72092,  7.64021,  3.90869,  1.56897,  0.40141,  0.40241
Ca,  2.27387,  1.39867,  1.51439,  1.79027,  2.21413,  2.92377,  1.93055,  0.45724,  0.23684,  0.20108
Ti,  0.28167,  0.08375,  0.14368,  0.22305,  0.27923,  0.33941,  0.21217,  0.07456,  0.35139,  0.26469
V,  0.00843,  0.00560,  0.00589,  0.00619,  0.00889,  0.01327,  0.00745,  0.00237,  0.31847,  0.28135
Mn,  0.03585,  0.00083,  0.01277,  0.01883,  0.04376,  0.05731,  0.02423,  0.01754,  0.72379,  0.48926
Fe,  2.44664,  0.97229,  1.45607,  1.85377,  2.52551,  3.04422,  1.93262,  0.59809,  0.30947,  0.24445
Zn,  0.01534,  0.00000,  0.00396,  0.04222,  0.08207,  0.09933,  0.04456,  0.03634,  0.81550,  2.36868
Br,  0.65172,  0.15768,  0.20785,  0.40058,  0.83993,  1.60142,  0.54914,  0.43746,  0.79663,  0.67124
Pb,  0.05396,  0.01675,  0.02906,  0.05365,  0.06685,  0.12201,  0.05612,  0.02778,  0.49494,  0.51477
BC,  9.01152,  1.27710,  3.26306,  6.61660, 10.95310, 23.86469,  8.11735,  6.28722,  0.77454,  0.69769
