**** Run Comparison Statistics ****

Concentration of Species,Lowest Q (Robust) Run = Run 5

Factor 1,,Statistics Over All Runs
,Lowest Q,Min,25th,50th,75th,Max,Mean    ,Std Dev,RSD % mean,RSD % Lowest Q
mass,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,100.00000,  0.00000,  0.00000,  0.00000
Na,  1.64099,  1.54293,  1.56856,  1.64102,  2.27828,  2.39628,  1.82437,  0.34812,  0.19082,  0.21214
Mg,  0.09602,  0.05872,  0.06868,  0.09599,  0.24801,  0.27844,  0.13633,  0.08682,  0.63680,  0.90413
Al,  0.09704,  0.07793,  0.08292,  0.09706,  0.20584,  0.22722,  0.12801,  0.06025,  0.47064,  0.62084
Si,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
P,  0.12499,  0.11685,  0.11898,  0.12501,  0.17791,  0.18759,  0.14022,  0.02889,  0.20604,  0.23115
S,  5.21911,  4.87708,  4.96597,  5.21920,  7.39518,  7.79590,  5.84344,  1.19045,  0.20372,  0.22809
Cl,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000
K,  4.43210,  4.29504,  4.33072,  4.43220,  5.30489,  5.46540,  4.68255,  0.47732,  0.10194,  0.10770
Ca,  0.60900,  0.56336,  0.57522,  0.60904,  0.89545,  0.94854,  0.69111,  0.15691,  0.22705,  0.25766
Ti,  0.00356,  0.00299,  0.00314,  0.00356,  0.00656,  0.00717,  0.00440,  0.00168,  0.38113,  0.47206
V,  0.00427,  0.00411,  0.00414,  0.00427,  0.00429,  0.00429,  0.00423,  0.00007,  0.01717,  0.01702
Mn,  0.00956,  0.00000,  0.00146,  0.00955,  0.01049,  0.01082,  0.00723,  0.00442,  0.61111,  0.46259
Fe,  0.16074,  0.07485,  0.08827,  0.16071,  0.16868,  0.17145,  0.13977,  0.03950,  0.28257,  0.24571
Zn,  0.12109,  0.12031,  0.12051,  0.12110,  0.12627,  0.12722,  0.12259,  0.00282,  0.02301,  0.02329
Br,  0.19344,  0.17775,  0.18182,  0.19346,  0.29125,  0.30945,  0.22145,  0.05361,  0.24208,  0.27713
Pb,  0.05764,  0.05538,  0.05574,  0.05764,  0.05784,  0.05791,  0.05709,  0.00103,  0.01812,  0.01795
BC, 10.06816,  5.94560,  6.58640, 10.06799, 10.47276, 10.61482,  9.06907,  1.90466,  0.21002,  0.18918
