Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/17/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,1763.4750668377,1756.219653066,1865.665998684,2165.901146073,2529.8926397758,3203.7114455644,3446.9527939175,4031.0160387405,4220.1935004858,4865.6503748892,6163.3801194825,5957.5411167719,6158.9467392187,6152.7825288756,7561.1922761252,8443.1070518135,6817.832528779,6208.7826341611,5540.2349727674,5249.0536002064,5534.631412905,7634.3344002316,9271.7354036501,12665.6632283397,13092.2647265506,14800.0286943521,15133.1622384558,16261.2969282208,16640.8023536798,16037.0252427091,18721.0564384262,18257.2150489301,16341.5873485558,15387.8695836451,14611.8328032133,12579.5951055864,,,,,,,,,,,,,,,
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,132.400236735,139.0486105963,147.8437073799,158.3229020066,152.8974260323,171.7122533596,174.171503929,160.6053689096,150.5757956514,143.0281759645,144.5108560876,150.0228318538,156.2741890698,193.6344149603,204.1355422988,202.8012087228,200.0646135247,235.8308003279,314.8296788562,363.7573695746,420.6704392412,354.1562328164,320.2893091911,278.5582634441,219.6661400424,210.6677156788,270.7885391105,308.7041762107,306.2612303957,284.1221366892,313.5376232441,284.9839053975,277.7654526978,183.9772967403,172.9386000723,200.8994916515,204.8882929687,183.4781735331,199.0612129469,186.49965458,160.2183423174,167.0912300766,179.7352704941,218.0471229696,234.9104278657,252.5046154867,260.5637700083,295.3931987199,358.1914055305,344.3756411101,351.0062183468,378.200546574,393.6434230449,418.4924220477,427.3732403154,
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,92.8118675253,96.8115638136,104.1940164257,107.3292193764,112.9337305623,116.9305302376,124.0210798707,99.1666755249,96.958295039,120.9311691626,223.506804498,159.8115435196,208.6445368813,251.517912408,401.6785825293,437.012086706,554.952795751,534.4482794263,525.4882577102,659.8775375351,871.145817968,806.507839586,661.2323763005,444.6490920916,348.5263259959,344.1410837498,240.6173966173,272.5077314728,256.3758412578,260.0475699761,321.6683708941,279.2757823145,291.2834845053,153.0756654876,171.0247982128,263.2880378745,314.7399021205,314.2998493635,273.8697972443,299.3567659484,377.5002693468,350.260182194,457.3970475536,510.2962952817,645.7638711788,804.0059951702,1014.7347416177,1131.1476946253,1376.8574487829,1091.9685272245,2314.9635366535,2514.1486215193,2739.8521890391,2979.834678858,3203.2968244943,
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,128.0350674941,133.3829964234,142.7380012758,152.9767132568,173.3762669245,273.5775197935,285.6816219566,300.0803746085,307.0127755585,322.4231097816,324.6618415135,335.0930956326,344.5671352109,415.6298794075,561.0198552996,565.5139321093,636.8934270358,748.8721936101,694.1657641829,496.4913622975,659.8028887509,740.3372718203,714.4463926605,780.3715368305,861.3934238588,723.5465334548,760.0382821213,991.8258118173,662.9535729898,249.8444627179,243.561319383,351.3978395775,413.919879906,396.7974008734,854.5495268897,897.7156164622,916.5190994565,917.1286484542,951.8731567822,981.0202910225,1016.0215515367,1043.6007578696,1010.1468863731,1015.5658950617,1091.5051566246,1175.116443418,1245.1420954106,1350.5872226617,1517.8036108171,1478.9713887084,1523.4814692424,1679.7482002536,1779.8670876132,1824.9880756576,1963.0548840336,
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,1068.7845872374,1159.3923571607,1240.6778943729,1328.0366487997,1541.9473651903,1708.0963564886,1835.8014235104,1991.3606856504,2185.2486588866,2446.3354539954,2889.7147988747,3335.4936125007,4052.0660296162,5277.3500260031,6358.7723835832,7241.8860683698,7824.532710866,9049.8124843832,11036.7073180438,12635.1957282094,13615.8370736975,11373.4126872705,10931.3384172139,10544.0458965616,9849.8219674462,9799.4430376277,13607.9271903286,16496.2959945287,17518.0287566478,17175.6453683691,21019.125671934,21454.8628923695,23598.9507648691,22827.3000431587,24331.7540182404,28884.7135222434,28698.6660159512,26404.986730145,27533.6067928156,27951.734289323,25921.1279408277,26584.1216906272,28817.3232079888,35245.1640746805,39954.6422157907,41577.1600883755,44453.9711946212,51241.3156170166,56928.8204756806,51900.3400948453,50341.251919716,53537.2751512189,49474.705606422,51425.0789882648,52172.1712345617,
High income: nonOECD,NOC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,1784.1904426271,2056.8714597401,2342.7746477621,2510.3094570391,3198.9582327999,4093.6208443707,4402.9584410986,4138.5101971122,4025.835671712,3669.8618680614,3620.556820505,3676.7805385162,3908.4146218288,4350.8526540199,4273.9122427099,4773.4730525966,5141.9557529565,5409.5355148976,5459.3731268531,5587.2286940966,5861.5003865479,6101.652981218,6438.05198437,5752.2444251019,5629.75336039,6279.5178854072,6241.2661454614,5775.6506396882,6430.1474561201,7823.4558248197,9354.6009055761,10998.7668402994,13070.2521535481,15730.159196625,13134.0728985277,15444.4401099302,17994.1581390331,19098.5510446235,19531.3184726379,18590.6336964455,
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,1441.7556600263,1560.3249311723,1667.2474297782,1775.5826554498,1937.8846138593,2164.4688233674,2317.1948838266,2514.0437721471,2662.1174915312,2875.2358439686,3306.2194760777,3736.3487374999,4413.5756916853,5689.5888066967,6811.5273365323,8204.4515115298,8927.2016273448,10266.1206718698,11462.6415912182,13046.5372210653,15772.2409073814,15512.5067043575,15224.8939100982,14927.5174766339,14989.4857665906,15753.5527652129,18883.265802712,22505.8977117052,24207.281468963,24281.0961405377,28242.943738533,28596.9330036444,30523.9850558974,27963.6652188271,29315.8419070199,34875.1973878148,37321.4433901355,36628.5174155741,34788.7785642698,36371.3957875661,38146.7153917477,38549.5893413937,43061.1503812416,50111.6544494522,57570.2691601943,66775.3943971756,74114.697150083,85128.6575906714,96880.5096146393,80017.7768095085,87646.2700974708,100575.117263444,101563.702677597,102832.258689863,97307.4215922777,
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,50.545609702,52.0755356823,55.323092382,47.1283529152,46.2779226347,67.424730105,81.6898246177,74.4639320433,67.0098450597,67.1132445895,72.2430288613,72.1658525432,82.0080426543,76.2253168183,93.4855992021,118.3603728563,106.7546917428,99.3547761122,112.7394166863,127.1955975471,130.6854350906,149.3429293891,153.5921625091,153.2957764779,157.9970217268,156.7465278008,166.790766169,169.2553068526,195.184060806,192.7888638404,193.555631286,203.8472966711,172.0775864947,180.1850078558,194.9610926499,205.7465272119,206.4409707786,219.6310635259,212.3742546471,215.8966734541,231.4329675705,248.8329359029,246.8035835369,254.5539382341,288.6695954321,318.7480983451,350.6084650142,396.1697727925,476.5565582354,483.4034114547,595.42751983,695.8831982943,685.496758554,692.336309426,701.6800633995,
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,2312.9499923986,2343.2922131743,2448.6286332647,2622.2202714036,2813.5469756394,2151.2949269532,2191.3125419396,2188.3991386256,1885.1561517563,2077.895543023,,2772.9529803212,3294.6060017555,4323.2835059678,4610.7334152492,4171.741825304,4373.7681736476,4950.6070355368,5937.1243257889,6667.9980282982,7467.2368934227,7813.8025252376,7656.4663400645,7598.2612792566,6713.7042004468,7600.6121535478,9427.5849463718,12330.9161688967,13759.071803834,13312.3767960348,13663.03308699,12230.0882500412,11793.1614624339,13094.322241959,15280.2421339277,17400.3388746115,18794.5078516466,17474.1760599056,14738.4800207116,15322.245999552,13641.0560259004,13882.8949661011,16895.4540659785,21941.0582092097,25461.1340621386,27833.6031112777,26630.3641512637,32382.2691095373,30972.1195839865,27998.5664382058,33394.0729963486,37896.8539665922,39504.9609388617,42308.1838247083,44342.1644241792,
High income: OECD,OEC,GDP per capita (current US$),NY.GDP.PCAP.CD,1448.1424786669,1510.0779114921,1610.260188808,1712.1818579278,1847.2749134489,1983.9989182044,2154.0994118992,2287.910221696,2457.4861703221,2668.5892102267,2904.4291731347,3189.3007403031,3663.0691857295,4385.3973592566,4848.1531507208,5370.9917984619,5785.1942260191,6495.7156772808,7742.7188160825,8844.8105811873,9731.5797050972,9776.795185448,9658.6536925046,9960.2004395638,10341.2836806491,10843.926140694,13175.4262819263,15171.2766033181,16994.929346547,17644.6125218526,19702.2557506144,20652.3306105829,22009.2632432537,22008.3014932365,23417.8589306321,25712.0183893407,25702.6178026276,25082.6888745845,25071.0755965105,26173.3842798028,26453.6009747926,26081.9596873438,27050.0508606012,30207.2902648243,33389.3149735244,34948.8173328577,36562.8041103564,39685.2195134852,41673.176595521,38974.6967512319,40459.831364987,43197.5250208225,42914.903596672,43147.3968253247,43654.2514396552,
OECD members,OED,GDP per capita (current US$),NY.GDP.PCAP.CD,1361.9327868233,1409.5040249732,1501.2450602862,1595.8310822805,1721.2587405242,1845.706054024,2002.6756729393,2124.8908307014,2279.7726151249,2472.2488139733,2680.0819522834,2934.121838606,3364.8969030899,4021.9928969302,4456.6428317921,4941.1461570122,5307.4044618265,5928.1107967297,7051.5724045577,8072.6405796761,8880.834969644,8961.1089361891,8754.2639460684,8973.4637839412,9314.2818814996,9751.6134170066,11726.6085568614,13468.9627296456,15078.7707628687,15671.1331495078,17511.0477791311,18354.2167882009,19553.2845713319,19667.8744808562,20827.4608167971,22640.2770769708,22652.6105293631,22162.4404017621,22203.7073469199,23163.537068839,23473.2047161819,23097.8157694375,23941.0886128438,26641.9298010044,29444.9778845329,30890.666803913,32343.0537766059,35110.0257304727,36861.9254429122,34253.5750087216,35672.2573521085,38060.5212912501,37780.5554797157,38007.1048059703,38388.2370217721,
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,101.2468213777,105.5443027902,162.322492551,277.9308238701,342.5001672951,354.1062182912,401.9046458153,472.5572809897,598.6041822745,1954.8947260406,2377.0913417916,2760.5265611959,2803.388303621,2653.2765285704,3419.2750633778,5181.8171576131,5947.4269207756,5856.3397979063,5828.8038487647,6164.849380555,6677.4817243987,4690.4900594586,4820.0131421998,4994.5035268294,5380.2296412639,6448.1348534245,5993.3481710436,6289.3012942506,6046.2302650483,6038.149179191,6297.1976273318,6882.5946355649,7109.6604749562,6330.7267454606,7059.2147245802,8710.9878050834,8559.5658108199,8670.2637844607,9070.4946985076,10115.0436104014,12398.5943454954,14575.1603991844,16225.6599871528,22963.3781637315,17518.8333143066,19920.6495686354,21164.3357574377,21533.807603293,20011.3477786118,19309.6124499023,
Other small states,OSS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,1166.9896548036,1084.37927009,993.2051839056,987.2512760754,934.3262880806,840.2934646253,927.3261643389,1065.0076551145,1206.6811005795,1255.2585918817,1544.3069449001,1546.0073730021,1633.5747069997,1517.6856938752,1531.2443063544,1695.0539037548,1754.8952758118,1735.0331848038,1601.3141777527,1663.0851485546,1734.8577689241,1702.8940540761,1718.7686097258,2169.5119554332,2650.52491067,3051.889784709,3256.6454690625,3706.3449809885,4290.9362439731,3665.3988130898,4229.4511657216,5023.3518651538,4887.0732697688,4822.0497210771,4802.5801409406,
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,82.5407801545,88.1656018861,89.8309045226,93.9817347578,103.528579799,115.7296708141,123.8941776523,138.1453203234,146.969871572,152.6710767926,172.6003962718,177.6172735085,151.7593584813,100.295957889,135.2324607063,169.782103389,193.8212997171,213.1818892362,243.4304154755,260.7704167601,303.4340421078,348.2465513762,368.2953957476,332.6032217075,349.3016551102,337.9254478643,335.0491891571,339.2773911152,379.3378131767,384.2988265507,371.8177069668,410.8302765013,428.0656441165,441.5721331324,434.0301412132,494.5852085115,503.7494519856,484.5586947377,471.1023570765,465.9272423126,534.9158370039,511.8111260591,501.185454468,565.3238448029,652.0202130187,714.0368100028,876.9511088541,953.7956859753,1042.8017054166,1009.7993193028,1043.3002050381,1230.8154275681,1266.3807581145,1275.363647567,1316.6141096974,
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,367.0149383366,397.3296842185,419.8368158939,451.6380309067,470.7453101763,501.9675025692,531.0956895565,574.4726876166,600.4210056738,640.3075426793,668.9295823781,733.6002144439,783.6625026822,871.733795774,969.3875937695,1057.0665829326,1093.6895390852,1130.3197987689,1306.9696897658,1459.6200276174,1925.7799173648,2128.6173093847,2297.5408737281,2305.410993152,2352.7108031276,2434.1271657964,2474.5010070003,2431.9327963065,2057.8172994277,2019.9469503037,2150.2138801543,2315.7071958036,2578.8539721123,2759.2427804183,2882.8576966661,2887.4138324584,3335.4622528262,3534.8484386409,3755.0882175241,3857.0894214618,3836.7300580338,3825.0509331893,3902.5314749002,4038.4560739994,4348.6634866901,4659.0230894999,5072.2192624164,6142.9479658841,7112.3987081982,7283.5569805144,7958.5836896832,9036.0374135757,10138.5211288862,11206.4247074704,11948.8511416186,
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,248.8400111916,272.7245605085,300.4146096386,319.7973193638,375.9751333146,432.9976553675,498.0229030504,490.9389456532,442.1436413282,481.4690983337,542.3209165383,588.847835874,635.6902950111,740.8016555772,909.5328914777,1077.7066064722,992.2903038976,886.0412332753,737.4949313228,918.3375493655,1017.0799709612,1184.4320180568,1164.0967252558,904.8910996164,897.0340056909,824.2538562121,742.1391698388,985.4106024204,718.7983415754,1024.9933826887,1177.9201205271,1514.7206859452,1547.2943175399,1476.2547827325,1849.8359206551,2162.7571992343,2208.4017124955,2289.1620098773,2164.0885086591,1929.9838125249,1967.2432102088,1964.5730392987,2046.3774244284,2191.3715595059,2445.4464875817,2714.4801159352,3143.5500310734,3611.2048430378,4244.5396616024,4178.8207671007,5056.3031310642,5731.3465632302,6388.8450978557,6603.8095961814,6541.0305636068,
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,254.4315329394,267.1507351264,156.681685459,168.0148417455,175.929722711,187.1130154882,199.9364147477,207.4246856175,224.6233013263,241.7030253373,186.7692751519,201.0334882963,211.3997052949,258.363382486,343.2429500077,360.6713341141,402.6655643028,450.1234868143,506.0879609701,596.3993455925,684.6513918205,731.7296305369,741.7871374784,645.4592739438,594.025250463,565.762166136,535.2377857563,579.2070504428,643.8249069321,704.9907929408,715.3107014742,715.1252434225,814.0325683889,815.6645634038,939.1022022973,1061.3478986676,1159.7309343973,1127.3456165846,967.1935905933,1087.958344358,1039.7017956415,958.0115790406,1000.7777284449,1011.2866443898,1080.0861840208,1196.5398492383,1395.2126330001,1678.8519884121,1929.1328970269,1836.8741202308,2145.2400070734,2371.8535366282,2604.655996837,2786.9504684183,2872.5121647166,
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095.6325800252,5420.1409087971,5187.555052221,4644.0501682472,4970.3659625112,5519.3856853086,6114.8912122068,6246.9237984881,6333.4053120276,6011.4948617438,7826.9910409232,8283.8302357224,8386.6772812109,8149.1209879864,8873.5966279744,9721.5005877282,9719.1414579153,9726.1123901034,9837.3505069462,9183.1353703402,9004.6372164289,9765.3055031593,10397.7580261948,10926.3178965677,11879.6778117315,
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,117.1840731509,122.3519051135,128.2095644499,132.9562780831,144.230644508,159.2517711303,177.0373747793,195.5427011158,209.7523815348,232.4409993649,265.1343261305,286.7338842135,333.3738478883,489.7504701951,537.3203303419,482.8255826103,523.4037990736,552.8885788773,639.138833794,732.7573002249,791.7886699758,756.030937304,697.5046718129,734.3643767091,712.2586369577,658.909540203,702.1023470014,813.3302386955,923.1705484882,874.0708169188,774.3639918969,888.6466039393,1001.9629894858,1110.2450783797,1197.2349134522,983.0753346796,1065.1144977461,993.4574036911,742.7872918338,663.9585832842,655.2502301889,558.8829823462,530.58405865,610.2002910919,661.125039041,799.4164059234,886.4202669456,992.6737493163,1223.2029780024,1210.8717231987,1418.9235906922,1838.6991986867,2151.2102765496,2108.8410381879,2268.1587169891,
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1698.0069224016,2192.6659795969,2411.8594960694,2449.3019080321,2819.6894664051,3612.159514482,4066.8420292196,4076.3528382021,4483.2368876751,4351.3746047946,4492.7276035594,4981.1986188017,5196.9329210389,5693.377763226,6639.9630515764,7976.0667676403,8999.7396266064,11247.5514811334,13906.2181999449,11440.5781321257,12597.4587924553,13891.14168806,13142.0459946086,13776.4547643996,14342.9127072835,
Puerto Rico,PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,717.5148430874,777.2150274073,854.7448049685,931.7516659812,1006.434446095,1110.832690825,1207.8118244035,1335.2741116253,1480.6931764225,1661.8668852337,1852.3546725534,2044.3199055822,2246.4767135113,2432.4142190493,2614.5009405304,2738.2431529726,2946.4619525115,3208.7713561413,3567.7526290007,4024.5094201929,4502.8384279476,4920.7229367486,5115.0085142335,5217.7227285604,5730.117008902,6008.0544862304,6443.4820507316,6937.5481209233,7535.7422699227,8063.2122430933,8652.5074922251,9064.0185171149,9659.3388999592,10212.2767630564,10876.4188239898,11579.1849969985,12173.163688986,12817.6449621352,14304.4073670605,15220.9792370215,16192.129596219,18243.7177481569,18972.7685297569,19820.2072870642,20988.9923326534,21959.3227075956,22935.9411493385,23664.8823530538,24898.3388400438,25768.7360476525,26435.7259802226,27219.3933390493,27752.0427446427,28681.700710182,,
"Korea, Dem. Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,360.4992985069,382.7299469944,407.8528436124,432.5117295751,468.7810816354,520.9106593679,575.0076806682,646.8227200608,719.0804918533,795.7593713911,934.1739800078,1064.6427742166,1302.3943335666,1748.1614171428,2000.6147876824,2127.847009027,2173.4981304416,2267.5943717619,2457.5549631237,2755.895769784,3368.6983695763,3246.2946192383,3080.2526949025,2735.7603146489,2522.995844237,2705.4592165188,3862.3286256521,4804.3388751808,5624.2505799887,6056.9771773141,7885.3940191923,8959.8672080538,10811.630636571,9535.5948491087,9978.3019369786,11782.5214789678,12185.0638930534,11578.4415149862,12202.6914067704,12474.8180820119,11502.3968126428,11729.1461629811,12882.2889730308,15772.7333950542,18045.5880994833,18784.9484992149,19821.4446268632,22780.0584505513,24815.6088356622,23063.9716141302,22539.9960076117,23194.7409567701,20577.4026375899,21618.7353389663,22132.1741434211,
