**** Analysis Summary ****

Time of run: ,03/27/16 12:45
Concentration file: ,E:\pmf_fa\TFcH.csv
Uncertainty file: ,E:\pmf_fa\TFcHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
14                    6,0.00049,0.80991,0.02706,0.01240,0.02981,0.05410,0.11042,0.11062,0.01269,0.03956,0.00578,0.00276,0.01691,0.01030,0.08021,0.02040,0.02084,0.05001,
14                    7,0.00481,6.04886,1.36033,0.33568,0.49210,1.00134,0.76305,2.66616,0.22686,1.42448,0.13754,0.08922,0.76034,0.18481,3.14124,0.20611,0.58868,1.03183,
14                    8,0.00481,6.06523,1.36421,0.33597,0.49331,1.00220,0.76688,2.66990,0.22667,1.42882,0.13765,0.09039,0.76170,0.18568,3.15672,0.20614,0.59236,1.03344,
14                    9,0.00477,6.05696,1.36274,0.33585,0.49223,1.00228,0.76336,2.66568,0.22720,1.42631,0.13739,0.08946,0.76048,0.18493,3.14585,0.20568,0.59029,1.03362,
14                    10,3.37583,61.59619,101.56372,13.07356,24.43200,181.77419,16.95442,23.48647,177.22633,219.26445,13.33501,6.07275,82.62940,23.76896,251.10573,7.90314,29.35739,287.07633,
14                    11,0.00061,0.04106,0.01158,0.01054,0.01326,0.15498,0.12584,0.12977,0.01783,0.01665,0.00973,0.00361,0.02160,0.01553,0.02246,0.01114,0.02615,0.07899,
14                    12,3.37742,60.86078,101.59169,13.07564,24.44115,181.95603,16.91751,23.30218,177.50838,219.45481,13.34512,6.07414,82.60007,23.77478,250.89787,7.91387,29.35142,286.92209,
14                    13,3.37589,61.36389,101.59355,13.07758,24.43718,181.82024,16.94040,23.42903,177.35697,219.42304,13.34419,6.07195,82.68738,23.76667,251.05744,7.90544,29.36871,287.26474,
15                    1,0.00436,6.08345,1.47219,0.38248,0.51394,1.03441,0.65325,2.91053,0.20759,1.45775,0.14993,0.07858,0.85497,0.18618,3.16567,0.23981,0.56079,1.25164,
15                    2,0.00438,6.09590,1.47422,0.38261,0.51418,1.03219,0.65318,2.90748,0.20581,1.45685,0.15010,0.07857,0.85463,0.18607,3.16470,0.24058,0.56150,1.25514,
15                    3,3.38911,61.42941,102.09684,13.15277,24.47112,181.19493,17.87523,23.25636,177.95674,219.92954,13.35230,6.23591,82.29620,23.85237,248.51425,7.95036,29.07262,287.37771,
15                    4,0.00042,0.75739,0.02522,0.01179,0.03098,0.05167,0.10311,0.10403,0.01242,0.04402,0.00623,0.00279,0.01620,0.01067,0.07788,0.01989,0.01960,0.04675,
15                    5,3.38954,62.35410,102.10024,13.17007,24.47572,180.99447,17.90985,23.41443,177.58978,219.75081,13.33806,6.22993,82.36796,23.82150,248.70497,7.94041,29.05877,287.36465,
15                    6,0.00001,0.00004,0.00016,0.00004,0.00009,0.00006,0.00006,0.00006,0.00003,0.00013,0.00003,0.00001,0.00005,0.00004,0.00008,0.00004,0.00003,0.00008,
15                    7,0.00440,6.09737,1.47635,0.38295,0.51487,1.03540,0.65469,2.90691,0.20696,1.45808,0.15035,0.07850,0.85621,0.18629,3.16901,0.24035,0.56272,1.25582,
15                    8,0.00440,6.10437,1.47945,0.38315,0.51552,1.03511,0.65548,2.90909,0.20610,1.46166,0.15049,0.07957,0.85739,0.18699,3.18127,0.24071,0.56583,1.25624,
15                    9,0.00437,6.09752,1.47906,0.38327,0.51500,1.03588,0.65401,2.90607,0.20742,1.45979,0.15024,0.07870,0.85631,0.18639,3.17380,0.24005,0.56419,1.25691,
15                    10,3.39014,62.28206,102.07513,13.15813,24.45844,180.98668,17.91270,23.40085,177.54860,219.74606,13.33826,6.23206,82.34356,23.83200,248.73117,7.94261,29.05679,287.45206,
