SampleID,MASS.CONC,MASS.UNC,Al.CONC,Al.UNC,Si.CONC,Si.UNC,P.CONC,P.UNC,S.CONC,S.UNC,Cl.CONC,Cl.UNC,K.CONC,K.UNC,Ca.CONC,Ca.UNC,Sc.CONC,Sc.UNC,Ti.CONC,Ti.UNC,V.CONC,V.UNC,Cr.CONC,Cr.UNC,Mn.CONC,Mn.UNC,Fe.CONC,Fe.UNC,Co.CONC,Co.UNC,Ni.CONC,Ni.UNC,Cu.CONC,Cu.UNC,Zn.CONC,Zn.UNC,Ga.CONC,Ga.UNC,Ge.CONC,Ge.UNC,As.CONC,As.UNC,Se.CONC,Se.UNC,Br.CONC,Br.UNC,Rb.CONC,Rb.UNC,Sr.CONC,Sr.UNC,Y.CONC,Y.UNC,Zr.CONC,Zr.UNC,Nb.CONC,Nb.UNC,Mo.CONC,Mo.UNC,Rh.CONC,Rh.UNC,Pd.CONC,Pd.UNC,Ag.CONC,Ag.UNC,Cd.CONC,Cd.UNC,In.CONC,In.UNC,Sn.CONC,Sn.UNC,Sb.CONC,Sb.UNC,Te.CONC,Te.UNC,I.CONC,I.UNC,Cs.CONC,Cs.UNC,Ba.CONC,Ba.UNC,La.CONC,La.UNC,Ce.CONC,Ce.UNC,Pr.CONC,Pr.UNC,Nd.CONC,Nd.UNC,Sm.CONC,Sm.UNC,Eu.CONC,Eu.UNC,Gd.CONC,Gd.UNC,Tb.CONC,Tb.UNC,Dy.CONC,Dy.UNC,Ho.CONC,Ho.UNC,Er.CONC,Er.UNC,Tm.CONC,Tm.UNC,Yb.CONC,Yb.UNC,Lu.CONC,Lu.UNC,Ta.CONC,Ta.UNC,W.CONC,W.UNC,Pt.CONC,Pt.UNC,Au.CONC,Au.UNC,Hg.CONC,Hg.UNC,Tl.CONC,Tl.UNC,Pb.CONC,Pb.UNC,Bi.CONC,Bi.UNC,Th.CONC,Th.UNC,U.CONC,U.UNC
GHA122MS,"931000,04354887","46560,7369282428","23505,9848443818","2655,9848949822","49991,2985817774","5019,5994971706","373,3233561054","236,4964278984","15854,1162016374","940,7384987454","38199,4065462276","2279,2598024634","18700,8462355896","1149,6767300316","20945,7581408262","1319,1300289404","-11,6650637334","61,0384444704","2096,3923688718","149,2494636114","37,3777839108","25,6714035408","8,401049442","11,5273416114","364,619317995","34,9951912002","19089,5669249346","1172,084119281","-129,5138835288","83,9829499956","-63,6413925762","49,4146973736","335,1605560992","34,4718471366","1017,8077982166","65,7898576794","22,0768561566","9,9710816328","-9,0345712032","7,6711221954","19,8457577802","13,909934322","2,0382874056","6,4178508852","750,310120656","46,7979770556","61,424066412","8,9381657178","155,212831494","12,4500798288","-25,685175753","26,5390529094","69,3155440026","27,6270576732","-23,2888108302","23,4953940132","-45,7650611406","25,1205150528","38,3693831892","19,7080356582","-4,1041192356","20,1487464486","22,8067834032","22,104400581","-25,4648203578","23,757066045","5,095718514","27,2138913072","16,320071457","32,777865036","133,8245859474","39,1957159212","58,9037515794","43,6854570984","3,4568252622","50,750601957","133,108430913","49,2769752516","266,49230607","70,031699037","-66,6299626236","49,2907474638","138,9478488858","71,9735809572","59,4821844918","54,9924433146","-39,0993104358","35,5736241126","-72,4831528086","31,4281882404","132,4060480908","284,1345098982","-432,6127296264","175,9813274916","956,8106703828","381,9998497914","-435,3671720664","127,806129216","345,131637732","158,036134995","41,9777027856","52,127823177","288,7482009852","109,9297977804","70,1556489468","91,1858169762","-5,577745941","44,7046008012","-121,7188114236","45,6273390186","-9,5441430546","42,2944636662","17,7523815258","18,6888919554","-6,1561788534","16,4164769424","9,571687479","13,8135288366","-1,928109708","9,2549265984","319,5015508278","29,0180511054","28,4947070418","10,4117924232","9,3788765082","15,4524220884","12,8494739826","15,7829551812"
GHA123MS,"600999,966720411","30066,6377721996","13792,215901464","1812,5881331844","36795,5154186048","3685,2666023316","598,9110299172","208,6094598588","12871,6481160696","768,3983790912","26765,974398306","1601,1364687032","15720,0247808604","967,115852274","12298,7766961488","777,3429642264","-56,7604981944","49,7943103944","1137,9825066324","91,95367896","66,1787841","23,1695406228","29,7874190328","11,076238602","217,7073011256","27,7672245708","13962,9710968176","864,434244102","-121,0862763396","75,3184224936","-27,2935238004","46,3530136212","219,6578337096","26,8476877812","621,0495747456","42,6470017116","8,5266138672","9,9337838028","-14,97730377","8,3872901112","-0,766280658","12,9710416836","-11,215562358","6,0187862592","307,5014618676","21,4976555508","44,5557371688","7,8996569652","90,978412668","9,9198514272","-46,8685115184","26,9034172836","53,8068345672","25,4405178456","-16,1754880716","24,6324400608","-94,6147626996","24,8553580704","7,2309029364","19,087354572","-45,3638149536","19,6725143472","-29,1047326284","20,9403605268","28,9236117456","26,0396099964","21,2050756632","28,4081138484","28,9654088724","33,6327546984","178,752378948","41,3373584052","-12,9431769324","43,4272147452","29,2858535112","51,0760889496","49,80824277","44,4860752908","133,9737237696","65,412503442","-45,3080854512","43,2460938624","-71,4312897012","63,8520773748","-77,3386169556","50,8392385644","-2,9815283784","32,4763675236","-5,1689113476","30,4979701884","233,5205474316","264,2553680052","-265,9551178284","148,9510275396","812,4804154896","333,5689366152","-152,0997444252","112,9079718624","151,0548162552","149,006757042","0,7941454092","49,320609624","-33,8696050836","89,3343923472","-34,4269001076","86,8544294904","-9,4461506568","45,210558822","-23,3088643788","43,0928377308","-1,8530059548","40,3760244888","-9,7247981688","17,7916436412","19,7979057276","17,624455134","36,3774326916","15,5624635452","-11,4106156164","9,543677286","247,6897734168","25,8166919868","-11,3270213628","9,683001042","4,8345343332","15,3813426624","-25,565909226","16,02223194"
GHA124MS,"554999,951786096","27768,0113353494","10007,2035418644","1492,2489599514","24792,7059141732","2507,991162012","257,150447307","194,2483176558","8370,7983619902","511,7157624474","43514,2248054822","2591,8716804912","15002,2074770604","922,9004426844","9793,1826797778","620,5638673152","-167,909702706","46,8627473268","848,4436807614","74,5228355886","24,4802931048","21,9447161874","-0,8424392364","10,282714209","227,1942991656","27,9326421324","8876,666605032","566,7716443086","-108,113035338","66,89958642","63,9180122598","45,879901551","10,9599692814","19,3348063962","388,7774483904","29,2954114854","-17,137857015","9,043832979","-1,0902154824","8,3913555312","13,1816962872","12,4631451738","-3,6175331916","6,318294273","250,8982266996","18,2445909138","39,1238692434","7,9536174966","87,8119015824","10,0101603384","20,482836336","27,8500500504","2,106098091","25,2153626346","-38,7109088334","24,7776246","-21,721717566","26,925018732","-34,4243797776","18,1785172482","-12,2153689278","21,0774993264","37,1581776918","23,786519616","11,6289651456","25,6531006692","27,0241292304","29,0393760312","44,228059911","35,0685980172","94,4110089342","39,8259019404","140,6047603968","46,375454043","56,16261576","52,404676029","102,3481080144","44,2445783274","90,273145626","64,7356738716","-80,3125405368","41,915481615","109,7400993534","60,416107983","14,2719117696","49,7286925722","-62,7947599446","32,4339106014","-73,3582872324","30,104813889","117,4541998122","258,9013994454","-385,0773231168","163,367138196","618,3999547668","292,4503031538","1,5444719334","113,5888903746","-66,2718865968","143,8010739702","-60,4243671912","42,9148458072","-45,1035359802","91,3551019002","-167,66192646","83,41800282","9,0355737708","38,8100193318","16,9148583936","39,4212007386","48,9936230424","39,9167532306","-35,6467425912","17,1956714724","-20,6810573328","17,6499279234","-28,1308631292","14,247134145","-18,2776277466","9,6467551776","170,3957243742","22,8201922566","-5,5501879104","10,447898373","-7,557175503","15,9650494506","-19,0209564846","17,055264933"
GHA126MS,"563999,998338807","28217,7255399876","8623,6150157604","1449,1893966714","25953,5436658509","2624,2870445025","-192,6423047835","198,8636837301","9308,7749892771","565,149410346","47431,6297980924","2823,8038913766","16487,0869290729","1013,4234406125","11007,1951126203","696,3453923577","-87,0666470952","48,9872358","884,2032771114","77,7998949897","18,1660999425","22,3953312999","14,9166133011","10,9486472013","202,9459533801","27,9635471025","9665,9409254949","609,1481126337","-114,8424097938","65,8715030724","-55,0126658034","43,6884497943","25,4570335374","18,8845794009","405,6388060419","30,3475925781","10,8261791118","9,4300428915","4,0577760321","8,2788428502","6,5071378221","12,3774415788","-6,0744172392","6,0989108571","280,7621774484","19,8316659597","33,9889771059","7,7481477957","112,2379217571","10,9894698978","-21,7911553917","27,0001314651","5,3477732415","24,6977313825","-74,4932565732","24,7140604611","-32,1029685276","27,8574080916","17,2843296981","20,0684375994","-15,186043098","21,6605227629","-27,6696236877","22,5014703108","-25,9877285919","26,3469683211","29,718923052","30,1598081742","-22,3871667606","34,9115700468","-40,3818113778","38,8877006859","75,3097105032","46,9542655143","-25,0324774938","52,6531139457","-40,7737092642","45,476483901","48,2279336451","66,377704509","-13,1694018909","42,8556667857","53,3470997862","62,7934717563","20,4766645644","51,354952197","-26,0693739849","33,1561940973","-49,4689436187","30,9599330256","112,4665288575","264,5963896344","-238,4290411779","145,8350009766","682,7677635018","292,6824048264","56,6210800455","111,3153288162","258,4403270022","140,5362149709","-29,5719613446","45,7132555407","17,3414814732","84,258045576","-13,0959210372","80,1431177688","-50,0159677518","41,2554170829","-22,1912178174","41,8187702946","-28,2411414387","37,9324495878","-0,8817702444","17,5374304164","1,4206298382","17,2516715409","-30,9191103291","14,0266785174","-16,6801537899","9,5116882845","177,8726531898","23,1138107583","0,3837333471","10,2791549787","-5,0048625909","15,8963580171","19,2111609729","17,553759495"
GHA127MS,"1103999,85178119","55209,0525465906","30917,8881499036","3334,4299229189","76556,0202569536","7599,0768760148","1598,4508116308","471,3661434132","16204,815699912","965,4327579173","53628,3351699669","3194,7529615848","17277,7652557555","1063,3084829955","35631,8704880523","2239,7426080344","-380,3270691245","81,2724303038","3437,3703505208","234,7482643538","119,0832948743","33,0810184121","89,0717931432","15,9893914383","646,0495472592","52,5305922908","33770,9899525446","2053,3113267093","-340,7303039396","112,9442615123","6,3064615446","61,4880000599","144,3370457498","31,6857835571","915,3856836684","60,8601443751","5,6646535113","12,5152566494","3,1811354694","12,3478284668","39,9595262472","15,8498679528","7,3947447315","8,6783607981","529,6730080037","34,322777433","63,748280525","9,7945486821","243,8731003055","18,0264343266","-47,4519374186","28,0023635399","111,2002179435","31,936925831","-103,9449966975","26,5652716392","-100,861527668","28,86740915","-9,6689775452","21,1657127504","-20,1611436548","23,2446126843","-35,8156787279","23,6910878379","-20,6913328997","28,4906957391","12,6547801349","31,7415929513","75,0775875476","38,8572907118","131,3055522041","44,5638012687","23,1469462445","49,3773615185","175,6042588503","62,4228074127","-14,2872049152","58,1952458021","322,1736803681","82,318856445","78,9563404445","62,3251409729","-128,0127979463","90,8437414091","-122,7667148915","69,0222682769","-31,5881171172","43,6429462644","-96,8572036341","38,5921960893","192,8772663552","365,7887219354","-489,2391019058","217,9914937452","2243,5515991886","519,6831264419","-147,4902765221","172,3394092896","131,2636951584","194,1190253762","-12,4175902095","60,9438584664","-106,0657536771","141,3372908115","-230,3532745605","119,5437223764","74,2823036802","56,1861076109","35,9412498648","57,6371518601","67,9897944842","60,8043349809","-13,3244928653","22,728375788","-33,4019224287","25,3793220125","-36,7365337322","21,1936174475","-14,7057753717","11,8734486161","314,1650323004","31,0579278723","-28,3930292993","13,4361116537","31,2253560549","18,3752430404","1,3394254608","19,8402396381"
GHA128MS,"692000,024586333","34614,4500852896","17526,3057693904","2137,3253070384","48163,19953924","4802,3226679872","380,6347553264","222,9315387104","14970,1838834176","890,3686743648","46955,803766176","2796,3682266832","14741,4345712352","907,503402424","19463,0702619024","1225,7079076592","-156,4011435056","60,116992544","1739,09871288","128,0187200672","36,1810102592","24,58701884","30,0723481136","11,9956948256","322,7617611216","32,6487906512","17179,8573591328","1058,1144761408","-240,952784632","81,0194215184","5,0697740256","45,9465585872","124,6665744","23,686649136","645,218781728","43,7302639312","-7,9786607616","8,8097712576","-13,2562124112","7,3553278896","16,5113951872","12,5913240144","-7,61851288","6,23332872","617,1826543296","39,0344896288","44,0350044464","7,9786607616","128,0879792752","11,2061398544","-90,9511919456","23,5896862448","25,5982032768","24,6285743648","-15,998877048","24,3653893744","-76,8500171968","24,6285743648","-46,0435214784","16,7468764944","-5,402218224","20,0020592704","-9,1283636144","20,7916142416","53,606626992","25,6674624848","-3,670738024","26,3739064064","25,9860548416","32,8981238","236,4370842704","42,4281908208","5,679255056","41,5278211168","78,124386624","50,9193697216","-16,5113951872","47,2763353808","205,1042185712","67,4723204336","31,5960506896","48,3152235008","56,5986247776","69,7024669312","-55,684403232","54,3269227552","-98,9991119152","35,1975295056","-98,0294830032","31,4852359568","1,800739408","277,0922393664","-746,6281140816","171,3057250672","1399,7562973632","369,4563191552","39,5331559264","122,311761328","202,5000723504","146,1646325632","58,3578086608","48,2875198176","-126,259536184","102,6698499392","-170,4884664128","86,296973168","-39,5331559264","41,2923398096","5,1528850752","41,763302424","47,7334461536","39,2838227776","25,7228698512","17,7580609312","-28,5486455376","15,3893960176","8,6712528416","13,6302121344","-25,6397588016","8,1448828608","241,3821917216","24,6424262064","-11,2615472208","9,1283636144","17,2039872672","14,3782115808","-16,6499136032","15,0846555024"
GHA129MS,"500000,000538643","25019,9873944623","14734,3081397405","1879,9959090911","37325,0792308329","3734,9872628742","-200,0188460133","194,1416317467","9361,5049077489","566,9312211032","29429,4641784534","1757,9469325847","9039,5162692538","560,2445701412","13714,9106041337","865,7717297549","-159,5294147934","51,6543786815","1391,3776882679","106,3881360954","34,2074986056","22,7962008455","2,3403278367","10,4610894656","223,5101066298","27,9695571161","13898,7495144639","859,9824977378","-110,4705124722","75,7439185946","-28,7701955865","45,0997010937","86,8384802565","20,6670304076","673,2753660738","45,5484105662","1,3109355176","8,6046640011","-7,1969480091","7,7336397311","9,3701095718","12,5550670037","-10,4874841404","6,1939503648","641,3378095053","40,4278436453","16,8573990042","7,5136841073","91,2287945066","9,6516527702","-7,566473457","27,1161292959","38,4834359313","25,4532647804","-43,0761093552","23,6672251155","-84,0494429474","24,7230121095","1,8740219144","18,3970883705","-24,7758014592","19,5936469637","2,1819597876","21,4940635529","63,7959291125","26,4298677498","-10,6722468644","26,931366572","64,5261817833","34,2338932805","224,0555965767","42,5218211834","71,3799990194","43,7711691263","4,4694982746","50,6337845873","53,4844094711","45,2052797931","65,6083634522","64,6757516075","-73,8523002303","43,4104419033","35,6416092725","65,1860486546","-54,5226000152","49,3844366444","-56,8101385022","32,1839068671","-107,7870538625","29,2892908586","223,7036675787","258,9493567284","-343,8522274959","144,5460377036","948,3606673605","335,2475634948","-180,0028842521","109,1243840549","123,9933842204","142,7687962637","7,8304202055","48,3814390001","-4,9094095221","88,8972648948","-57,3820231239","85,2811944404","-5,630863968","42,5658123081","-75,0928499483","41,2548767906","9,4228989215","39,767976774","36,4862388677","17,7020285994","2,1995562375","16,7342238549","-7,6984468313","13,4260912737","-5,2349438453","9,2909255472","235,3965085373","24,7406085594","5,1469615958","10,029976443","-15,3968936625","14,781017916","-18,7138244687","15,5200688118"
GHA130MS,"715999,918279902","35813,9645340262","19024,4927691417","2265,7434691404","47615,779972749","4784,5536637568","177,6887050595","232,6965469457","15384,4310375573","913,9132150055","48760,0629085616","2903,5585598255","14671,265792637","903,2265344769","20140,561196388","1268,0366469659","-37,2710174888","60,0237545202","1807,8603111095","132,4758259002","9,2933714636","24,9959646261","15,4796637122","11,425134333","325,2262019523","33,1189564751","17949,1228996841","1101,2296857041","-134,6633211323","80,4914646851","-5,5871693507","45,6308718788","171,3073495418","24,5083064534","602,2857095276","41,4509446838","10,6588143473","9,9760929054","0,5712567167","7,9557947612","21,8749523205","12,6512463102","-2,8702166739","6,3256231551","595,2355656587","37,7168763896","57,8083931069","8,6106500217","140,4734199333","11,8709932338","-43,9310348195","25,2188940765","-7,2034078661","23,964915918","-23,2403952042","24,1181799152","-75,5730836856","25,1770948046","-42,3008632134","17,3884971312","-12,6791124915","20,342312349","10,7702790725","21,4430265104","8,6942485656","25,1352955326","46,3693256832","28,5628358325","22,7109377595","33,2582873816","197,4458276012","42,0918668537","12,1357219562","43,3319119215","30,8199965178","51,6778332209","71,3652903093","48,7240180031","164,9120609334","67,8262852842","-62,977569738","48,1388281958","33,2164881096","71,5324873971","41,241948324","54,1579233566","-30,3323383451","36,0031062396","-49,9083307083","32,1854394015","-217,7742068595","281,3369664048","-104,2891835153","149,1955346802","961,0767268557","364,3921197695","30,6249332487","118,1804748933","60,8179406873","142,3125878991","18,7400069243","47,6233038417","-206,4466041611","93,5607037148","-35,989173149","86,9564187467","-6,409221699","43,3597781028","42,5098595732","43,9867671821","13,1667706643","39,7511076245","1,950632691","18,2662818422","5,57323626","16,9426382304","-21,4012272384","12,9438412139","-4,9323140901","8,8893118347","213,2320193076","23,7559195583","-9,5859663672","9,474501642","14,8526746329","14,8805408142","-17,1377014995","15,7722586158"
GHA131MS,"1172000,03238763","58608,5287551552","23586,9863897248","2686,8240820544","59102,1956771008","5915,850062752","558,2069501472","450,672155384","18265,5393166752","1082,0919565136","41444,3558544544","2472,9035731488","25664,6746269744","1575,0201837744","22507,9586482","1417,5961387248","-51,2572034064","64,7589007008","2191,2009871472","156,5075164592","65,66174976","27,4684986496","24,0896544432","12,7356435472","405,2697913312","38,8088300144","23812,7396931184","1455,1601314","-209,6524951712","93,3764799712","3,3104465504","52,3515659024","124,210143296","26,8939583392","828,7880772832","55,1558697984","-7,2227924736","9,8355829328","-6,0326732592","10,4922004304","24,554758504","15,0885229136","-6,5251363824","7,113356224","338,363204232","23,2141644464","64,020206016","8,6044251248","156,4664778656","12,858759328","-26,3878156848","27,3317033376","83,650333288","27,5368963056","-36,7569003344","24,5000403792","-77,562941904","25,8406344368","2,0929682736","19,1103050864","-12,6398868288","20,998080392","-10,396443712","21,5726207024","-44,5815921808","24,349565536","40,9428368816","29,4520306736","67,3990502224","35,2795109648","177,6013535696","41,5720953168","89,9976357648","46,4556879552","187,7242066576","57,4129924464","53,0081834","50,9699332512","338,0759340768","74,7996766016","-180,9391591824","52,66619512","7,728935128","76,947363","20,0131541456","58,5347140048","-50,6553040336","38,3163668912","-179,3523335632","34,7733683104","333,0008280016","317,1462513408","-516,7990092048","191,239846176","1654,5256191088","432,0406338896","-41,5720953168","143,840270568","259,4049501456","165,1940187712","52,2284501216","49,8755707552","-140,830773704","119,8053342496","-166,3841379856","102,2955343136","-9,4799151216","48,2340270112","33,9662759696","48,6854515408","31,9006667584","51,3803191872","-1,4500303072","19,0282278992","-27,1128308384","21,3947867968","14,4729440096","18,6862396192","-24,5000403792","9,712467152","388,7449176416","33,0771064416","-10,328046056","11,5181652704","3,7071529552","15,868256192","-1,0670034336","16,6069508768"
GHA132MS,"939999,998217097","47010,629168038","14059,491212432","1922,427258389","46561,127570218","4648,32193016","-158,634268583","232,683180048","19377,324806487","1146,05547014","56440,868215066","3360,097891678","22642,608041465","1389,809262921","18038,541853883","1137,24171332","-116,341590024","59,265837526","1565,77725325","118,838821123","71,257888472","25,426353008","40,369677071","12,125592716","369,563494298","35,949444484","18398,209903024","1128,681685863","-41,998886665","82,568876391","-62,591027599","48,128453908","154,360931943","24,825415043","799,928556477","53,069499398","17,373784277","9,935507688","8,693569227","8,746985935","61,268964076","14,836490647","-6,730505208","6,476775845","757,141773369","47,247078226","63,873028591","9,241090484","129,66905867","11,497946397","-23,476643166","27,736625629","47,474099235","26,454624637","15,303886842","25,760207433","-47,514161766","25,947165911","44,162263339","20,645557642","-17,146763268","20,538724226","24,812060866","22,715455077","11,337696273","26,134124389","34,240109828","29,11210586","54,137833558","34,921172855","321,074477611","47,180307341","65,448821477","44,816618012","97,779283994","53,737208248","-20,178161447","48,368829094","238,305288565","70,10942925","-29,259001807","47,727828598","-75,063828917","71,110992525","-122,938553462","55,366417842","-33,465567562","37,071195352","-130,323413343","33,291963261","35,054714625","295,421103594","-537,745999436","160,183353115","743,573929537","368,588639377","-201,875093709","121,202510452","238,90622653","149,767095055","-82,675709807","46,579369376","61,883256218","98,340159428","-8,54667328","89,619881847","19,871015376","44,135554985","-58,023899065","45,591160278","17,120054914","41,184281868","26,855249947","19,029702225","-7,171193049","17,200179976","-13,861635726","14,769719762","-10,01563275","9,508174024","302,311858926","28,497813718","-7,665297598","9,788611741","6,490130022","15,303886842","-16,358866825","16,238679232"
GHA133MS,"894999,921984572","44761,1729355113","20372,999253369","2381,3966908028","59252,5794538365","5894,067492048","776,4260272845","233,1865614705","16468,6020911235","977,1734727773","34264,774706901","2046,5367054518","19069,4286893835","1171,9268628113","17476,8259581188","1101,7904792355","-44,391618645","57,2818052355","1913,1363305985","140,106595317","33,7684906538","26,4331911023","42,0058658783","12,8427089235","443,298976779","40,35601695","22093,8510326175","1352,9948153325","-356,9964475898","93,4004404058","42,207645963","54,1126709633","225,8868701693","29,9465384603","1071,7727242748","69,0918749018","-1,6498489283","10,3382619893","-23,6794864163","7,6795126373","6,267052044","14,338255434","10,777430409","7,2047359673","323,7146030228","22,31450349","68,9019642338","8,9495402295","114,4923939705","11,0029493273","22,8961049108","29,6616724583","59,7506439195","26,9317066058","-11,774461416","26,5756241033","-65,8396547123","27,4064832758","20,1186613913","20,4510050603","2,2433197658","22,1483316555","-27,252180858","21,6616855688","45,198738984","27,3115279418","12,2373686693","29,3293287893","-3,2403507728","34,896085245","218,7652201193","44,1186220598","36,6171506738","45,6853850708","146,3380391108","55,6200868905","30,670572882","49,804072683","266,2428871193","73,258040181","-26,777404188","51,3827051108","-2,3976221835","75,9523977833","-89,5666187955","58,5043551608","-23,0385379118","37,9702641833","-104,0591766473","34,1601814065","96,1778839253","312,4742653605","-474,681714666","190,717788339","2203,4503948868","429,8509276013","-6,3501379613","140,7000661545","86,3262680228","173,7920000535","-42,9791580518","51,2877497768","-154,9789745048","118,1481743295","-241,1509401098","101,8158568815","67,7625002258","49,85155035","9,258145065","47,8337495025","65,471702793","46,575591327","2,4332304338","19,8575342228","-20,4272662268","18,0059052098","10,8605163263","13,8990870143","-19,5489293873","9,4124474828","349,0795466175","30,9435694673","-16,6527917003","9,7566605685","22,0415069048","16,0237126125","4,2611206133","16,8427023683"
GHA134MS,"998000,014721703","49910,0154509952","16957,3325112576","2103,434407296","41633,550969696","4200,2903481408","698,2479199872","247,8695442624","13866,3930601152","829,2496585536","62015,9383116288","3690,314974368","25142,5545003072","1542,3293685312","17543,523187296","1106,2338018624","-194,9254507584","58,5641695104","1467,8447519232","112,773710592","54,4142458368","24,7227515712","28,8354561984","11,5099900992","372,5440449408","35,82333216","17079,773869152","1052,4429750528","-76,857330816","80,8025497344","-97,8953967936","49,0640079168","92,1543588864","23,2898182848","821,4801826176","54,3025886976","-9,0349235136","8,9232663744","3,2380570368","8,2998473472","4,4011522368","12,3474186432","-5,9457426624","6,327237888","386,008034976","25,6904467776","70,7068833984","8,8209139968","160,0977280896","12,887094816","-65,7753597504","26,4906562752","22,6757040192","25,0670277504","-18,4048184448","24,2016849216","-105,3205965504","25,2531229824","-16,7857899264","17,8837517952","-16,51595184","20,2564660032","-37,8052463808","20,9729326464","-2,4750665856","24,983284896","24,4994372928","28,2120371712","79,1649116928","34,9300750464","-22,1081135616","36,567713088","36,009427392","43,8347318976","143,665519104","54,3025886976","-46,1330080128","47,8171698624","316,2595420224","70,9674167232","-45,732903264","47,9567412864","-84,0033877248","69,5344834368","-38,800855872","54,5910363072","-20,1355041024","35,637236928","-79,4440545408","32,5573608384","115,285996224","289,5734857536","-506,5233072192","178,5490703424","620,5159415808","360,9596167488","-229,3437639168","122,729805504","288,5127429312","154,8219282624","37,2748749696","48,570855552","4,3453236672","103,7760061248","96,1833206592","89,1675304128","-37,079474976","43,96499856","-38,893903488","43,2764462016","5,3781522048","41,5271510208","45,0629604288","19,07476128","-15,9204470976","16,4601232704","-20,23785648","13,4546852736","4,3546284288","9,0907520832","219,9459547008","23,9225420736","-19,7912279232","9,1465806528","16,3112470848","14,6922185664","-3,3124951296","15,7808756736"
