**** Analysis Summary ****

Time of run: ,05/08/16 00:01
Concentration file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RFeH.csv
Uncertainty file: ,C:\Users\thiago\Documents\EPA PMF\Data\pmf_fa\RFeHunc8.csv
Configuration file: ,


**** Input Data Statistics ****

Species,Category,S/N,Min,25th,Median,75th,Max,% Modeled Samples,% Raw Samples
11                    9,0.00000,0.00000,0.00001,0.00000,0.00001,0.00011,0.00003,0.00003,0.00001,0.00000,0.00001,0.00000,0.00001,0.00001,0.00002,0.00002,0.00001,0.00003,
11                    10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00002,0.00002,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00002,0.00000,0.00001,
12                    1,0.00000,0.00000,0.00001,0.00000,0.00001,0.00034,0.00002,0.00005,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00005,
12                    2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00002,
12                    3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.00001,0.00003,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00001,0.00003,
12                    4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,
12                    5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,
12                    6,0.00000,0.00000,0.00001,0.00000,0.00001,0.00004,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00003,0.00001,0.00003,
12                    7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00002,
12                    8,0.00000,0.00000,0.00000,0.00000,0.00001,0.00016,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00002,0.00001,0.00003,
12                    9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,
12                    10,0.00000,0.00000,0.00000,0.00000,0.00001,0.00006,0.00002,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00002,0.00004,0.00001,0.00003,
12                    11,0.00000,0.00000,0.00000,0.00000,0.00001,0.00019,0.00004,0.00004,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00003,0.00003,0.00001,0.00005,
13                    1,0.00000,0.00000,0.00000,0.00000,0.00001,0.00022,0.00001,0.00004,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00002,0.00000,0.00003,
13                    2,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
13                    3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00009,0.00001,0.00002,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,
13                    4,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00002,0.00000,0.00001,
13                    5,0.00000,0.00000,0.00000,0.00000,0.00001,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,0.00001,
13                    6,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00000,0.00001,
13                    7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00001,0.00000,0.00001,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00002,0.00001,0.00001,
13                    8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,0.00001,0.00002,0.00001,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00002,0.00000,0.00001,
13                    9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00000,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,
13                    10,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00001,0.00001,0.00001,0.00001,0.00000,0.00001,0.00001,0.00000,0.00001,0.00003,0.00000,0.00001,
13                    11,0.00000,0.00000,0.00000,0.00000,0.00001,0.00010,0.00002,0.00003,0.00001,0.00000,0.00001,0.00001,0.00001,0.00000,0.00002,0.00002,0.00001,0.00002,
13                    12,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00001,0.00001,0.00001,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.00001,0.00001,0.00002,
